number,value,datetime_start,datetime_complete,duration,params_constant_value,params_kernel_type,params_length_scale,params_noise_level,params_nu,system_attrs_auto:sampler,state
495,0.9228200924171469,2025-04-24 21:05:07.906316,2025-04-24 21:05:09.891885,0 days 00:00:01.985569,0.1296908420109556,Matern,30.788940029895205,0.005138739873356185,0.5,TPESampler,COMPLETE
496,0.9494317804800284,2025-04-24 21:05:07.991941,2025-04-24 21:05:09.768598,0 days 00:00:01.776657,104.93032781103761,Matern,0.01217309719350355,0.00010067500085537269,0.5,TPESampler,COMPLETE
497,0.9228200936101987,2025-04-24 21:05:08.401413,2025-04-24 21:05:10.653016,0 days 00:00:02.251603,17.947770083172955,Matern,846.9147404399981,0.006093703449207517,1.5,TPESampler,COMPLETE
498,0.9228200919922024,2025-04-24 21:05:09.955304,2025-04-24 21:05:11.660298,0 days 00:00:01.704994,65.49654715389954,Matern,311.1333874932859,0.005638576142773946,1.5,TPESampler,COMPLETE
499,0.2867972551212286,2025-04-24 21:05:10.107345,2025-04-24 21:05:12.025265,0 days 00:00:01.917920,4.708952417277299,Matern,1171.3597586816977,0.6996792307016723,1.5,TPESampler,COMPLETE
500,0.9494322793413766,2025-04-24 21:05:10.897216,2025-04-24 21:05:11.845467,0 days 00:00:00.948251,9.60077717344677e-07,RBF,54206.63918725691,0.11490532713754167,1.5,TPESampler,COMPLETE
501,0.2867972443487976,2025-04-24 21:05:11.849328,2025-04-24 21:05:13.439508,0 days 00:00:01.590180,300.5567134125748,Matern,152.99574573290394,0.7601375135632269,1.5,TPESampler,COMPLETE
502,0.2867972509301242,2025-04-24 21:05:12.035640,2025-04-24 21:05:13.723001,0 days 00:00:01.687361,115.37165606193375,Matern,65.05656395432779,0.021353628705351433,1.5,TPESampler,COMPLETE
503,0.28679718035993623,2025-04-24 21:05:12.385551,2025-04-24 21:05:14.283763,0 days 00:00:01.898212,54.99639722024773,Matern,874.3697944921313,0.20009670398980578,1.5,TPESampler,COMPLETE
504,0.28679729093962186,2025-04-24 21:05:13.716420,2025-04-24 21:05:15.560739,0 days 00:00:01.844319,3008.548958624751,Matern,173.70367086409215,0.003546293635690721,1.5,TPESampler,COMPLETE
505,0.28679722912404876,2025-04-24 21:05:13.924428,2025-04-24 21:05:15.968325,0 days 00:00:02.043897,68.3014013516309,Matern,15292.442364729708,0.1719537939422024,1.5,TPESampler,COMPLETE
506,0.9228201004631038,2025-04-24 21:05:14.494491,2025-04-24 21:05:16.823793,0 days 00:00:02.329302,71.90728634907013,Matern,2820.205051622935,0.024080515701098103,1.5,TPESampler,COMPLETE
507,0.286797256957775,2025-04-24 21:05:15.801977,2025-04-24 21:05:17.665542,0 days 00:00:01.863565,50.31784670549063,Matern,825.6957280934295,0.44626341753124077,1.5,TPESampler,COMPLETE
508,0.286797317681687,2025-04-24 21:05:16.148074,2025-04-24 21:05:17.990691,0 days 00:00:01.842617,1322.3983778086579,Matern,16.04494272219741,0.49824027030707607,1.5,TPESampler,COMPLETE
509,0.9228200924939179,2025-04-24 21:05:17.040763,2025-04-24 21:05:19.409386,0 days 00:00:02.368623,2.797810110812462,Matern,4823.937243138091,0.007617849876553817,1.5,TPESampler,COMPLETE
510,0.2867972517970782,2025-04-24 21:05:17.908426,2025-04-24 21:05:19.693228,0 days 00:00:01.784802,110.34238777733357,Matern,21372.785752007818,0.09077037230405945,1.5,TPESampler,COMPLETE
511,0.2867973101090413,2025-04-24 21:05:18.239103,2025-04-24 21:05:20.050226,0 days 00:00:01.811123,71.7339329921671,Matern,531.7479465984737,0.34977312337811206,1.5,TPESampler,COMPLETE
512,0.2867972667250648,2025-04-24 21:05:19.651239,2025-04-24 21:05:21.354408,0 days 00:00:01.703169,3.6073589263169774,Matern,1147.2256166416223,0.7162137578358712,1.5,TPESampler,COMPLETE
513,0.286797234184588,2025-04-24 21:05:19.945717,2025-04-24 21:05:21.246994,0 days 00:00:01.301277,118.00328840410782,Matern,2.668288570368825,0.6028753816168033,1.5,TPESampler,COMPLETE
514,0.9228200969099026,2025-04-24 21:05:20.324229,2025-04-24 21:05:22.135026,0 days 00:00:01.810797,4.441924559655566,Matern,163.92107833536565,0.02189543684423219,1.5,TPESampler,COMPLETE
515,0.9493874926691009,2025-04-24 21:05:21.422941,2025-04-24 21:05:22.468786,0 days 00:00:01.045845,619.7989108909514,Matern,0.373389533995402,2.004177729677129e-08,0.5,TPESampler,COMPLETE
516,0.922820093093291,2025-04-24 21:05:21.565282,2025-04-24 21:05:23.079563,0 days 00:00:01.514281,1.093639137694503,RBF,6.704425400635819,1.1433615608206498e-08,2.5,TPESampler,COMPLETE
517,0.2887076462336115,2025-04-24 21:05:22.373342,2025-04-24 21:05:24.357454,0 days 00:00:01.984112,66566.8396567137,Matern,1779.7011259522974,0.0211380916881381,2.5,TPESampler,COMPLETE
518,0.2867972599174841,2025-04-24 21:05:22.688494,2025-04-24 21:05:24.820640,0 days 00:00:02.132146,897.9413471009376,Matern,892.3788190388487,0.27740732526036294,1.5,TPESampler,COMPLETE
519,0.28679724897557607,2025-04-24 21:05:23.316402,2025-04-24 21:05:24.825603,0 days 00:00:01.509201,47.330632194650406,Matern,0.34526019319451,0.4939025713908642,1.5,TPESampler,COMPLETE
520,0.28679724637958975,2025-04-24 21:05:24.583006,2025-04-24 21:05:25.981725,0 days 00:00:01.398719,0.9201710998288389,Matern,2.5014617530007106,0.7864785502422389,1.5,TPESampler,COMPLETE
521,0.28679723973096866,2025-04-24 21:05:25.056065,2025-04-24 21:05:27.409500,0 days 00:00:02.353435,177.69570860730983,Matern,6701.343936444181,0.8996861723498094,1.5,TPESampler,COMPLETE
522,0.2867972538677734,2025-04-24 21:05:25.096275,2025-04-24 21:05:27.291812,0 days 00:00:02.195537,20296.507476164454,Matern,23.178400832916903,0.004978861591586107,1.5,TPESampler,COMPLETE
523,0.28679731264524977,2025-04-24 21:05:26.194957,2025-04-24 21:05:27.786689,0 days 00:00:01.591732,123.09798093158803,Matern,107.21916754155886,0.05888593280094689,1.5,TPESampler,COMPLETE
524,0.9494322790730596,2025-04-24 21:05:27.476598,2025-04-24 21:05:29.295328,0 days 00:00:01.818730,0.06464899947837006,Matern,12878.550676825045,0.018606116608153637,1.5,TPESampler,COMPLETE
525,0.9228200943279803,2025-04-24 21:05:27.637284,2025-04-24 21:05:30.182179,0 days 00:00:02.544895,68.67829298777724,RBF,273.2215506173656,5.942668079600396e-08,1.5,TPESampler,COMPLETE
526,0.286797253026759,2025-04-24 21:05:28.125019,2025-04-24 21:05:29.424673,0 days 00:00:01.299654,78802.69035985981,Matern,0.4334066298964251,0.28551287652749485,1.5,TPESampler,COMPLETE
527,0.28679725138032025,2025-04-24 21:05:29.503530,2025-04-24 21:05:31.586832,0 days 00:00:02.083302,309.990400274304,Matern,526.3916092099452,0.780053885186527,1.5,TPESampler,COMPLETE
528,0.9228200924734513,2025-04-24 21:05:29.692221,2025-04-24 21:05:31.519462,0 days 00:00:01.827241,3663.0263261767964,Matern,1728.0053385046338,0.004373343314914013,1.5,TPESampler,COMPLETE
529,0.28679731030046207,2025-04-24 21:05:30.410043,2025-04-24 21:05:32.213969,0 days 00:00:01.803926,3.9576572076473684,Matern,98.65694820918485,0.6477715150393131,1.5,TPESampler,COMPLETE
530,0.9228200927063387,2025-04-24 21:05:31.696567,2025-04-24 21:05:34.001628,0 days 00:00:02.305061,2.126910461383809,Matern,84.10669604204223,0.014491596188273358,1.5,TPESampler,COMPLETE
531,0.2867973306522337,2025-04-24 21:05:31.774469,2025-04-24 21:05:33.547450,0 days 00:00:01.772981,449.395761347489,Matern,12.975791280603866,0.32475875726832143,1.5,TPESampler,COMPLETE
532,0.922820091326073,2025-04-24 21:05:32.543656,2025-04-24 21:05:34.192125,0 days 00:00:01.648469,1.751040450670277e-05,RBF,2.699745281847784e-05,2.3708558844018843e-09,0.5,TPESampler,COMPLETE
533,0.28679744099564797,2025-04-24 21:05:33.770315,2025-04-24 21:05:35.969825,0 days 00:00:02.199510,2.879799464967767,Matern,0.19124305021713148,0.9925952515632661,1.5,TPESampler,COMPLETE
534,0.9228200645617931,2025-04-24 21:05:34.246988,2025-04-24 21:05:35.854872,0 days 00:00:01.607884,0.9077772542797935,RBF,358.3324386242034,9.093994538614277e-06,0.5,TPESampler,COMPLETE
535,0.286797238512738,2025-04-24 21:05:34.440464,2025-04-24 21:05:36.288514,0 days 00:00:01.848050,1306.2880622903333,Matern,2046.354016623274,0.04098590864423975,1.5,TPESampler,COMPLETE
536,0.9228200924270951,2025-04-24 21:05:36.049038,2025-04-24 21:05:37.454609,0 days 00:00:01.405571,0.00028402711926213517,Matern,0.0027673129063140187,1.569282950109299e-09,0.5,TPESampler,COMPLETE
537,0.9494322790564659,2025-04-24 21:05:36.186069,2025-04-24 21:05:37.481433,0 days 00:00:01.295364,358.49204362828226,Matern,5.439808273034571,3.970664159044349e-05,1.5,TPESampler,COMPLETE
538,0.2867972527943744,2025-04-24 21:05:36.514855,2025-04-24 21:05:37.914622,0 days 00:00:01.399767,1.606420356368634,Matern,2.0673637526515574,0.04863607455334899,1.5,TPESampler,COMPLETE
539,0.30268457082062317,2025-04-24 21:05:37.621726,2025-04-24 21:05:39.221179,0 days 00:00:01.599453,0.03011955962286559,RBF,2.418328974585268,0.12728561700856805,1.5,TPESampler,COMPLETE
540,0.9228200928920429,2025-04-24 21:05:37.670137,2025-04-24 21:05:39.524102,0 days 00:00:01.853965,0.005001853324227067,Matern,0.007203870354053109,0.0011914868464945022,1.5,TPESampler,COMPLETE
541,0.2867972664927124,2025-04-24 21:05:38.168959,2025-04-24 21:05:40.278255,0 days 00:00:02.109296,1738.2401355722466,Matern,9.909224228325105,0.013872258979415436,1.5,TPESampler,COMPLETE
542,0.9494321176040166,2025-04-24 21:05:39.473584,2025-04-24 21:05:41.122816,0 days 00:00:01.649232,0.0002997250662096245,RBF,256.46238499055266,0.22357142161582966,2.5,TPESampler,COMPLETE
543,0.2867972520797177,2025-04-24 21:05:39.753003,2025-04-24 21:05:41.504787,0 days 00:00:01.751784,226.69179348929183,Matern,511.15880196623266,0.024144711652890723,1.5,TPESampler,COMPLETE
544,0.2867972515065955,2025-04-24 21:05:40.532306,2025-04-24 21:05:42.050490,0 days 00:00:01.518184,282.1683357585836,Matern,4.270570132764971,0.7735829685790403,1.5,TPESampler,COMPLETE
545,0.9228200960266887,2025-04-24 21:05:41.513116,2025-04-24 21:05:43.209144,0 days 00:00:01.696028,259.96515326185875,Matern,0.00795631538957398,0.7109745959743402,1.5,TPESampler,COMPLETE
546,0.3026846260958454,2025-04-24 21:05:41.701916,2025-04-24 21:05:44.086997,0 days 00:00:02.385081,10.26086788250012,RBF,245.86784571785793,0.6276952619452838,1.5,TPESampler,COMPLETE
547,0.2867972510702679,2025-04-24 21:05:42.304550,2025-04-24 21:05:44.534816,0 days 00:00:02.230266,2.5087682284528605,Matern,62.2901196600745,0.053711906740964294,1.5,TPESampler,COMPLETE
548,0.3301887572401186,2025-04-24 21:05:43.434305,2025-04-24 21:05:44.841190,0 days 00:00:01.406885,0.08624991292851278,Matern,17.812943108985433,0.841094316175262,0.5,TPESampler,COMPLETE
549,0.2867972557363527,2025-04-24 21:05:44.358009,2025-04-24 21:05:46.434158,0 days 00:00:02.076149,4016.7491913501835,Matern,46.191838350301325,0.7989441252937205,1.5,TPESampler,COMPLETE
550,0.3301888194955293,2025-04-24 21:05:44.790305,2025-04-24 21:05:46.508975,0 days 00:00:01.718670,47882.68871807394,Matern,4345.9711997785835,0.0002044858378614049,0.5,TPESampler,COMPLETE
551,0.28679725757629465,2025-04-24 21:05:45.083421,2025-04-24 21:05:46.858229,0 days 00:00:01.774808,22176.940409299947,Matern,40.95606941582015,0.007899898050198794,1.5,TPESampler,COMPLETE
552,0.9228200928113928,2025-04-24 21:05:46.594023,2025-04-24 21:05:48.284805,0 days 00:00:01.690782,180.53999343148755,Matern,0.03072876470712101,0.004292533062331191,1.5,TPESampler,COMPLETE
553,0.9228200927078393,2025-04-24 21:05:46.680299,2025-04-24 21:05:48.382168,0 days 00:00:01.701869,328.52621472240304,Matern,0.03992923729418945,0.0038956758708808335,1.5,TPESampler,COMPLETE
554,0.9228200926609855,2025-04-24 21:05:47.086710,2025-04-24 21:05:49.780479,0 days 00:00:02.693769,0.023366668142343804,RBF,34753.0566877224,1.1486582760706055e-08,2.5,TPESampler,COMPLETE
555,0.2887076453553454,2025-04-24 21:05:48.488500,2025-04-24 21:05:50.436520,0 days 00:00:01.948020,64.88936302052134,Matern,132.70932388009555,0.03667917524907603,2.5,TPESampler,COMPLETE
556,0.28679725532630834,2025-04-24 21:05:48.568120,2025-04-24 21:05:50.757517,0 days 00:00:02.189397,843.0128592548847,Matern,8921.411195231398,0.67544332769425,1.5,TPESampler,COMPLETE
557,0.9494322793428275,2025-04-24 21:05:49.993023,2025-04-24 21:05:51.131868,0 days 00:00:01.138845,62868.559752831876,Matern,10.073707540701,0.02468984834721166,2.5,TPESampler,COMPLETE
558,0.2867972862832085,2025-04-24 21:05:50.698540,2025-04-24 21:05:52.352101,0 days 00:00:01.653561,1.0761439634673078,Matern,21.082716489653507,0.5665910592308168,1.5,TPESampler,COMPLETE
559,0.9494322793380203,2025-04-24 21:05:51.038317,2025-04-24 21:05:52.650272,0 days 00:00:01.611955,0.7669068808716296,Matern,63835.34244130066,0.3887058915159771,1.5,TPESampler,COMPLETE
560,0.9228189261562822,2025-04-24 21:05:51.386374,2025-04-24 21:05:53.144648,0 days 00:00:01.758274,0.022514792245328544,Matern,5.104604225258351,0.03219785042437125,1.5,TPESampler,COMPLETE
561,0.9228200925313106,2025-04-24 21:05:52.601119,2025-04-24 21:05:54.976503,0 days 00:00:02.375384,2.2711554209268656,Matern,1671.1336569332962,2.0573385770902182e-05,1.5,TPESampler,COMPLETE
562,0.28679726845794656,2025-04-24 21:05:52.876599,2025-04-24 21:05:54.590736,0 days 00:00:01.714137,365.0939412442832,Matern,212.34670554437582,0.018127734979154535,1.5,TPESampler,COMPLETE
563,0.9228200911325736,2025-04-24 21:05:53.384655,2025-04-24 21:05:55.060653,0 days 00:00:01.675998,0.000124071685774708,Matern,2.206623763134951e-05,1.1269849771749839e-06,2.5,TPESampler,COMPLETE
564,0.922820092758414,2025-04-24 21:05:54.821386,2025-04-24 21:05:56.946515,0 days 00:00:02.125129,2377.0703894974276,RBF,65673.01635005504,5.481375109737634e-09,0.5,TPESampler,COMPLETE
565,0.9228200911054913,2025-04-24 21:05:55.168987,2025-04-24 21:05:57.076993,0 days 00:00:01.908006,2.623568399723939e-06,RBF,0.043394086384336956,7.5864078110940905e-06,2.5,TPESampler,COMPLETE
566,0.2867973026497729,2025-04-24 21:05:55.364656,2025-04-24 21:05:56.860625,0 days 00:00:01.495969,13.269754285581778,Matern,7.570188420438514,0.8549050990002494,1.5,TPESampler,COMPLETE
567,0.9494317804743848,2025-04-24 21:05:57.017018,2025-04-24 21:05:58.297655,0 days 00:00:01.280637,3.1274707405850046,Matern,0.06100654202044506,2.639389074486182e-05,1.5,TPESampler,COMPLETE
568,0.2867972558718928,2025-04-24 21:05:57.138439,2025-04-24 21:05:59.112132,0 days 00:00:01.973693,57.13642639272604,Matern,429.9973774647581,0.04210252635458446,1.5,TPESampler,COMPLETE
569,0.28679717360747153,2025-04-24 21:05:57.319620,2025-04-24 21:05:59.298005,0 days 00:00:01.978385,64104.69868859627,Matern,3.5532118288630947,0.1200750270848858,1.5,TPESampler,COMPLETE
570,0.28679725100998266,2025-04-24 21:05:58.529418,2025-04-24 21:05:59.978318,0 days 00:00:01.448900,6.09969005606011,Matern,0.5388349151487913,0.010625582339099254,1.5,TPESampler,COMPLETE
571,0.28679722659094725,2025-04-24 21:05:59.303909,2025-04-24 21:06:02.076836,0 days 00:00:02.772927,604.492625465369,Matern,0.38004751768374406,0.04331576726318282,1.5,TPESampler,COMPLETE
572,0.9494322793417138,2025-04-24 21:05:59.490454,2025-04-24 21:06:00.799439,0 days 00:00:01.308985,40077.53347630511,Matern,7.760827859728393,0.018643368036394572,1.5,TPESampler,COMPLETE
573,0.2867972220021888,2025-04-24 21:06:00.252839,2025-04-24 21:06:02.111487,0 days 00:00:01.858648,27919.79525822639,Matern,9.701295719120182,0.005478520717171277,1.5,TPESampler,COMPLETE
574,0.9494322793417138,2025-04-24 21:06:01.082144,2025-04-24 21:06:02.286777,0 days 00:00:01.204633,93644.15697390905,Matern,62.0682849126087,0.027560055268069237,1.5,TPESampler,COMPLETE
575,0.2867972535134526,2025-04-24 21:06:02.244785,2025-04-24 21:06:04.081024,0 days 00:00:01.836239,837.2603095123953,Matern,12.315206050643194,0.00519583944182074,1.5,TPESampler,COMPLETE
576,0.9228200977939881,2025-04-24 21:06:02.289836,2025-04-24 21:06:04.252278,0 days 00:00:01.962442,21524.778772034275,Matern,0.05653436514381101,0.008489425662762892,1.5,TPESampler,COMPLETE
577,0.28679725270398554,2025-04-24 21:06:02.465076,2025-04-24 21:06:04.732129,0 days 00:00:02.267053,17127.17149865517,Matern,0.2557765979446752,0.1488020506186742,1.5,TPESampler,COMPLETE
578,0.9228200922558951,2025-04-24 21:06:04.301473,2025-04-24 21:06:05.669560,0 days 00:00:01.368087,1696.04426391781,RBF,38.162484001941756,0.0003267949500568665,1.5,TPESampler,COMPLETE
579,0.9494322793417138,2025-04-24 21:06:04.505001,2025-04-24 21:06:05.570188,0 days 00:00:01.065187,30227.421591675324,Matern,9.652279991774767,0.031696974394115805,1.5,TPESampler,COMPLETE
580,0.9494322793417138,2025-04-24 21:06:05.032347,2025-04-24 21:06:06.480200,0 days 00:00:01.447853,33842.91956717568,Matern,1.7695498785761876,0.000358764811040082,1.5,TPESampler,COMPLETE
581,0.3301881937099893,2025-04-24 21:06:05.741440,2025-04-24 21:06:07.226226,0 days 00:00:01.484786,1117.6706957144145,Matern,16.611602007325438,0.47139408542035827,0.5,TPESampler,COMPLETE
582,0.28679725385455945,2025-04-24 21:06:05.876611,2025-04-24 21:06:08.318922,0 days 00:00:02.442311,44792.995329506535,Matern,489.5023733064293,0.004454838308645077,1.5,TPESampler,COMPLETE
583,0.2867972524847605,2025-04-24 21:06:06.697020,2025-04-24 21:06:08.611569,0 days 00:00:01.914549,30737.025755707033,Matern,3.0332347969666626,0.4540976307215248,1.5,TPESampler,COMPLETE
584,0.2867973128405603,2025-04-24 21:06:07.513309,2025-04-24 21:06:09.265105,0 days 00:00:01.751796,4373.209218235985,Matern,3.2340478988764696,0.00565497241732518,1.5,TPESampler,COMPLETE
585,0.9494322793417138,2025-04-24 21:06:08.557430,2025-04-24 21:06:09.521317,0 days 00:00:00.963887,31399.693935468356,Matern,2.2623840530497823,0.019544859600007323,1.5,TPESampler,COMPLETE
586,0.28679725274109674,2025-04-24 21:06:08.902995,2025-04-24 21:06:10.779843,0 days 00:00:01.876848,24112.593556421052,Matern,92.52652795619771,0.013812631676653116,1.5,TPESampler,COMPLETE
587,0.9494322792398986,2025-04-24 21:06:09.460431,2025-04-24 21:06:11.054879,0 days 00:00:01.594448,0.0019214427888795869,Matern,11558.134210645581,0.08058699543330962,2.5,TPESampler,COMPLETE
588,0.9228200928369109,2025-04-24 21:06:09.780836,2025-04-24 21:06:12.580699,0 days 00:00:02.799863,4.958168090734153e-07,Matern,7.81848574065845e-05,2.3722666437224068e-05,1.5,TPESampler,COMPLETE
589,0.2867972540337947,2025-04-24 21:06:11.006448,2025-04-24 21:06:12.612152,0 days 00:00:01.605704,21.80995821758694,Matern,1.3994857606262239,0.00019546636763650155,1.5,TPESampler,COMPLETE
590,0.28679721441939066,2025-04-24 21:06:11.289206,2025-04-24 21:06:13.288585,0 days 00:00:01.999379,6915.655756449265,Matern,8.176255280840014,0.42899104919780084,1.5,TPESampler,COMPLETE
591,0.2867972473143473,2025-04-24 21:06:12.732996,2025-04-24 21:06:14.637104,0 days 00:00:01.904108,34945.665002217385,Matern,2.971261164000604,0.8665013807754812,1.5,TPESampler,COMPLETE
592,0.9228200929542701,2025-04-24 21:06:12.779640,2025-04-24 21:06:16.283419,0 days 00:00:03.503779,43519.86861511416,Matern,0.002628214450911889,0.001139246688280103,0.5,TPESampler,COMPLETE
593,0.2867972598881621,2025-04-24 21:06:13.571120,2025-04-24 21:06:15.260048,0 days 00:00:01.688928,22463.02248955774,Matern,5.512287221784432,0.2931343847501735,1.5,TPESampler,COMPLETE
594,0.2867972515170545,2025-04-24 21:06:14.857528,2025-04-24 21:06:17.041810,0 days 00:00:02.184282,46751.000986891515,Matern,530.2688793656974,0.06757521163376737,1.5,TPESampler,COMPLETE
595,0.2867972527589216,2025-04-24 21:06:15.500103,2025-04-24 21:06:17.013526,0 days 00:00:01.513423,2464.7080958047177,Matern,0.9656543616519748,0.795152088728252,1.5,TPESampler,COMPLETE
596,0.9228200924841959,2025-04-24 21:06:16.480295,2025-04-24 21:06:19.729700,0 days 00:00:03.249405,5.451085235254449e-06,Matern,27219.924061525773,2.45387643828505e-09,1.5,TPESampler,COMPLETE
597,0.28679728769363805,2025-04-24 21:06:17.177657,2025-04-24 21:06:19.072664,0 days 00:00:01.895007,4557.716857771574,Matern,1134.1443722529048,0.8155560239433902,1.5,TPESampler,COMPLETE
598,0.28679733565218524,2025-04-24 21:06:17.222582,2025-04-24 21:06:19.134413,0 days 00:00:01.911831,8936.889416398457,Matern,281.2491980176376,0.36681339624373405,1.5,TPESampler,COMPLETE
599,0.2867972473917846,2025-04-24 21:06:19.211328,2025-04-24 21:06:20.966086,0 days 00:00:01.754758,250.4587428127047,Matern,2.0113652468936394,0.009849633361494041,1.5,TPESampler,COMPLETE
600,0.922820082895867,2025-04-24 21:06:19.289774,2025-04-24 21:06:21.994038,0 days 00:00:02.704264,1.5356346127078528,Matern,2291.5042721598656,0.009259561682738502,1.5,TPESampler,COMPLETE
601,0.9228200911054913,2025-04-24 21:06:20.003013,2025-04-24 21:06:21.871677,0 days 00:00:01.868664,2.375749753598695e-06,RBF,0.017551451721457695,2.606336301228366e-09,2.5,TPESampler,COMPLETE
602,0.9228200874187198,2025-04-24 21:06:21.183083,2025-04-24 21:06:23.552775,0 days 00:00:02.369692,0.012857591608615654,RBF,0.003202042124117619,0.0025611174772391413,2.5,TPESampler,COMPLETE
603,0.28679725499708475,2025-04-24 21:06:22.075508,2025-04-24 21:06:23.603656,0 days 00:00:01.528148,0.18657952768991595,Matern,0.7520907712935461,0.00048710259703909335,1.5,TPESampler,COMPLETE
604,0.9228200924683846,2025-04-24 21:06:22.228400,2025-04-24 21:06:23.994288,0 days 00:00:01.765888,0.09613468299439827,Matern,3.9998199994959664,9.975616982128068e-05,1.5,TPESampler,COMPLETE
605,0.2867972528944813,2025-04-24 21:06:23.699272,2025-04-24 21:06:25.547946,0 days 00:00:01.848674,4266.2917177308245,Matern,22.66965646241747,0.7608671254582201,1.5,TPESampler,COMPLETE
606,0.28679725733370576,2025-04-24 21:06:23.758615,2025-04-24 21:06:26.675014,0 days 00:00:02.916399,3083.8953732161026,Matern,37519.46451875879,0.7083472468460777,1.5,TPESampler,COMPLETE
607,0.3301888448977369,2025-04-24 21:06:24.236931,2025-04-24 21:06:25.955054,0 days 00:00:01.718123,69797.04559903943,Matern,600.107234834314,0.010967484137769996,0.5,TPESampler,COMPLETE
608,0.28679706070831584,2025-04-24 21:06:25.805357,2025-04-24 21:06:28.507980,0 days 00:00:02.702623,54.945067508637436,Matern,62.50878461668458,0.005809873086522065,1.5,TPESampler,COMPLETE
609,0.286797292486845,2025-04-24 21:06:26.156655,2025-04-24 21:06:27.686463,0 days 00:00:01.529808,32254.69556466687,Matern,6.989101135913086,0.6962196578002803,1.5,TPESampler,COMPLETE
610,0.28679724980255245,2025-04-24 21:06:26.933786,2025-04-24 21:06:28.516410,0 days 00:00:01.582624,28.325979981483535,Matern,19.4939629056763,0.013126903924141075,1.5,TPESampler,COMPLETE
611,0.2867972547256143,2025-04-24 21:06:27.896973,2025-04-24 21:06:29.781099,0 days 00:00:01.884126,2056.0196697666306,Matern,0.21910695514115405,0.4115478795573049,1.5,TPESampler,COMPLETE
612,0.9228200929429847,2025-04-24 21:06:28.652318,2025-04-24 21:06:30.783643,0 days 00:00:02.131325,90.52681704685833,Matern,248.6900757793039,0.01463219893084941,1.5,TPESampler,COMPLETE
613,0.9494317804800916,2025-04-24 21:06:28.700691,2025-04-24 21:06:30.170203,0 days 00:00:01.469512,48418.32144435915,RBF,0.000944836727706424,2.20605071640832e-10,2.5,TPESampler,COMPLETE
614,0.9494322792523288,2025-04-24 21:06:29.998906,2025-04-24 21:06:31.167456,0 days 00:00:01.168550,68.77837124570087,Matern,2.4528882150874236,8.847810372790282e-05,2.5,TPESampler,COMPLETE
615,0.9494322758633654,2025-04-24 21:06:30.424945,2025-04-24 21:06:31.831376,0 days 00:00:01.406431,46.660885579189205,Matern,1.9690822190363297,6.251440686096073e-06,1.5,TPESampler,COMPLETE
616,0.288707698931974,2025-04-24 21:06:30.995283,2025-04-24 21:06:33.329040,0 days 00:00:02.333757,87304.08545841137,Matern,98.80400912347022,0.769499771170682,2.5,TPESampler,COMPLETE
617,0.9228200921843125,2025-04-24 21:06:31.428936,2025-04-24 21:06:33.973892,0 days 00:00:02.544956,0.43677264685107225,Matern,401.8687441190397,0.03190027032315917,1.5,TPESampler,COMPLETE
618,0.9228200938519073,2025-04-24 21:06:32.071494,2025-04-24 21:06:33.769821,0 days 00:00:01.698327,851.7492498293574,Matern,3568.2365921286614,0.0003674318299719562,1.5,TPESampler,COMPLETE
619,0.28679744838451965,2025-04-24 21:06:33.544024,2025-04-24 21:06:35.580921,0 days 00:00:02.036897,60.45694246507005,Matern,6.599363124385725,0.003194689522981962,1.5,TPESampler,COMPLETE
620,0.9228200912432675,2025-04-24 21:06:34.007143,2025-04-24 21:06:35.429141,0 days 00:00:01.421998,34005.578349946365,Matern,0.0019928785719609955,0.5903447686132299,1.5,TPESampler,COMPLETE
621,0.922820085879905,2025-04-24 21:06:34.214777,2025-04-24 21:06:36.010303,0 days 00:00:01.795526,32.19656711332531,Matern,115.53664337786888,0.00044560715243428676,1.5,TPESampler,COMPLETE
622,0.3026845844183666,2025-04-24 21:06:35.653298,2025-04-24 21:06:37.244164,0 days 00:00:01.590866,677.5241640853732,RBF,1.2050381439115105,0.4192314911264871,1.5,TPESampler,COMPLETE
623,0.2867972075455247,2025-04-24 21:06:35.841022,2025-04-24 21:06:38.293129,0 days 00:00:02.452107,112.14394415735548,Matern,61.864859902825714,0.0010145398978544222,1.5,TPESampler,COMPLETE
624,0.9228200909617966,2025-04-24 21:06:36.328344,2025-04-24 21:06:37.924888,0 days 00:00:01.596544,1597.3154576491465,Matern,1355.8237695046732,0.007106770682680843,1.5,TPESampler,COMPLETE
625,0.9494322793339754,2025-04-24 21:06:37.452952,2025-04-24 21:06:39.313276,0 days 00:00:01.860324,0.008169776842938825,RBF,28561.081851213024,0.0853322697931571,1.5,TPESampler,COMPLETE
626,0.28679714524055777,2025-04-24 21:06:38.137731,2025-04-24 21:06:40.010434,0 days 00:00:01.872703,59.69192964572695,Matern,5.8237766621835325,0.00021872255108550852,1.5,TPESampler,COMPLETE
627,0.9494322791376356,2025-04-24 21:06:38.495224,2025-04-24 21:06:40.285638,0 days 00:00:01.790414,160.43653768020036,Matern,359.3179907670562,0.018912011256282297,1.5,TPESampler,COMPLETE
628,0.922820092519228,2025-04-24 21:06:39.526971,2025-04-24 21:06:41.894986,0 days 00:00:02.368015,17.32322617421635,Matern,59420.17655595621,0.00888894574227262,1.5,TPESampler,COMPLETE
629,0.9228200926929317,2025-04-24 21:06:40.212436,2025-04-24 21:06:42.084952,0 days 00:00:01.872516,121.67019260366334,Matern,38.413070400869294,0.00010708054152025534,1.5,TPESampler,COMPLETE
