number,value,datetime_start,datetime_complete,duration,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_splitter,system_attrs_auto:sampler,state
424,0.5682124588118789,2025-04-24 21:03:01.183001,2025-04-24 21:03:01.956895,0 days 00:00:00.773894,absolute_error,27,sqrt,1,2,best,TPESampler,COMPLETE
425,0.5542791023918845,2025-04-24 21:03:01.533131,2025-04-24 21:03:02.473746,0 days 00:00:00.940615,absolute_error,31,sqrt,1,2,best,TPESampler,COMPLETE
426,0.7495346713750386,2025-04-24 21:03:01.923738,2025-04-24 21:03:02.643538,0 days 00:00:00.719800,absolute_error,30,sqrt,1,2,best,TPESampler,COMPLETE
427,1.4008887910800534,2025-04-24 21:03:02.184052,2025-04-24 21:03:02.929876,0 days 00:00:00.745824,absolute_error,4,sqrt,3,12,best,TPESampler,COMPLETE
428,0.6112778743973727,2025-04-24 21:03:02.710004,2025-04-24 21:03:03.459462,0 days 00:00:00.749458,absolute_error,29,sqrt,1,2,best,TPESampler,COMPLETE
429,1.2076965740491883,2025-04-24 21:03:02.888775,2025-04-24 21:03:03.798817,0 days 00:00:00.910042,absolute_error,28,sqrt,3,6,best,TPESampler,COMPLETE
430,0.6112778743973727,2025-04-24 21:03:03.137936,2025-04-24 21:03:03.941320,0 days 00:00:00.803384,absolute_error,29,sqrt,1,2,best,TPESampler,COMPLETE
431,0.6540510953786189,2025-04-24 21:03:03.733859,2025-04-24 21:03:04.274352,0 days 00:00:00.540493,absolute_error,29,sqrt,1,5,best,TPESampler,COMPLETE
432,1.3677569516816517,2025-04-24 21:03:04.012814,2025-04-24 21:03:04.754260,0 days 00:00:00.741446,squared_error,28,log2,10,9,best,TPESampler,COMPLETE
433,0.7495346713750386,2025-04-24 21:03:04.116394,2025-04-24 21:03:05.049571,0 days 00:00:00.933177,absolute_error,30,sqrt,1,2,best,TPESampler,COMPLETE
434,1.1302409528743838,2025-04-24 21:03:04.518930,2025-04-24 21:03:05.234714,0 days 00:00:00.715784,absolute_error,28,sqrt,2,5,best,TPESampler,COMPLETE
435,0.856297005325639,2025-04-24 21:03:04.980634,2025-04-24 21:03:05.707832,0 days 00:00:00.727198,absolute_error,28,sqrt,1,2,best,TPESampler,COMPLETE
436,0.6112778743973727,2025-04-24 21:03:05.321146,2025-04-24 21:03:06.685959,0 days 00:00:01.364813,absolute_error,29,sqrt,1,2,best,TPESampler,COMPLETE
437,1.3677569516816517,2025-04-24 21:03:05.509825,2025-04-24 21:03:06.687816,0 days 00:00:01.177991,friedman_mse,11,log2,4,10,best,TPESampler,COMPLETE
438,1.181011898712382,2025-04-24 21:03:05.990768,2025-04-24 21:03:07.085370,0 days 00:00:01.094602,friedman_mse,19,sqrt,2,6,random,TPESampler,COMPLETE
439,1.2076965740491883,2025-04-24 21:03:07.036501,2025-04-24 21:03:07.826324,0 days 00:00:00.789823,absolute_error,32,sqrt,3,2,best,TPESampler,COMPLETE
440,1.2076965740491883,2025-04-24 21:03:07.076305,2025-04-24 21:03:07.890607,0 days 00:00:00.814302,absolute_error,30,sqrt,3,2,best,TPESampler,COMPLETE
441,0.7084730562241784,2025-04-24 21:03:07.671231,2025-04-24 21:03:09.339100,0 days 00:00:01.667869,absolute_error,32,sqrt,1,5,best,TPESampler,COMPLETE
442,0.9312073070199461,2025-04-24 21:03:08.006245,2025-04-24 21:03:09.582181,0 days 00:00:01.575936,absolute_error,30,sqrt,1,5,best,TPESampler,COMPLETE
443,0.7495346713750386,2025-04-24 21:03:08.056066,2025-04-24 21:03:09.665830,0 days 00:00:01.609764,absolute_error,30,sqrt,1,2,best,TPESampler,COMPLETE
444,1.4099363199826813,2025-04-24 21:03:09.598352,2025-04-24 21:03:10.277494,0 days 00:00:00.679142,absolute_error,8,log2,4,4,random,TPESampler,COMPLETE
445,1.3679729947669532,2025-04-24 21:03:09.784796,2025-04-24 21:03:10.597221,0 days 00:00:00.812425,friedman_mse,29,log2,8,4,random,TPESampler,COMPLETE
446,0.555832913159586,2025-04-24 21:03:09.884431,2025-04-24 21:03:10.708454,0 days 00:00:00.824023,absolute_error,32,sqrt,1,2,best,TPESampler,COMPLETE
447,0.5542791023918845,2025-04-24 21:03:10.534561,2025-04-24 21:03:11.572532,0 days 00:00:01.037971,absolute_error,31,sqrt,1,2,best,TPESampler,COMPLETE
448,1.2076965740491883,2025-04-24 21:03:10.820081,2025-04-24 21:03:11.825497,0 days 00:00:01.005416,absolute_error,34,sqrt,3,5,best,TPESampler,COMPLETE
449,0.7765809265172504,2025-04-24 21:03:10.930188,2025-04-24 21:03:11.958177,0 days 00:00:01.027989,friedman_mse,24,sqrt,1,7,best,TPESampler,COMPLETE
450,1.1169037634191274,2025-04-24 21:03:11.817548,2025-04-24 21:03:12.477204,0 days 00:00:00.659656,squared_error,21,sqrt,1,15,random,TPESampler,COMPLETE
451,0.9996424324783258,2025-04-24 21:03:12.019795,2025-04-24 21:03:12.811157,0 days 00:00:00.791362,absolute_error,27,sqrt,2,2,best,TPESampler,COMPLETE
452,0.9996424324783258,2025-04-24 21:03:12.150443,2025-04-24 21:03:13.124587,0 days 00:00:00.974144,absolute_error,29,sqrt,2,2,best,TPESampler,COMPLETE
453,0.6755787793007089,2025-04-24 21:03:12.731907,2025-04-24 21:03:13.604793,0 days 00:00:00.872886,absolute_error,35,sqrt,1,5,best,TPESampler,COMPLETE
454,0.555832913159586,2025-04-24 21:03:13.275974,2025-04-24 21:03:14.117671,0 days 00:00:00.841697,absolute_error,32,sqrt,1,2,best,TPESampler,COMPLETE
455,1.0336119447551722,2025-04-24 21:03:13.430459,2025-04-24 21:03:14.298561,0 days 00:00:00.868102,absolute_error,30,sqrt,1,3,random,TPESampler,COMPLETE
456,0.666729144139305,2025-04-24 21:03:13.874902,2025-04-24 21:03:14.641963,0 days 00:00:00.767061,absolute_error,24,sqrt,1,5,best,TPESampler,COMPLETE
457,1.4230105932325812,2025-04-24 21:03:14.362865,2025-04-24 21:03:15.184875,0 days 00:00:00.822010,absolute_error,23,sqrt,8,4,random,TPESampler,COMPLETE
458,1.3625908614134468,2025-04-24 21:03:14.541399,2025-04-24 21:03:15.258124,0 days 00:00:00.716725,friedman_mse,35,log2,5,16,random,TPESampler,COMPLETE
459,0.7495346713750386,2025-04-24 21:03:14.877680,2025-04-24 21:03:15.617976,0 days 00:00:00.740296,absolute_error,30,sqrt,1,2,best,TPESampler,COMPLETE
460,0.6112778743973727,2025-04-24 21:03:15.426044,2025-04-24 21:03:16.117902,0 days 00:00:00.691858,absolute_error,29,sqrt,1,2,best,TPESampler,COMPLETE
461,0.7495346713750386,2025-04-24 21:03:15.480745,2025-04-24 21:03:16.311258,0 days 00:00:00.830513,absolute_error,30,sqrt,1,2,best,TPESampler,COMPLETE
462,1.2076965740491883,2025-04-24 21:03:15.853117,2025-04-24 21:03:16.639035,0 days 00:00:00.785918,absolute_error,30,sqrt,3,2,best,TPESampler,COMPLETE
463,1.3538353108198593,2025-04-24 21:03:16.492045,2025-04-24 21:03:17.265724,0 days 00:00:00.773679,friedman_mse,4,sqrt,6,7,best,TPESampler,COMPLETE
464,1.3617259493903855,2025-04-24 21:03:16.590784,2025-04-24 21:03:17.595241,0 days 00:00:01.004457,friedman_mse,4,log2,2,2,random,TPESampler,COMPLETE
465,1.0498076960778187,2025-04-24 21:03:16.960467,2025-04-24 21:03:17.788197,0 days 00:00:00.827730,squared_error,33,sqrt,3,2,best,TPESampler,COMPLETE
466,1.0131068116827324,2025-04-24 21:03:17.532566,2025-04-24 21:03:18.132914,0 days 00:00:00.600348,absolute_error,32,log2,3,5,best,TPESampler,COMPLETE
467,0.6540510953786189,2025-04-24 21:03:17.858239,2025-04-24 21:03:18.568217,0 days 00:00:00.709978,absolute_error,29,sqrt,1,5,best,TPESampler,COMPLETE
468,0.7495346713750386,2025-04-24 21:03:18.031095,2025-04-24 21:03:18.777485,0 days 00:00:00.746390,absolute_error,30,sqrt,1,2,best,TPESampler,COMPLETE
469,0.5542791023918845,2025-04-24 21:03:18.364312,2025-04-24 21:03:19.062963,0 days 00:00:00.698651,absolute_error,31,sqrt,1,2,best,TPESampler,COMPLETE
470,1.2076965740491883,2025-04-24 21:03:18.928759,2025-04-24 21:03:19.682958,0 days 00:00:00.754199,absolute_error,24,sqrt,3,2,best,TPESampler,COMPLETE
471,1.2675211112043427,2025-04-24 21:03:19.028880,2025-04-24 21:03:20.008940,0 days 00:00:00.980060,squared_error,15,sqrt,3,20,random,TPESampler,COMPLETE
472,1.1302409528743838,2025-04-24 21:03:19.303419,2025-04-24 21:03:20.175790,0 days 00:00:00.872371,absolute_error,30,sqrt,2,5,best,TPESampler,COMPLETE
473,1.4058384605507321,2025-04-24 21:03:20.010149,2025-04-24 21:03:20.660513,0 days 00:00:00.650364,absolute_error,5,sqrt,9,2,best,TPESampler,COMPLETE
474,0.6112778743973727,2025-04-24 21:03:20.267808,2025-04-24 21:03:20.995941,0 days 00:00:00.728133,absolute_error,29,sqrt,1,2,best,TPESampler,COMPLETE
475,1.2076965740491883,2025-04-24 21:03:20.366901,2025-04-24 21:03:21.199751,0 days 00:00:00.832850,absolute_error,35,sqrt,3,2,best,TPESampler,COMPLETE
476,1.3322345159230207,2025-04-24 21:03:20.930103,2025-04-24 21:03:21.585995,0 days 00:00:00.655892,friedman_mse,20,sqrt,8,19,random,TPESampler,COMPLETE
477,0.7084730562241784,2025-04-24 21:03:21.303832,2025-04-24 21:03:22.118984,0 days 00:00:00.815152,absolute_error,32,sqrt,1,5,best,TPESampler,COMPLETE
478,0.6951080643617483,2025-04-24 21:03:21.441722,2025-04-24 21:03:22.189166,0 days 00:00:00.747444,absolute_error,31,log2,1,2,best,TPESampler,COMPLETE
479,0.5872420994323145,2025-04-24 21:03:21.793386,2025-04-24 21:03:22.481086,0 days 00:00:00.687700,absolute_error,35,sqrt,1,2,best,TPESampler,COMPLETE
480,0.5713387065834993,2025-04-24 21:03:22.352734,2025-04-24 21:03:23.121002,0 days 00:00:00.768268,absolute_error,25,sqrt,1,2,best,TPESampler,COMPLETE
481,1.2731240702210205,2025-04-24 21:03:22.422834,2025-04-24 21:03:23.253912,0 days 00:00:00.831078,squared_error,24,sqrt,5,2,random,TPESampler,COMPLETE
482,1.2076965740491883,2025-04-24 21:03:22.680234,2025-04-24 21:03:23.528261,0 days 00:00:00.848027,absolute_error,29,sqrt,3,2,best,TPESampler,COMPLETE
483,0.6112778743973727,2025-04-24 21:03:23.436579,2025-04-24 21:03:24.513282,0 days 00:00:01.076703,absolute_error,29,sqrt,1,2,best,TPESampler,COMPLETE
484,0.6112778743973727,2025-04-24 21:03:23.487357,2025-04-24 21:03:24.235503,0 days 00:00:00.748146,absolute_error,29,sqrt,1,2,best,TPESampler,COMPLETE
485,0.6729098757353278,2025-04-24 21:03:23.731682,2025-04-24 21:03:24.499826,0 days 00:00:00.768144,absolute_error,34,sqrt,1,6,best,TPESampler,COMPLETE
486,1.359571383264774,2025-04-24 21:03:24.444257,2025-04-24 21:03:25.028815,0 days 00:00:00.584558,friedman_mse,17,sqrt,9,18,best,TPESampler,COMPLETE
487,1.3262151716400714,2025-04-24 21:03:24.750840,2025-04-24 21:03:25.556415,0 days 00:00:00.805575,squared_error,3,sqrt,10,9,random,TPESampler,COMPLETE
488,0.6288399089804382,2025-04-24 21:03:24.811382,2025-04-24 21:03:25.716428,0 days 00:00:00.905046,absolute_error,31,sqrt,1,5,best,TPESampler,COMPLETE
489,0.9996424324783258,2025-04-24 21:03:25.246135,2025-04-24 21:03:26.002798,0 days 00:00:00.756663,absolute_error,32,sqrt,2,2,best,TPESampler,COMPLETE
490,0.7495346713750386,2025-04-24 21:03:25.785083,2025-04-24 21:03:26.594945,0 days 00:00:00.809862,absolute_error,30,sqrt,1,2,best,TPESampler,COMPLETE
491,0.5647532297301866,2025-04-24 21:03:25.934558,2025-04-24 21:03:26.652722,0 days 00:00:00.718164,absolute_error,34,sqrt,1,2,best,TPESampler,COMPLETE
492,1.2076965740491883,2025-04-24 21:03:26.204381,2025-04-24 21:03:27.114264,0 days 00:00:00.909883,absolute_error,30,sqrt,3,5,best,TPESampler,COMPLETE
493,0.6353676108874886,2025-04-24 21:03:26.781703,2025-04-24 21:03:27.662878,0 days 00:00:00.881175,absolute_error,26,sqrt,1,5,best,TPESampler,COMPLETE
494,0.7226719349826738,2025-04-24 21:03:26.885341,2025-04-24 21:03:27.732573,0 days 00:00:00.847232,friedman_mse,31,sqrt,1,5,best,TPESampler,COMPLETE
495,0.9194592887273054,2025-04-24 21:03:27.405388,2025-04-24 21:03:28.031738,0 days 00:00:00.626350,absolute_error,27,sqrt,1,5,best,TPESampler,COMPLETE
496,0.7007502906550784,2025-04-24 21:03:27.941936,2025-04-24 21:03:28.641570,0 days 00:00:00.699634,squared_error,29,sqrt,1,3,best,TPESampler,COMPLETE
497,0.7495346713750386,2025-04-24 21:03:27.993643,2025-04-24 21:03:28.842849,0 days 00:00:00.849206,absolute_error,30,sqrt,1,2,best,TPESampler,COMPLETE
498,1.3262151716400714,2025-04-24 21:03:28.256531,2025-04-24 21:03:28.975390,0 days 00:00:00.718859,friedman_mse,11,sqrt,10,5,random,TPESampler,COMPLETE
499,0.555832913159586,2025-04-24 21:03:28.885332,2025-04-24 21:03:29.524188,0 days 00:00:00.638856,absolute_error,32,sqrt,1,2,best,TPESampler,COMPLETE
500,1.2076965740491883,2025-04-24 21:03:29.099815,2025-04-24 21:03:29.859920,0 days 00:00:00.760105,absolute_error,32,sqrt,3,5,best,TPESampler,COMPLETE
501,0.6310502563923985,2025-04-24 21:03:29.290835,2025-04-24 21:03:30.292045,0 days 00:00:01.001210,absolute_error,33,sqrt,1,5,best,TPESampler,COMPLETE
502,1.3677569516816517,2025-04-24 21:03:29.793966,2025-04-24 21:03:30.700913,0 days 00:00:00.906947,squared_error,3,log2,7,6,best,TPESampler,COMPLETE
503,0.9160893955110146,2025-04-24 21:03:30.103123,2025-04-24 21:03:30.902262,0 days 00:00:00.799139,absolute_error,22,sqrt,1,2,best,TPESampler,COMPLETE
504,0.6112778743973727,2025-04-24 21:03:30.640862,2025-04-24 21:03:31.290690,0 days 00:00:00.649828,absolute_error,29,sqrt,1,2,best,TPESampler,COMPLETE
505,0.9996424324783258,2025-04-24 21:03:30.992987,2025-04-24 21:03:31.726122,0 days 00:00:00.733135,absolute_error,35,sqrt,2,2,best,TPESampler,COMPLETE
506,0.6112778743973727,2025-04-24 21:03:31.148782,2025-04-24 21:03:31.996636,0 days 00:00:00.847854,absolute_error,29,sqrt,1,2,best,TPESampler,COMPLETE
507,1.4171920124413342,2025-04-24 21:03:31.529329,2025-04-24 21:03:32.522796,0 days 00:00:00.993467,absolute_error,4,sqrt,4,9,random,TPESampler,COMPLETE
508,1.2076965740491883,2025-04-24 21:03:31.929657,2025-04-24 21:03:32.803386,0 days 00:00:00.873729,absolute_error,26,sqrt,3,2,best,TPESampler,COMPLETE
509,0.6225447464748335,2025-04-24 21:03:32.643453,2025-04-24 21:03:33.567533,0 days 00:00:00.924080,squared_error,35,sqrt,1,2,best,TPESampler,COMPLETE
510,0.5872420994323145,2025-04-24 21:03:32.730368,2025-04-24 21:03:33.566081,0 days 00:00:00.835713,absolute_error,35,sqrt,1,2,best,TPESampler,COMPLETE
511,1.2076965740491883,2025-04-24 21:03:33.074841,2025-04-24 21:03:33.822139,0 days 00:00:00.747298,absolute_error,30,sqrt,3,2,best,TPESampler,COMPLETE
512,0.856297005325639,2025-04-24 21:03:33.775353,2025-04-24 21:03:34.729273,0 days 00:00:00.953920,absolute_error,28,sqrt,1,2,best,TPESampler,COMPLETE
513,1.328935874192187,2025-04-24 21:03:33.938334,2025-04-24 21:03:34.954350,0 days 00:00:01.016016,friedman_mse,19,log2,1,20,random,TPESampler,COMPLETE
514,0.555832913159586,2025-04-24 21:03:34.119363,2025-04-24 21:03:35.111878,0 days 00:00:00.992515,absolute_error,32,sqrt,1,2,best,TPESampler,COMPLETE
515,0.9312073070199461,2025-04-24 21:03:34.968926,2025-04-24 21:03:35.646669,0 days 00:00:00.677743,absolute_error,30,sqrt,1,5,best,TPESampler,COMPLETE
516,0.9599973768608417,2025-04-24 21:03:35.168491,2025-04-24 21:03:35.911490,0 days 00:00:00.742999,absolute_error,29,sqrt,1,6,best,TPESampler,COMPLETE
517,0.5647532297301866,2025-04-24 21:03:35.414711,2025-04-24 21:03:36.159116,0 days 00:00:00.744405,absolute_error,34,sqrt,1,2,best,TPESampler,COMPLETE
518,0.7495346713750386,2025-04-24 21:03:35.857424,2025-04-24 21:03:36.648788,0 days 00:00:00.791364,absolute_error,30,sqrt,1,2,best,TPESampler,COMPLETE
519,1.4148597056909755,2025-04-24 21:03:36.172845,2025-04-24 21:03:36.896220,0 days 00:00:00.723375,absolute_error,11,log2,10,9,random,TPESampler,COMPLETE
520,1.335711393574172,2025-04-24 21:03:36.471837,2025-04-24 21:03:37.313131,0 days 00:00:00.841294,absolute_error,29,sqrt,3,3,random,TPESampler,COMPLETE
521,1.2076965740491883,2025-04-24 21:03:36.886492,2025-04-24 21:03:37.666155,0 days 00:00:00.779663,absolute_error,29,sqrt,3,5,best,TPESampler,COMPLETE
522,1.2076965740491883,2025-04-24 21:03:37.137963,2025-04-24 21:03:37.935488,0 days 00:00:00.797525,absolute_error,32,sqrt,3,2,best,TPESampler,COMPLETE
523,1.2076965740491883,2025-04-24 21:03:37.559804,2025-04-24 21:03:38.411250,0 days 00:00:00.851446,absolute_error,26,sqrt,3,2,best,TPESampler,COMPLETE
524,0.7063284002837366,2025-04-24 21:03:37.941036,2025-04-24 21:03:38.621128,0 days 00:00:00.680092,absolute_error,34,sqrt,1,5,best,TPESampler,COMPLETE
525,1.4138971746431086,2025-04-24 21:03:38.207295,2025-04-24 21:03:38.848808,0 days 00:00:00.641513,absolute_error,32,log2,9,8,best,TPESampler,COMPLETE
526,0.9970333222906006,2025-04-24 21:03:38.693067,2025-04-24 21:03:39.313616,0 days 00:00:00.620549,absolute_error,25,sqrt,1,5,best,TPESampler,COMPLETE
527,1.2076965740491883,2025-04-24 21:03:38.870619,2025-04-24 21:03:39.655302,0 days 00:00:00.784683,absolute_error,31,sqrt,3,2,best,TPESampler,COMPLETE
528,0.5713387065834993,2025-04-24 21:03:39.061825,2025-04-24 21:03:40.011874,0 days 00:00:00.950049,absolute_error,25,sqrt,1,2,best,TPESampler,COMPLETE
529,0.6755787793007089,2025-04-24 21:03:39.532168,2025-04-24 21:03:40.341726,0 days 00:00:00.809558,absolute_error,35,sqrt,1,5,best,TPESampler,COMPLETE
530,0.8465624319698303,2025-04-24 21:03:39.906599,2025-04-24 21:03:40.645895,0 days 00:00:00.739296,absolute_error,33,sqrt,1,2,best,TPESampler,COMPLETE
531,0.610896094172543,2025-04-24 21:03:40.247992,2025-04-24 21:03:40.994404,0 days 00:00:00.746412,absolute_error,26,sqrt,1,2,best,TPESampler,COMPLETE
532,0.5647532297301866,2025-04-24 21:03:40.644412,2025-04-24 21:03:41.355792,0 days 00:00:00.711380,absolute_error,34,sqrt,1,2,best,TPESampler,COMPLETE
533,0.6818998540377862,2025-04-24 21:03:40.893729,2025-04-24 21:03:41.653822,0 days 00:00:00.760093,absolute_error,34,log2,1,2,best,TPESampler,COMPLETE
534,0.9996424324783258,2025-04-24 21:03:41.254093,2025-04-24 21:03:42.021262,0 days 00:00:00.767169,absolute_error,29,sqrt,2,2,best,TPESampler,COMPLETE
535,1.2076965740491883,2025-04-24 21:03:41.658980,2025-04-24 21:03:42.559118,0 days 00:00:00.900138,absolute_error,34,sqrt,3,5,best,TPESampler,COMPLETE
536,0.7105690610052176,2025-04-24 21:03:41.867052,2025-04-24 21:03:42.689384,0 days 00:00:00.822332,absolute_error,32,sqrt,1,3,random,TPESampler,COMPLETE
537,0.696226360917853,2025-04-24 21:03:42.285728,2025-04-24 21:03:42.941599,0 days 00:00:00.655871,friedman_mse,32,sqrt,1,3,best,TPESampler,COMPLETE
538,0.856297005325639,2025-04-24 21:03:42.785518,2025-04-24 21:03:43.573013,0 days 00:00:00.787495,absolute_error,28,sqrt,1,2,best,TPESampler,COMPLETE
539,0.7495346713750386,2025-04-24 21:03:42.928772,2025-04-24 21:03:43.838484,0 days 00:00:00.909712,absolute_error,30,sqrt,1,2,best,TPESampler,COMPLETE
540,0.5542791023918845,2025-04-24 21:03:43.193121,2025-04-24 21:03:43.909190,0 days 00:00:00.716069,absolute_error,31,sqrt,1,2,best,TPESampler,COMPLETE
541,1.359571383264774,2025-04-24 21:03:43.878763,2025-04-24 21:03:44.521085,0 days 00:00:00.642322,squared_error,18,sqrt,10,10,best,TPESampler,COMPLETE
542,0.7033595174659969,2025-04-24 21:03:44.037271,2025-04-24 21:03:44.839539,0 days 00:00:00.802268,absolute_error,28,sqrt,1,5,best,TPESampler,COMPLETE
543,0.8052399910590423,2025-04-24 21:03:44.267176,2025-04-24 21:03:45.029478,0 days 00:00:00.762302,absolute_error,27,sqrt,1,6,best,TPESampler,COMPLETE
544,0.8399129490138849,2025-04-24 21:03:44.774967,2025-04-24 21:03:45.471532,0 days 00:00:00.696565,friedman_mse,29,sqrt,2,2,best,TPESampler,COMPLETE
545,1.2076965740491883,2025-04-24 21:03:45.101494,2025-04-24 21:03:45.854751,0 days 00:00:00.753257,absolute_error,34,sqrt,3,2,best,TPESampler,COMPLETE
546,1.2076965740491883,2025-04-24 21:03:45.247672,2025-04-24 21:03:46.043828,0 days 00:00:00.796156,absolute_error,30,sqrt,3,2,best,TPESampler,COMPLETE
547,0.9996424324783258,2025-04-24 21:03:45.780484,2025-04-24 21:03:46.465281,0 days 00:00:00.684797,absolute_error,29,sqrt,2,2,best,TPESampler,COMPLETE
548,0.555832913159586,2025-04-24 21:03:46.164543,2025-04-24 21:03:46.953505,0 days 00:00:00.788962,absolute_error,32,sqrt,1,2,best,TPESampler,COMPLETE
549,1.4138971746431086,2025-04-24 21:03:46.359390,2025-04-24 21:03:47.119828,0 days 00:00:00.760438,absolute_error,10,log2,10,2,best,TPESampler,COMPLETE
550,0.856297005325639,2025-04-24 21:03:46.719153,2025-04-24 21:03:47.492297,0 days 00:00:00.773144,absolute_error,28,sqrt,1,2,best,TPESampler,COMPLETE
551,1.005467895307365,2025-04-24 21:03:47.252492,2025-04-24 21:03:48.026117,0 days 00:00:00.773625,absolute_error,31,sqrt,1,2,random,TPESampler,COMPLETE
552,0.6310502563923985,2025-04-24 21:03:47.362092,2025-04-24 21:03:48.169933,0 days 00:00:00.807841,absolute_error,33,sqrt,1,5,best,TPESampler,COMPLETE
553,1.3677569516816517,2025-04-24 21:03:47.673527,2025-04-24 21:03:48.454212,0 days 00:00:00.780685,squared_error,2,log2,8,20,best,TPESampler,COMPLETE
554,1.3677569516816517,2025-04-24 21:03:48.327165,2025-04-24 21:03:49.171234,0 days 00:00:00.844069,squared_error,18,log2,5,8,best,TPESampler,COMPLETE
555,1.3390163188386321,2025-04-24 21:03:48.412566,2025-04-24 21:03:49.358937,0 days 00:00:00.946371,friedman_mse,16,sqrt,7,10,best,TPESampler,COMPLETE
556,0.7495346713750386,2025-04-24 21:03:48.701908,2025-04-24 21:03:49.556741,0 days 00:00:00.854833,absolute_error,30,sqrt,1,2,best,TPESampler,COMPLETE
557,0.6755787793007089,2025-04-24 21:03:49.469799,2025-04-24 21:03:50.343930,0 days 00:00:00.874131,absolute_error,35,sqrt,1,5,best,TPESampler,COMPLETE
558,0.6112778743973727,2025-04-24 21:03:49.612377,2025-04-24 21:03:50.680495,0 days 00:00:01.068118,absolute_error,29,sqrt,1,2,best,TPESampler,COMPLETE
559,1.359571383264774,2025-04-24 21:03:49.794443,2025-04-24 21:03:50.555219,0 days 00:00:00.760776,squared_error,19,sqrt,10,2,best,TPESampler,COMPLETE
560,0.610896094172543,2025-04-24 21:03:50.640176,2025-04-24 21:03:51.412440,0 days 00:00:00.772264,absolute_error,26,sqrt,1,2,best,TPESampler,COMPLETE
561,1.3677569516816517,2025-04-24 21:03:50.787207,2025-04-24 21:03:51.565995,0 days 00:00:00.778788,friedman_mse,24,log2,7,12,best,TPESampler,COMPLETE
562,0.8465624319698303,2025-04-24 21:03:50.970094,2025-04-24 21:03:51.916718,0 days 00:00:00.946624,absolute_error,33,sqrt,1,2,best,TPESampler,COMPLETE
563,0.5647532297301866,2025-04-24 21:03:51.633246,2025-04-24 21:03:52.496259,0 days 00:00:00.863013,absolute_error,34,sqrt,1,2,best,TPESampler,COMPLETE
564,0.8465624319698303,2025-04-24 21:03:51.799359,2025-04-24 21:03:52.620302,0 days 00:00:00.820943,absolute_error,33,sqrt,1,2,best,TPESampler,COMPLETE
565,1.1302409528743838,2025-04-24 21:03:52.144785,2025-04-24 21:03:52.982783,0 days 00:00:00.837998,absolute_error,26,sqrt,2,5,best,TPESampler,COMPLETE
566,1.2076965740491883,2025-04-24 21:03:52.794240,2025-04-24 21:03:53.523904,0 days 00:00:00.729664,absolute_error,35,sqrt,3,2,best,TPESampler,COMPLETE
567,0.7033595174659969,2025-04-24 21:03:52.848789,2025-04-24 21:03:53.673696,0 days 00:00:00.824907,absolute_error,28,sqrt,1,5,best,TPESampler,COMPLETE
568,1.1302409528743838,2025-04-24 21:03:53.202929,2025-04-24 21:03:53.905956,0 days 00:00:00.703027,absolute_error,29,sqrt,2,5,best,TPESampler,COMPLETE
569,0.7495346713750386,2025-04-24 21:03:53.835797,2025-04-24 21:03:54.642164,0 days 00:00:00.806367,absolute_error,30,sqrt,1,2,best,TPESampler,COMPLETE
570,0.5647532297301866,2025-04-24 21:03:53.903336,2025-04-24 21:03:54.718631,0 days 00:00:00.815295,absolute_error,34,sqrt,1,2,best,TPESampler,COMPLETE
571,0.9896382479483637,2025-04-24 21:03:54.486308,2025-04-24 21:03:55.131117,0 days 00:00:00.644809,absolute_error,21,log2,2,17,best,TPESampler,COMPLETE
572,0.5713387065834993,2025-04-24 21:03:54.851070,2025-04-24 21:03:55.565489,0 days 00:00:00.714419,absolute_error,25,sqrt,1,2,best,TPESampler,COMPLETE
573,0.5713387065834993,2025-04-24 21:03:54.989102,2025-04-24 21:03:55.727076,0 days 00:00:00.737974,absolute_error,25,sqrt,1,2,best,TPESampler,COMPLETE
574,1.3677569516816517,2025-04-24 21:03:55.353407,2025-04-24 21:03:56.072131,0 days 00:00:00.718724,friedman_mse,9,log2,5,19,best,TPESampler,COMPLETE
575,0.7440561189648622,2025-04-24 21:03:55.782374,2025-04-24 21:03:56.656980,0 days 00:00:00.874606,absolute_error,26,log2,1,5,best,TPESampler,COMPLETE
576,0.6540510953786189,2025-04-24 21:03:56.010251,2025-04-24 21:03:56.959399,0 days 00:00:00.949148,absolute_error,29,sqrt,1,5,best,TPESampler,COMPLETE
577,1.2076965740491883,2025-04-24 21:03:56.449619,2025-04-24 21:03:57.175502,0 days 00:00:00.725883,absolute_error,26,sqrt,3,2,best,TPESampler,COMPLETE
578,1.2076965740491883,2025-04-24 21:03:56.892378,2025-04-24 21:03:57.647215,0 days 00:00:00.754837,absolute_error,31,sqrt,3,5,best,TPESampler,COMPLETE
579,0.6755787793007089,2025-04-24 21:03:57.294152,2025-04-24 21:03:58.131404,0 days 00:00:00.837252,absolute_error,35,sqrt,1,5,best,TPESampler,COMPLETE
580,0.8465624319698303,2025-04-24 21:03:57.530178,2025-04-24 21:03:58.286185,0 days 00:00:00.756007,absolute_error,33,sqrt,1,2,best,TPESampler,COMPLETE
581,0.9610014723049441,2025-04-24 21:03:57.965729,2025-04-24 21:03:58.579598,0 days 00:00:00.613869,absolute_error,23,log2,2,2,best,TPESampler,COMPLETE
