number,value,datetime_start,datetime_complete,duration,params_constant_value,params_kernel_type,params_length_scale,params_noise_level,params_nu,system_attrs_auto:sampler,state
548,0.1633478129123654,2025-04-24 21:22:33.694811,2025-04-24 21:22:40.209835,0 days 00:00:06.515024,2.808099750711102,RBF,207.28211531537258,0.21793991177332325,1.5,TPESampler,COMPLETE
549,0.16334778495441563,2025-04-24 21:22:33.992558,2025-04-24 21:22:39.537908,0 days 00:00:05.545350,518.9173601954814,RBF,129.68146046049677,0.23898764743235507,1.5,TPESampler,COMPLETE
550,0.21977496394893473,2025-04-24 21:22:38.192168,2025-04-24 21:22:43.440817,0 days 00:00:05.248649,34.415525811888884,Matern,299.2003873383616,0.31887542651374673,0.5,TPESampler,COMPLETE
551,0.8703401340215193,2025-04-24 21:22:39.775440,2025-04-24 21:22:47.975038,0 days 00:00:08.199598,8.62885021679246e-06,Matern,0.000353194413397859,1.747247901925512e-10,0.5,TPESampler,COMPLETE
552,0.1633477947105581,2025-04-24 21:22:40.446952,2025-04-24 21:22:51.708846,0 days 00:00:11.261894,5.151532688735714,RBF,9429.168539132394,0.7012078083578535,0.5,TPESampler,COMPLETE
553,0.1633478124392695,2025-04-24 21:22:43.688271,2025-04-24 21:22:49.651004,0 days 00:00:05.962733,329.0306018482456,RBF,141.90332580010175,0.4146525869567118,2.5,TPESampler,COMPLETE
554,0.8703401339928517,2025-04-24 21:22:48.267283,2025-04-24 21:23:01.757649,0 days 00:00:13.490366,1.2012196585350542e-05,Matern,14441.231104810853,2.581477853286585e-07,0.5,TPESampler,COMPLETE
555,0.1633478008113301,2025-04-24 21:22:49.905198,2025-04-24 21:22:55.870112,0 days 00:00:05.964914,76538.45175604688,RBF,77.0137100257471,0.3831457872234582,1.5,TPESampler,COMPLETE
556,0.16334781154172953,2025-04-24 21:22:52.015958,2025-04-24 21:22:58.422236,0 days 00:00:06.406278,2631.1813693012327,RBF,1.5894477376319294,0.0280720004699828,1.5,TPESampler,COMPLETE
557,0.16334777958518865,2025-04-24 21:22:56.128462,2025-04-24 21:23:01.675152,0 days 00:00:05.546690,596.5463949387309,RBF,416.69612362489516,0.4602637280093308,0.5,TPESampler,COMPLETE
558,0.8703401340212792,2025-04-24 21:22:58.698814,2025-04-24 21:23:07.165847,0 days 00:00:08.467033,283.46788482645417,RBF,1060.778878939033,0.010679159905288987,0.5,TPESampler,COMPLETE
559,0.16334781447581445,2025-04-24 21:23:01.868464,2025-04-24 21:23:07.179070,0 days 00:00:05.310606,62791.501971691454,RBF,73.06430697385122,0.016039217300438575,1.5,TPESampler,COMPLETE
560,0.1635585794514183,2025-04-24 21:23:01.938421,2025-04-24 21:23:09.817439,0 days 00:00:07.879018,0.07683645618698144,Matern,0.9438843769389386,1.3778049829395854e-08,1.5,TPESampler,COMPLETE
561,0.16334768323467797,2025-04-24 21:23:07.359856,2025-04-24 21:23:15.527024,0 days 00:00:08.167168,129.7747954243936,RBF,1.2797855205691053,0.00017123021070654154,1.5,TPESampler,COMPLETE
562,0.8703401340263673,2025-04-24 21:23:07.401628,2025-04-24 21:23:17.910779,0 days 00:00:10.509151,50289.55930424095,Matern,28285.45723448324,0.003867815685976523,2.5,TPESampler,COMPLETE
563,0.1635585111506983,2025-04-24 21:23:10.075279,2025-04-24 21:23:18.439042,0 days 00:00:08.363763,0.07330848742290007,Matern,1.2224948601931485,0.004026963169318175,1.5,TPESampler,COMPLETE
564,0.8703401340097795,2025-04-24 21:23:15.815409,2025-04-24 21:23:26.617686,0 days 00:00:10.802277,29.908570030628685,RBF,82114.01631982486,4.026394724041359e-09,1.5,TPESampler,COMPLETE
565,0.9015779749019732,2025-04-24 21:23:18.195684,2025-04-24 21:23:21.346207,0 days 00:00:03.150523,271.589980318045,RBF,0.774102764547844,0.002158613697164608,1.5,TPESampler,COMPLETE
566,0.16355851486259465,2025-04-24 21:23:18.683569,2025-04-24 21:23:26.960962,0 days 00:00:08.277393,1850.2816663223705,Matern,0.8581744215067905,7.020269050215547e-05,1.5,TPESampler,COMPLETE
567,0.8703401340214325,2025-04-24 21:23:21.629820,2025-04-24 21:23:26.807209,0 days 00:00:05.177389,64.15087784211441,RBF,10.613331042964885,1.5147218172273038e-05,1.5,TPESampler,COMPLETE
568,0.1633477640521713,2025-04-24 21:23:26.814279,2025-04-24 21:23:31.973274,0 days 00:00:05.158995,127.98626208672104,RBF,37.829578657726366,0.0068296430106985825,1.5,TPESampler,COMPLETE
569,0.16334784136677355,2025-04-24 21:23:26.994649,2025-04-24 21:23:33.452768,0 days 00:00:06.458119,1318.3655577322934,RBF,2.2580136977221614,2.4408410380980297e-05,1.5,TPESampler,COMPLETE
570,0.163347806072995,2025-04-24 21:23:27.167690,2025-04-24 21:23:35.405436,0 days 00:00:08.237746,86.8650899957155,RBF,0.378910029338243,8.722232944713487e-05,1.5,TPESampler,COMPLETE
571,0.16334781283787447,2025-04-24 21:23:32.297979,2025-04-24 21:23:39.240094,0 days 00:00:06.942115,2.325367533067809,RBF,0.33149590545482993,0.00016918445548641308,1.5,TPESampler,COMPLETE
572,0.16334773275226863,2025-04-24 21:23:33.743158,2025-04-24 21:23:41.391787,0 days 00:00:07.648629,12.322048400477644,RBF,0.5252414370370604,0.6802209636397266,1.5,TPESampler,COMPLETE
573,0.8703401340213892,2025-04-24 21:23:35.687405,2025-04-24 21:23:44.136584,0 days 00:00:08.449179,0.17225913829109468,RBF,12.205208021892819,0.008894471322017103,1.5,TPESampler,COMPLETE
574,0.8703401340264462,2025-04-24 21:23:39.527308,2025-04-24 21:23:46.457780,0 days 00:00:06.930472,1.0653806605205927,RBF,102.34155503175538,0.00019205027496833988,1.5,TPESampler,COMPLETE
575,0.16334780930215895,2025-04-24 21:23:41.641147,2025-04-24 21:23:47.132966,0 days 00:00:05.491819,0.21031891440797926,RBF,1.942310458786802,0.46311990399356895,1.5,TPESampler,COMPLETE
576,0.16355850885691162,2025-04-24 21:23:44.461426,2025-04-24 21:23:57.097787,0 days 00:00:12.636361,5.72177805351481,Matern,6.130723147923778,0.35309219085126453,1.5,TPESampler,COMPLETE
577,0.8703401339872342,2025-04-24 21:23:46.699504,2025-04-24 21:23:56.552298,0 days 00:00:09.852794,14.36924019643476,RBF,235.11315834504418,0.0003200172755494247,1.5,TPESampler,COMPLETE
578,0.8703397609429285,2025-04-24 21:23:47.357377,2025-04-24 21:23:55.669988,0 days 00:00:08.312611,9.84384137719846,RBF,0.18958079188341542,0.559899807945495,1.5,TPESampler,COMPLETE
579,0.16334784251567652,2025-04-24 21:23:55.879931,2025-04-24 21:24:04.372264,0 days 00:00:08.492333,36.80467132381269,RBF,1.5781048071812966,0.0009828226450164222,1.5,TPESampler,COMPLETE
580,0.870340134019563,2025-04-24 21:23:56.849009,2025-04-24 21:24:01.912624,0 days 00:00:05.063615,24.305669137778146,RBF,131.91359304107164,0.001097539284251969,1.5,TPESampler,COMPLETE
581,0.8703401340211799,2025-04-24 21:23:57.361592,2025-04-24 21:24:02.658884,0 days 00:00:05.297292,52.29834903413673,RBF,0.05596587498598206,0.564958019898286,1.5,TPESampler,COMPLETE
582,0.8703401340212131,2025-04-24 21:24:02.205935,2025-04-24 21:24:11.502775,0 days 00:00:09.296840,1.6200922879637485,RBF,0.09120802812571226,0.007985071597004133,1.5,TPESampler,COMPLETE
583,0.16334779853007145,2025-04-24 21:24:02.922959,2025-04-24 21:24:16.641982,0 days 00:00:13.719023,44.356848917539274,RBF,3.548605403416525,0.5726470425888316,1.5,TPESampler,COMPLETE
584,0.8703401340184524,2025-04-24 21:24:04.889022,2025-04-24 21:24:15.487519,0 days 00:00:10.598497,8.422831723427004,RBF,0.13883032290626518,0.06384085031116545,1.5,TPESampler,COMPLETE
585,0.8703401340206728,2025-04-24 21:24:12.410553,2025-04-24 21:24:20.097585,0 days 00:00:07.687032,174.08375272029906,RBF,182.49120988251218,0.004274333356008748,1.5,TPESampler,COMPLETE
586,0.1633478117666697,2025-04-24 21:24:15.734117,2025-04-24 21:24:23.532481,0 days 00:00:07.798364,71.11792294206616,RBF,0.9984454190326598,0.013422453899729713,1.5,TPESampler,COMPLETE
587,0.16334780964716422,2025-04-24 21:24:16.895082,2025-04-24 21:24:24.212739,0 days 00:00:07.317657,4.120925835789135,RBF,5.833678257107389,0.6669493776727499,1.5,TPESampler,COMPLETE
588,0.16334783363695293,2025-04-24 21:24:20.377437,2025-04-24 21:24:26.945493,0 days 00:00:06.568056,5693.830242409599,RBF,2551.908910117383,0.8870667479533381,0.5,TPESampler,COMPLETE
589,0.8703401340230147,2025-04-24 21:24:23.776124,2025-04-24 21:24:31.931514,0 days 00:00:08.155390,0.07657028444238988,RBF,0.03910507267371537,0.662504278580658,1.5,TPESampler,COMPLETE
590,0.8703401339996991,2025-04-24 21:24:24.440728,2025-04-24 21:24:35.147861,0 days 00:00:10.707133,21.668196324060663,RBF,607.3217262052862,0.025042974248627652,1.5,TPESampler,COMPLETE
591,0.8703401340209184,2025-04-24 21:24:27.232537,2025-04-24 21:24:39.582786,0 days 00:00:12.350249,1.2406427397317361e-05,RBF,0.000866478883815494,0.00018475428118313014,1.5,TPESampler,COMPLETE
592,0.1633478047213249,2025-04-24 21:24:32.185560,2025-04-24 21:24:37.057591,0 days 00:00:04.872031,443.0972269450666,RBF,23.704403029139012,0.7871697918682585,1.5,TPESampler,COMPLETE
593,0.8703401340205497,2025-04-24 21:24:35.390895,2025-04-24 21:24:40.106077,0 days 00:00:04.715182,2368.4141170805933,RBF,0.025807631225336587,0.9289192070382033,1.5,TPESampler,COMPLETE
594,0.9015771955351659,2025-04-24 21:24:37.295520,2025-04-24 21:24:41.014840,0 days 00:00:03.719320,1.1339792394410342,RBF,0.005025146301486718,3.906381943964405e-06,1.5,TPESampler,COMPLETE
595,0.8703401340209216,2025-04-24 21:24:39.869113,2025-04-24 21:24:48.903932,0 days 00:00:09.034819,0.00019359875388308637,Matern,9.27809750111472,9.988831955845905e-10,0.5,TPESampler,COMPLETE
596,0.8703401340225086,2025-04-24 21:24:40.364917,2025-04-24 21:24:48.107746,0 days 00:00:07.742829,3.5898640522409235,RBF,0.10414847691561395,0.4110498356973786,1.5,TPESampler,COMPLETE
597,0.16334781249282065,2025-04-24 21:24:41.505723,2025-04-24 21:24:49.233456,0 days 00:00:07.727733,107.44067287539076,RBF,19.723321723019968,0.012804116459470015,1.5,TPESampler,COMPLETE
598,0.16334779911328412,2025-04-24 21:24:48.344438,2025-04-24 21:24:55.355618,0 days 00:00:07.011180,836.7208234210698,RBF,5.567900508043944,0.030237264453730803,1.5,TPESampler,COMPLETE
599,0.16334780995006276,2025-04-24 21:24:49.128956,2025-04-24 21:24:58.987845,0 days 00:00:09.858889,91382.22754016853,RBF,30.726435104983466,0.011367937883474585,0.5,TPESampler,COMPLETE
600,0.870339354580909,2025-04-24 21:24:49.505886,2025-04-24 21:24:56.812300,0 days 00:00:07.306414,84092.11406801466,RBF,0.19486667562071974,0.6913686741036646,1.5,TPESampler,COMPLETE
601,0.1633477992483153,2025-04-24 21:24:56.009587,2025-04-24 21:25:01.768767,0 days 00:00:05.759180,103.41126093312678,RBF,4.694941823747242,0.0013921316748855656,1.5,TPESampler,COMPLETE
602,0.1633478386972394,2025-04-24 21:24:57.049595,2025-04-24 21:25:02.766603,0 days 00:00:05.717008,95187.16949718878,RBF,126.01470882912243,0.6631516208860166,0.5,TPESampler,COMPLETE
603,0.1633478104008722,2025-04-24 21:24:59.238834,2025-04-24 21:25:05.037179,0 days 00:00:05.798345,22344.54956637778,RBF,11996.878571396099,0.5402948936402016,0.5,TPESampler,COMPLETE
604,0.16334782086340743,2025-04-24 21:25:02.062305,2025-04-24 21:25:09.176006,0 days 00:00:07.113701,1025.1908155033734,RBF,4564.778766752713,0.8801278255938769,0.5,TPESampler,COMPLETE
605,0.16355850157922197,2025-04-24 21:25:03.025181,2025-04-24 21:25:13.396264,0 days 00:00:10.371083,1088.3572619892943,Matern,0.18058201989373623,0.32562949521191503,1.5,TPESampler,COMPLETE
606,0.9015779732149938,2025-04-24 21:25:05.277147,2025-04-24 21:25:09.475958,0 days 00:00:04.198811,15623.92758697579,RBF,0.5264326359573773,2.2707305760316016e-06,1.5,TPESampler,COMPLETE
607,0.1633478154025636,2025-04-24 21:25:09.395323,2025-04-24 21:25:15.557902,0 days 00:00:06.162579,2567.2915719476773,RBF,34.52394799406023,0.007230017468199361,0.5,TPESampler,COMPLETE
608,0.16334780517312517,2025-04-24 21:25:09.718338,2025-04-24 21:25:15.230251,0 days 00:00:05.511913,793.4269862625883,RBF,239.5333210581896,0.023892508355466503,0.5,TPESampler,COMPLETE
609,0.1633478084400331,2025-04-24 21:25:13.693602,2025-04-24 21:25:20.715617,0 days 00:00:07.022015,432.87616579307036,RBF,1.3536794325210426,0.7444059745825012,1.5,TPESampler,COMPLETE
610,0.8703401340210621,2025-04-24 21:25:15.474777,2025-04-24 21:25:23.181374,0 days 00:00:07.706597,1.7305740244918126,RBF,13.276917388100024,0.00987197017246432,1.5,TPESampler,COMPLETE
611,0.8703401340232192,2025-04-24 21:25:15.804587,2025-04-24 21:25:26.955995,0 days 00:00:11.151408,597.8335151323586,RBF,44518.04020858423,0.05003368005630617,0.5,TPESampler,COMPLETE
612,0.1633478082827979,2025-04-24 21:25:21.081900,2025-04-24 21:25:27.563024,0 days 00:00:06.481124,122.80025518038582,RBF,3.6752114212915754,6.260684852486484e-05,1.5,TPESampler,COMPLETE
613,0.21977494804619818,2025-04-24 21:25:23.425516,2025-04-24 21:25:30.295642,0 days 00:00:06.870126,87804.31898600276,Matern,68156.02611358068,0.8801913356605371,0.5,TPESampler,COMPLETE
614,0.8703401340187189,2025-04-24 21:25:27.210241,2025-04-24 21:25:34.762369,0 days 00:00:07.552128,0.08440921720779318,RBF,0.013202648259964204,0.31316546596568107,0.5,TPESampler,COMPLETE
615,0.8703401340208339,2025-04-24 21:25:27.797225,2025-04-24 21:25:32.958407,0 days 00:00:05.161182,981.4880189387343,RBF,0.04893319598177508,0.0016294464194319296,1.5,TPESampler,COMPLETE
616,0.16334781143323582,2025-04-24 21:25:30.539560,2025-04-24 21:25:37.095434,0 days 00:00:06.555874,1601.895143933901,RBF,1371.0322776919802,0.9665480745167626,0.5,TPESampler,COMPLETE
617,0.16334781981243793,2025-04-24 21:25:33.227627,2025-04-24 21:25:39.640395,0 days 00:00:06.412768,519.5173436620131,RBF,959.3497288420517,0.016828678763411792,1.5,TPESampler,COMPLETE
618,0.16334781559805683,2025-04-24 21:25:35.242708,2025-04-24 21:25:41.070866,0 days 00:00:05.828158,12286.439971829794,RBF,209.41086084147872,0.4677133655555031,0.5,TPESampler,COMPLETE
619,0.8703401340105043,2025-04-24 21:25:37.375786,2025-04-24 21:25:43.408005,0 days 00:00:06.032219,0.021616820471541714,Matern,0.009000844726020328,7.882921253774103e-10,2.5,TPESampler,COMPLETE
620,0.1633477956997679,2025-04-24 21:25:39.937315,2025-04-24 21:25:48.879469,0 days 00:00:08.942154,566.9746854414285,RBF,33.703649134402355,0.0010552820758193034,1.5,TPESampler,COMPLETE
621,0.8703401340259891,2025-04-24 21:25:41.416428,2025-04-24 21:25:48.107588,0 days 00:00:06.691160,80.03963129535471,RBF,0.07875984199396754,0.7728553598990071,1.5,TPESampler,COMPLETE
622,0.9015779747324548,2025-04-24 21:25:43.820386,2025-04-24 21:25:49.532942,0 days 00:00:05.712556,52643.38148054371,RBF,3.2723616956759902,1.592112112591124e-08,2.5,TPESampler,COMPLETE
623,0.1633478042245634,2025-04-24 21:25:48.369554,2025-04-24 21:25:53.840132,0 days 00:00:05.470578,1527.4252419005525,RBF,248.0220165957243,0.010543363457599498,0.5,TPESampler,COMPLETE
624,0.8703401340118214,2025-04-24 21:25:49.102819,2025-04-24 21:25:57.717368,0 days 00:00:08.614549,4.128226459934039,Matern,433.65420409576126,0.0005921256731305777,2.5,TPESampler,COMPLETE
625,0.16334781125247566,2025-04-24 21:25:49.744896,2025-04-24 21:25:56.049736,0 days 00:00:06.304840,38477.26171012871,RBF,798.8404516554465,0.6125609635204219,1.5,TPESampler,COMPLETE
626,0.16334779664241666,2025-04-24 21:25:54.087479,2025-04-24 21:25:59.122702,0 days 00:00:05.035223,78393.192244993,RBF,0.9459049190106579,0.12325178792165656,1.5,TPESampler,COMPLETE
627,0.8703401340199018,2025-04-24 21:25:56.336384,2025-04-24 21:26:03.573420,0 days 00:00:07.237036,0.6554243268492833,RBF,89.51697813054827,7.326877216713078e-07,2.5,TPESampler,COMPLETE
628,0.16334784899923954,2025-04-24 21:25:58.017641,2025-04-24 21:26:04.060689,0 days 00:00:06.043048,312.958020306444,RBF,0.6372918308447338,0.02721702667565874,1.5,TPESampler,COMPLETE
629,0.16334780486403006,2025-04-24 21:25:59.409712,2025-04-24 21:26:04.672488,0 days 00:00:05.262776,760.4401501411332,RBF,752.3462635236543,0.9691993497656187,0.5,TPESampler,COMPLETE
630,0.16334788328885824,2025-04-24 21:26:03.819700,2025-04-24 21:26:10.661310,0 days 00:00:06.841610,413.95274401962916,RBF,2.144087067244113,2.440258996647807e-05,0.5,TPESampler,COMPLETE
631,0.16334780281152825,2025-04-24 21:26:04.357631,2025-04-24 21:26:09.474763,0 days 00:00:05.117132,2090.235410511724,RBF,7.619245093826782,0.035642308134428924,0.5,TPESampler,COMPLETE
632,0.16334780770364107,2025-04-24 21:26:04.910591,2025-04-24 21:26:12.663820,0 days 00:00:07.753229,89267.40814061946,RBF,43709.19948144394,0.08696781260631606,0.5,TPESampler,COMPLETE
633,0.1633477857360507,2025-04-24 21:26:10.108420,2025-04-24 21:26:14.712745,0 days 00:00:04.604325,1712.6262969706816,RBF,6.220917057282729,0.8934824176102464,0.5,TPESampler,COMPLETE
634,0.9015779721629981,2025-04-24 21:26:10.954837,2025-04-24 21:26:14.419480,0 days 00:00:03.464643,32.97187765727392,Matern,1.1380751436679393,2.5493808801566405e-07,2.5,TPESampler,COMPLETE
635,0.16334781293839257,2025-04-24 21:26:12.909441,2025-04-24 21:26:18.967198,0 days 00:00:06.057757,10632.290822280995,RBF,406.42089998410097,0.04187064494456562,0.5,TPESampler,COMPLETE
636,0.16334781050460934,2025-04-24 21:26:14.633933,2025-04-24 21:26:20.339674,0 days 00:00:05.705741,59149.6519100365,RBF,21.93979162101889,0.05736471421213454,1.5,TPESampler,COMPLETE
637,0.9015779749019575,2025-04-24 21:26:14.972984,2025-04-24 21:26:17.703044,0 days 00:00:02.730060,980.4532255070554,RBF,4.164616627907657,0.0015954487166347916,1.5,TPESampler,COMPLETE
638,0.16334781122057376,2025-04-24 21:26:17.997057,2025-04-24 21:26:22.944931,0 days 00:00:04.947874,84380.59330831491,RBF,83.35599673332646,0.046456257644274954,0.5,TPESampler,COMPLETE
639,0.16334780742156194,2025-04-24 21:26:19.268948,2025-04-24 21:26:27.074041,0 days 00:00:07.805093,806.7892079171006,RBF,1228.7669251295029,0.020755089500390143,0.5,TPESampler,COMPLETE
640,0.163347789998117,2025-04-24 21:26:20.592335,2025-04-24 21:26:27.166222,0 days 00:00:06.573887,2201.851297863951,RBF,630.514817472666,0.9460561888371765,0.5,TPESampler,COMPLETE
641,0.1633478278800885,2025-04-24 21:26:23.236606,2025-04-24 21:26:28.871120,0 days 00:00:05.634514,2651.414113922779,RBF,1.4629365058197048,0.05011307002606071,1.5,TPESampler,COMPLETE
642,0.16334779795512513,2025-04-24 21:26:27.245379,2025-04-24 21:26:35.268530,0 days 00:00:08.023151,31.73796621492266,RBF,0.8371830954354846,0.005139126807494794,2.5,TPESampler,COMPLETE
643,0.870338685501875,2025-04-24 21:26:27.318525,2025-04-24 21:26:32.921426,0 days 00:00:05.602901,4.65736058646742,RBF,0.1994821192668114,0.005967269725162154,2.5,TPESampler,COMPLETE
644,0.16334774652839365,2025-04-24 21:26:29.470322,2025-04-24 21:26:37.294935,0 days 00:00:07.824613,205.93961468468325,RBF,18.884738447623022,0.0024423687743222837,2.5,TPESampler,COMPLETE
645,0.16334781093997278,2025-04-24 21:26:33.175056,2025-04-24 21:26:48.314471,0 days 00:00:15.139415,25.589163186707346,RBF,19613.301828502186,0.746091734849706,0.5,TPESampler,COMPLETE
646,0.1633477611432522,2025-04-24 21:26:35.558587,2025-04-24 21:26:39.956859,0 days 00:00:04.398272,212.56753527649036,RBF,48.515447745848135,0.23390477730443382,1.5,TPESampler,COMPLETE
647,0.16334781847501634,2025-04-24 21:26:37.534625,2025-04-24 21:26:43.216738,0 days 00:00:05.682113,13832.515829061034,RBF,2249.169076426374,0.04394541809078986,2.5,TPESampler,COMPLETE
648,0.163347812897373,2025-04-24 21:26:40.208351,2025-04-24 21:26:45.898140,0 days 00:00:05.689789,3048.393080290912,RBF,26.553163278743526,0.02130559560877499,2.5,TPESampler,COMPLETE
649,0.16334780831977289,2025-04-24 21:26:43.465485,2025-04-24 21:26:48.221500,0 days 00:00:04.756015,190.63234994342548,RBF,39.61224050019383,0.0743847345255643,1.5,TPESampler,COMPLETE
650,0.16334780926734238,2025-04-24 21:26:46.147095,2025-04-24 21:26:52.099055,0 days 00:00:05.951960,84.51844462819665,RBF,3.778653294254539,0.0003832663430361613,2.5,TPESampler,COMPLETE
651,0.9015779290930702,2025-04-24 21:26:48.403796,2025-04-24 21:26:54.807959,0 days 00:00:06.404163,8.872452722025036e-07,RBF,0.4821552084918082,0.008619074531652535,0.5,TPESampler,COMPLETE
652,0.16334780899711612,2025-04-24 21:26:48.516231,2025-04-24 21:26:53.869187,0 days 00:00:05.352956,6.566025765091591,RBF,312.74153079703234,0.1414114789927225,1.5,TPESampler,COMPLETE
653,0.1633478104467339,2025-04-24 21:26:52.382357,2025-04-24 21:26:57.035387,0 days 00:00:04.653030,317.0235720324668,RBF,42.823091711081254,0.028748232142077067,1.5,TPESampler,COMPLETE
654,0.1633477280137474,2025-04-24 21:26:54.162566,2025-04-24 21:27:06.911182,0 days 00:00:12.748616,26890.206340352106,RBF,2.889654714394089,7.90510475760666e-05,2.5,TPESampler,COMPLETE
655,0.1633478081553491,2025-04-24 21:26:55.097705,2025-04-24 21:27:01.010723,0 days 00:00:05.913018,333.98636793394877,RBF,31.9562017276309,0.3524129781496752,1.5,TPESampler,COMPLETE
656,0.8703401340247249,2025-04-24 21:26:57.283345,2025-04-24 21:27:02.237687,0 days 00:00:04.954342,1982.6598506497126,RBF,111.01490988203976,0.0001377254467111138,2.5,TPESampler,COMPLETE
657,0.16334781244246863,2025-04-24 21:27:01.265398,2025-04-24 21:27:06.863525,0 days 00:00:05.598127,775.0090057808296,RBF,432.66997936500786,0.8398994535427233,1.5,TPESampler,COMPLETE
658,0.8703401340211895,2025-04-24 21:27:02.527253,2025-04-24 21:27:09.275284,0 days 00:00:06.748031,16.406355665098733,RBF,87.41294562607239,0.0013117172003481372,2.5,TPESampler,COMPLETE
659,0.8703401340303664,2025-04-24 21:27:07.035005,2025-04-24 21:27:14.184010,0 days 00:00:07.149005,31650.4794676897,RBF,76.83606254970873,1.952616136520344e-05,2.5,TPESampler,COMPLETE
660,0.8703401340212069,2025-04-24 21:27:07.075133,2025-04-24 21:27:15.668208,0 days 00:00:08.593075,1398.6678261511267,RBF,293.87100134667025,0.0005785040611740454,1.5,TPESampler,COMPLETE
661,0.1633477973426534,2025-04-24 21:27:09.561947,2025-04-24 21:27:14.979337,0 days 00:00:05.417390,79827.18509305881,RBF,1.1743406577291193,0.0007182398030921676,2.5,TPESampler,COMPLETE
662,0.1633478068122878,2025-04-24 21:27:14.435659,2025-04-24 21:27:22.079558,0 days 00:00:07.643899,1.33944133553112,RBF,1.8708873250812474,0.001922686427990383,1.5,TPESampler,COMPLETE
663,0.870340134049259,2025-04-24 21:27:15.218578,2025-04-24 21:27:20.236343,0 days 00:00:05.017765,1131.751405203995,RBF,0.03530688182396364,0.0030140819514138818,2.5,TPESampler,COMPLETE
664,0.870340134020927,2025-04-24 21:27:15.905039,2025-04-24 21:27:25.242524,0 days 00:00:09.337485,5860.782282472349,RBF,228.25692301440714,0.0004658174421729206,2.5,TPESampler,COMPLETE
665,0.8703401340208577,2025-04-24 21:27:20.530261,2025-04-24 21:27:25.347616,0 days 00:00:04.817355,21.692041918016656,RBF,6.515968430640946,1.1008598905695152e-06,2.5,TPESampler,COMPLETE
666,0.16334777203193718,2025-04-24 21:27:22.376159,2025-04-24 21:27:27.582189,0 days 00:00:05.206030,464.79336029608027,RBF,405.15743034888214,0.06780277091784269,1.5,TPESampler,COMPLETE
667,0.16334781492378725,2025-04-24 21:27:25.444320,2025-04-24 21:27:31.204840,0 days 00:00:05.760520,1631.6908184366514,RBF,2.787658799653209,0.0012878875988199861,2.5,TPESampler,COMPLETE
668,0.16334775183220135,2025-04-24 21:27:25.524353,2025-04-24 21:27:34.343671,0 days 00:00:08.819318,158.53373020671134,RBF,0.40748270566121936,0.00013963613143487747,2.5,TPESampler,COMPLETE
669,0.9015754546897086,2025-04-24 21:27:27.839603,2025-04-24 21:27:31.124088,0 days 00:00:03.284485,17919.396527459212,RBF,0.009212280163995501,0.000142926931291759,2.5,TPESampler,COMPLETE
670,0.8703401340277128,2025-04-24 21:27:31.269268,2025-04-24 21:27:37.433858,0 days 00:00:06.164590,22535.143319793264,RBF,10.850081220909113,5.615646877062844e-05,2.5,TPESampler,COMPLETE
671,0.8703401340067961,2025-04-24 21:27:31.440684,2025-04-24 21:27:41.797681,0 days 00:00:10.356997,2.0561937425393255,RBF,4725.649763124389,0.014144230379921902,1.5,TPESampler,COMPLETE
672,0.9015771955346331,2025-04-24 21:27:34.862985,2025-04-24 21:27:38.658608,0 days 00:00:03.795623,12.974072332882818,RBF,0.006753681889386337,2.515990498351914e-06,2.5,TPESampler,COMPLETE
673,0.8703401340210454,2025-04-24 21:27:37.709276,2025-04-24 21:27:45.366454,0 days 00:00:07.657178,38.522384122540515,RBF,0.011911734272489932,0.0005214664728414235,2.5,TPESampler,COMPLETE
674,0.8703400552267925,2025-04-24 21:27:38.948905,2025-04-24 21:27:51.518868,0 days 00:00:12.569963,30.97202310395804,RBF,0.1799270010912924,4.508367788067234e-05,2.5,TPESampler,COMPLETE
675,0.9015771955347945,2025-04-24 21:27:42.327874,2025-04-24 21:27:51.385868,0 days 00:00:09.057994,341.7979026913775,RBF,0.017474373939053687,6.960571356084124e-06,2.5,TPESampler,COMPLETE
676,0.9015771955342871,2025-04-24 21:27:45.885931,2025-04-24 21:27:54.710492,0 days 00:00:08.824561,1666.559590855307,RBF,0.11313466798976526,5.409938700802264e-06,2.5,TPESampler,COMPLETE
677,0.16334781700948509,2025-04-24 21:27:51.811292,2025-04-24 21:27:59.721101,0 days 00:00:07.909809,54397.479876890546,RBF,0.47256304696981793,0.001069048407998708,2.5,TPESampler,COMPLETE
678,0.9015779731038679,2025-04-24 21:27:51.878323,2025-04-24 21:27:56.380162,0 days 00:00:04.501839,6.355361012979058,RBF,1.0069988555445268,8.650869286573233e-07,1.5,TPESampler,COMPLETE
679,0.16334780952857347,2025-04-24 21:27:54.903830,2025-04-24 21:27:59.044907,0 days 00:00:04.141077,63.29615896618435,RBF,11.699325572097441,0.05441845465424877,2.5,TPESampler,COMPLETE
680,0.16334782243478038,2025-04-24 21:27:56.674596,2025-04-24 21:28:02.750875,0 days 00:00:06.076279,8.929755088755705,RBF,4.100841502138957,0.006259648369217185,2.5,TPESampler,COMPLETE
681,0.16334779118468087,2025-04-24 21:27:59.294976,2025-04-24 21:28:07.962550,0 days 00:00:08.667574,53.95298571292564,RBF,0.500644684165575,0.000650478186594078,2.5,TPESampler,COMPLETE
682,0.9015779749019732,2025-04-24 21:27:59.948459,2025-04-24 21:28:03.548913,0 days 00:00:03.600454,1035.811200467533,RBF,0.8633566966416117,0.002531881052224562,2.5,TPESampler,COMPLETE
