number,value,datetime_start,datetime_complete,duration,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_splitter,system_attrs_auto:sampler,state
638,0.90157797490464,2025-04-24 21:04:30.647116,2025-04-24 21:04:31.518120,0 days 00:00:00.871004,squared_error,14,log2,8,18,best,TPESampler,COMPLETE
639,0.6456349183315407,2025-04-24 21:04:30.841550,2025-04-24 21:04:31.768398,0 days 00:00:00.926848,friedman_mse,27,sqrt,3,2,best,TPESampler,COMPLETE
640,0.6456349183315407,2025-04-24 21:04:31.043016,2025-04-24 21:04:31.865526,0 days 00:00:00.822510,friedman_mse,23,sqrt,3,2,best,TPESampler,COMPLETE
641,0.5724846347554697,2025-04-24 21:04:31.777857,2025-04-24 21:04:32.658118,0 days 00:00:00.880261,friedman_mse,30,sqrt,1,7,best,TPESampler,COMPLETE
642,0.5426767441012503,2025-04-24 21:04:31.987148,2025-04-24 21:04:32.798825,0 days 00:00:00.811677,friedman_mse,19,sqrt,1,9,best,TPESampler,COMPLETE
643,0.8737590921917946,2025-04-24 21:04:32.156238,2025-04-24 21:04:32.955894,0 days 00:00:00.799656,squared_error,32,sqrt,6,8,random,TPESampler,COMPLETE
644,0.5366227285243095,2025-04-24 21:04:32.907469,2025-04-24 21:04:33.674954,0 days 00:00:00.767485,absolute_error,29,sqrt,1,9,best,TPESampler,COMPLETE
645,0.49169508102649473,2025-04-24 21:04:33.026031,2025-04-24 21:04:34.149506,0 days 00:00:01.123475,absolute_error,35,sqrt,1,10,best,TPESampler,COMPLETE
646,0.6221801846102784,2025-04-24 21:04:33.198891,2025-04-24 21:04:34.238049,0 days 00:00:01.039158,absolute_error,35,sqrt,3,6,best,TPESampler,COMPLETE
647,0.8737590921917946,2025-04-24 21:04:34.040092,2025-04-24 21:04:34.669326,0 days 00:00:00.629234,friedman_mse,23,sqrt,7,3,random,TPESampler,COMPLETE
648,0.48921668337565616,2025-04-24 21:04:34.398054,2025-04-24 21:04:35.224602,0 days 00:00:00.826548,friedman_mse,32,sqrt,1,6,best,TPESampler,COMPLETE
649,0.74349522764793,2025-04-24 21:04:34.455782,2025-04-24 21:04:35.355410,0 days 00:00:00.899628,friedman_mse,26,log2,3,3,best,TPESampler,COMPLETE
650,0.482024331116523,2025-04-24 21:04:34.971761,2025-04-24 21:04:35.674706,0 days 00:00:00.702945,absolute_error,35,sqrt,1,9,best,TPESampler,COMPLETE
651,0.6504215924944643,2025-04-24 21:04:35.539562,2025-04-24 21:04:36.572759,0 days 00:00:01.033197,friedman_mse,23,sqrt,3,8,best,TPESampler,COMPLETE
652,0.8790475103328365,2025-04-24 21:04:35.608664,2025-04-24 21:04:36.356676,0 days 00:00:00.748012,absolute_error,29,log2,5,9,random,TPESampler,COMPLETE
653,0.5513554337953424,2025-04-24 21:04:35.902499,2025-04-24 21:04:36.694515,0 days 00:00:00.792016,friedman_mse,27,sqrt,1,5,best,TPESampler,COMPLETE
654,0.5348776862952044,2025-04-24 21:04:36.652027,2025-04-24 21:04:37.759508,0 days 00:00:01.107481,friedman_mse,26,sqrt,1,2,best,TPESampler,COMPLETE
655,0.6087873649630308,2025-04-24 21:04:36.841862,2025-04-24 21:04:37.679179,0 days 00:00:00.837317,absolute_error,30,sqrt,3,13,best,TPESampler,COMPLETE
656,0.5669493989992861,2025-04-24 21:04:36.889632,2025-04-24 21:04:37.880325,0 days 00:00:00.990693,friedman_mse,33,sqrt,1,5,best,TPESampler,COMPLETE
657,0.5433477422291207,2025-04-24 21:04:37.927034,2025-04-24 21:04:38.735059,0 days 00:00:00.808025,absolute_error,35,sqrt,1,7,best,TPESampler,COMPLETE
658,0.5085288623263258,2025-04-24 21:04:37.990209,2025-04-24 21:04:39.038616,0 days 00:00:01.048407,friedman_mse,35,sqrt,1,9,best,TPESampler,COMPLETE
659,0.9015251732962958,2025-04-24 21:04:38.160782,2025-04-24 21:04:38.899441,0 days 00:00:00.738659,absolute_error,31,log2,9,15,best,TPESampler,COMPLETE
660,0.496257590485042,2025-04-24 21:04:38.994477,2025-04-24 21:04:39.726476,0 days 00:00:00.731999,friedman_mse,34,sqrt,1,4,best,TPESampler,COMPLETE
661,0.5475140890024266,2025-04-24 21:04:39.115899,2025-04-24 21:04:40.098774,0 days 00:00:00.982875,absolute_error,29,sqrt,1,11,best,TPESampler,COMPLETE
662,0.5665858478164871,2025-04-24 21:04:39.269684,2025-04-24 21:04:40.215743,0 days 00:00:00.946059,absolute_error,28,sqrt,1,3,best,TPESampler,COMPLETE
663,0.5197703343770413,2025-04-24 21:04:40.011999,2025-04-24 21:04:40.783262,0 days 00:00:00.771263,absolute_error,35,sqrt,1,11,best,TPESampler,COMPLETE
664,0.8786486450005158,2025-04-24 21:04:40.336923,2025-04-24 21:04:41.098468,0 days 00:00:00.761545,squared_error,23,log2,4,9,random,TPESampler,COMPLETE
665,0.6456349183315407,2025-04-24 21:04:40.583086,2025-04-24 21:04:41.299534,0 days 00:00:00.716448,friedman_mse,29,sqrt,3,6,best,TPESampler,COMPLETE
666,0.5298778451782702,2025-04-24 21:04:41.021546,2025-04-24 21:04:41.790607,0 days 00:00:00.769061,squared_error,32,sqrt,1,7,best,TPESampler,COMPLETE
667,0.8510024615078068,2025-04-24 21:04:41.374374,2025-04-24 21:04:42.137486,0 days 00:00:00.763112,squared_error,31,log2,2,14,random,TPESampler,COMPLETE
668,0.47983015285862346,2025-04-24 21:04:41.525661,2025-04-24 21:04:42.401153,0 days 00:00:00.875492,friedman_mse,28,sqrt,1,6,best,TPESampler,COMPLETE
669,0.5327880009702136,2025-04-24 21:04:42.075581,2025-04-24 21:04:42.861783,0 days 00:00:00.786202,friedman_mse,26,sqrt,1,9,best,TPESampler,COMPLETE
670,0.5772440340692454,2025-04-24 21:04:42.473312,2025-04-24 21:04:43.218566,0 days 00:00:00.745254,friedman_mse,20,sqrt,1,7,best,TPESampler,COMPLETE
671,0.4841824780964295,2025-04-24 21:04:42.683153,2025-04-24 21:04:43.545366,0 days 00:00:00.862213,friedman_mse,25,sqrt,1,5,best,TPESampler,COMPLETE
672,0.5191719425869716,2025-04-24 21:04:43.094389,2025-04-24 21:04:44.010350,0 days 00:00:00.915961,friedman_mse,29,sqrt,1,5,best,TPESampler,COMPLETE
673,0.9018784399194749,2025-04-24 21:04:43.535231,2025-04-24 21:04:44.294988,0 days 00:00:00.759757,squared_error,28,log2,10,18,random,TPESampler,COMPLETE
674,0.5191719425869716,2025-04-24 21:04:43.814875,2025-04-24 21:04:44.945050,0 days 00:00:01.130175,friedman_mse,29,sqrt,1,5,best,TPESampler,COMPLETE
675,0.8106497546097036,2025-04-24 21:04:44.297923,2025-04-24 21:04:45.125421,0 days 00:00:00.827498,absolute_error,24,sqrt,4,8,random,TPESampler,COMPLETE
676,0.6254776933780483,2025-04-24 21:04:44.550900,2025-04-24 21:04:45.449755,0 days 00:00:00.898855,squared_error,18,sqrt,2,7,best,TPESampler,COMPLETE
677,0.6456349183315407,2025-04-24 21:04:45.183200,2025-04-24 21:04:45.994797,0 days 00:00:00.811597,squared_error,34,sqrt,3,2,best,TPESampler,COMPLETE
678,0.6504215924944643,2025-04-24 21:04:45.451168,2025-04-24 21:04:46.163894,0 days 00:00:00.712726,friedman_mse,28,sqrt,3,8,best,TPESampler,COMPLETE
679,0.5157610196982807,2025-04-24 21:04:45.685193,2025-04-24 21:04:46.508086,0 days 00:00:00.822893,friedman_mse,26,sqrt,1,7,best,TPESampler,COMPLETE
680,0.6456349183315407,2025-04-24 21:04:46.280722,2025-04-24 21:04:47.016639,0 days 00:00:00.735917,friedman_mse,32,sqrt,3,5,best,TPESampler,COMPLETE
681,0.5157610196982807,2025-04-24 21:04:46.436037,2025-04-24 21:04:47.188023,0 days 00:00:00.751986,friedman_mse,26,sqrt,1,7,best,TPESampler,COMPLETE
682,0.8737590921917946,2025-04-24 21:04:46.730012,2025-04-24 21:04:47.738588,0 days 00:00:01.008576,squared_error,9,sqrt,8,2,random,TPESampler,COMPLETE
683,0.629580205976257,2025-04-24 21:04:47.255079,2025-04-24 21:04:47.942885,0 days 00:00:00.687806,friedman_mse,22,sqrt,1,7,random,TPESampler,COMPLETE
684,0.6289323974475082,2025-04-24 21:04:47.508720,2025-04-24 21:04:48.287114,0 days 00:00:00.778394,friedman_mse,31,sqrt,2,9,best,TPESampler,COMPLETE
685,0.5373966342965538,2025-04-24 21:04:48.011950,2025-04-24 21:04:49.086680,0 days 00:00:01.074730,friedman_mse,29,sqrt,1,4,best,TPESampler,COMPLETE
686,0.48921668337565616,2025-04-24 21:04:48.220786,2025-04-24 21:04:49.265552,0 days 00:00:01.044766,friedman_mse,32,sqrt,1,6,best,TPESampler,COMPLETE
687,0.6806135153170361,2025-04-24 21:04:48.552375,2025-04-24 21:04:49.644301,0 days 00:00:01.091926,friedman_mse,33,sqrt,7,12,best,TPESampler,COMPLETE
688,0.6265479990281826,2025-04-24 21:04:49.415675,2025-04-24 21:04:50.222359,0 days 00:00:00.806684,friedman_mse,31,sqrt,2,2,best,TPESampler,COMPLETE
689,0.5724846347554697,2025-04-24 21:04:49.582197,2025-04-24 21:04:50.572724,0 days 00:00:00.990527,friedman_mse,30,sqrt,1,7,best,TPESampler,COMPLETE
690,0.8929076253830125,2025-04-24 21:04:49.907832,2025-04-24 21:04:50.756944,0 days 00:00:00.849112,squared_error,1,log2,2,19,best,TPESampler,COMPLETE
691,0.6064691246415054,2025-04-24 21:04:50.521357,2025-04-24 21:04:51.291609,0 days 00:00:00.770252,friedman_mse,34,sqrt,2,2,random,TPESampler,COMPLETE
692,0.5364579699886214,2025-04-24 21:04:50.826425,2025-04-24 21:04:51.619060,0 days 00:00:00.792635,squared_error,25,sqrt,1,7,best,TPESampler,COMPLETE
693,0.6181570352809064,2025-04-24 21:04:51.010481,2025-04-24 21:04:51.811114,0 days 00:00:00.800633,absolute_error,25,log2,1,11,best,TPESampler,COMPLETE
694,0.5085288623263258,2025-04-24 21:04:51.555727,2025-04-24 21:04:52.312513,0 days 00:00:00.756786,squared_error,35,sqrt,1,9,best,TPESampler,COMPLETE
695,0.8924908961230087,2025-04-24 21:04:51.874315,2025-04-24 21:04:52.676005,0 days 00:00:00.801690,absolute_error,1,sqrt,7,15,random,TPESampler,COMPLETE
696,0.5011482218769929,2025-04-24 21:04:52.051973,2025-04-24 21:04:53.008990,0 days 00:00:00.957017,friedman_mse,25,sqrt,1,8,best,TPESampler,COMPLETE
697,0.5868750603971733,2025-04-24 21:04:52.616458,2025-04-24 21:04:53.365227,0 days 00:00:00.748769,friedman_mse,35,sqrt,1,7,best,TPESampler,COMPLETE
698,0.5529688132197964,2025-04-24 21:04:52.902827,2025-04-24 21:04:53.776330,0 days 00:00:00.873503,friedman_mse,35,sqrt,1,2,best,TPESampler,COMPLETE
699,0.6265479990281826,2025-04-24 21:04:53.236733,2025-04-24 21:04:53.962503,0 days 00:00:00.725770,friedman_mse,35,sqrt,2,4,best,TPESampler,COMPLETE
700,0.5546449879220828,2025-04-24 21:04:53.687363,2025-04-24 21:04:54.333609,0 days 00:00:00.646246,friedman_mse,24,sqrt,1,2,best,TPESampler,COMPLETE
701,0.5185211704314117,2025-04-24 21:04:54.050115,2025-04-24 21:04:54.820919,0 days 00:00:00.770804,friedman_mse,30,sqrt,1,10,best,TPESampler,COMPLETE
702,0.6180856799418332,2025-04-24 21:04:54.207993,2025-04-24 21:04:54.990460,0 days 00:00:00.782467,friedman_mse,27,sqrt,2,7,best,TPESampler,COMPLETE
703,0.5578889301174688,2025-04-24 21:04:54.546318,2025-04-24 21:04:55.498027,0 days 00:00:00.951709,friedman_mse,23,sqrt,1,5,best,TPESampler,COMPLETE
704,0.6456349183315407,2025-04-24 21:04:55.002583,2025-04-24 21:04:55.673997,0 days 00:00:00.671414,friedman_mse,29,sqrt,3,5,best,TPESampler,COMPLETE
705,0.6140253855158658,2025-04-24 21:04:55.256730,2025-04-24 21:04:56.006426,0 days 00:00:00.749696,absolute_error,35,sqrt,3,9,best,TPESampler,COMPLETE
706,0.7272485230848159,2025-04-24 21:04:55.735792,2025-04-24 21:04:56.522956,0 days 00:00:00.787164,friedman_mse,12,sqrt,1,2,random,TPESampler,COMPLETE
707,0.5180341307456252,2025-04-24 21:04:55.896643,2025-04-24 21:04:56.683487,0 days 00:00:00.786844,absolute_error,30,sqrt,1,5,best,TPESampler,COMPLETE
708,0.90157797490464,2025-04-24 21:04:56.269478,2025-04-24 21:04:57.326169,0 days 00:00:01.056691,friedman_mse,23,log2,8,9,best,TPESampler,COMPLETE
709,0.7344402278686787,2025-04-24 21:04:56.792340,2025-04-24 21:04:57.522165,0 days 00:00:00.729825,friedman_mse,26,log2,2,6,best,TPESampler,COMPLETE
710,0.6424354303228184,2025-04-24 21:04:56.883784,2025-04-24 21:04:57.631848,0 days 00:00:00.748064,friedman_mse,15,sqrt,1,19,best,TPESampler,COMPLETE
711,0.5191719425869716,2025-04-24 21:04:57.568528,2025-04-24 21:04:58.217912,0 days 00:00:00.649384,friedman_mse,29,sqrt,1,5,best,TPESampler,COMPLETE
712,0.5860801369355814,2025-04-24 21:04:57.765798,2025-04-24 21:04:58.615968,0 days 00:00:00.850170,absolute_error,28,sqrt,2,11,best,TPESampler,COMPLETE
713,0.6861911563373202,2025-04-24 21:04:57.985690,2025-04-24 21:04:58.828368,0 days 00:00:00.842678,squared_error,21,sqrt,9,20,best,TPESampler,COMPLETE
714,0.5202466614878716,2025-04-24 21:04:58.566142,2025-04-24 21:04:59.242740,0 days 00:00:00.676598,friedman_mse,29,sqrt,1,7,best,TPESampler,COMPLETE
715,0.6086598638338473,2025-04-24 21:04:58.962568,2025-04-24 21:04:59.742920,0 days 00:00:00.780352,absolute_error,35,sqrt,3,12,best,TPESampler,COMPLETE
716,0.9015251732962958,2025-04-24 21:04:59.111609,2025-04-24 21:04:59.898634,0 days 00:00:00.787025,absolute_error,16,log2,9,15,best,TPESampler,COMPLETE
717,0.5747109292962755,2025-04-24 21:04:59.456324,2025-04-24 21:05:00.262431,0 days 00:00:00.806107,absolute_error,28,sqrt,2,9,best,TPESampler,COMPLETE
718,0.7195854047999368,2025-04-24 21:04:59.968274,2025-04-24 21:05:00.915509,0 days 00:00:00.947235,absolute_error,34,log2,2,3,best,TPESampler,COMPLETE
719,0.6205015395984244,2025-04-24 21:05:00.141834,2025-04-24 21:05:01.078203,0 days 00:00:00.936369,friedman_mse,27,sqrt,1,7,random,TPESampler,COMPLETE
720,0.8887937791095064,2025-04-24 21:05:00.567322,2025-04-24 21:05:01.385577,0 days 00:00:00.818255,friedman_mse,2,log2,5,7,best,TPESampler,COMPLETE
721,0.5934160425725776,2025-04-24 21:05:01.145106,2025-04-24 21:05:01.895147,0 days 00:00:00.750041,absolute_error,35,sqrt,2,10,best,TPESampler,COMPLETE
722,0.5779499868560559,2025-04-24 21:05:01.395926,2025-04-24 21:05:02.241851,0 days 00:00:00.845925,absolute_error,21,sqrt,1,7,best,TPESampler,COMPLETE
723,0.482024331116523,2025-04-24 21:05:01.768201,2025-04-24 21:05:02.615061,0 days 00:00:00.846860,absolute_error,35,sqrt,1,9,best,TPESampler,COMPLETE
724,0.6515872609760095,2025-04-24 21:05:02.139566,2025-04-24 21:05:02.809009,0 days 00:00:00.669443,friedman_mse,29,sqrt,2,6,best,TPESampler,COMPLETE
725,0.5975832321496914,2025-04-24 21:05:02.565672,2025-04-24 21:05:03.357548,0 days 00:00:00.791876,friedman_mse,27,sqrt,2,5,best,TPESampler,COMPLETE
726,0.5226166766745245,2025-04-24 21:05:02.894861,2025-04-24 21:05:03.733749,0 days 00:00:00.838888,absolute_error,28,sqrt,1,7,best,TPESampler,COMPLETE
727,0.8882159335097272,2025-04-24 21:05:03.088801,2025-04-24 21:05:04.144674,0 days 00:00:01.055873,squared_error,2,sqrt,1,18,random,TPESampler,COMPLETE
728,0.4653938401437279,2025-04-24 21:05:03.678978,2025-04-24 21:05:04.461396,0 days 00:00:00.782418,friedman_mse,32,sqrt,1,4,best,TPESampler,COMPLETE
729,0.5164170552722069,2025-04-24 21:05:03.995099,2025-04-24 21:05:04.918325,0 days 00:00:00.923226,friedman_mse,29,sqrt,1,8,best,TPESampler,COMPLETE
730,0.5517493393728706,2025-04-24 21:05:04.409070,2025-04-24 21:05:05.278310,0 days 00:00:00.869240,friedman_mse,35,sqrt,1,4,best,TPESampler,COMPLETE
731,0.5975832321496914,2025-04-24 21:05:04.700383,2025-04-24 21:05:05.510910,0 days 00:00:00.810527,friedman_mse,35,sqrt,2,5,best,TPESampler,COMPLETE
732,0.48333612106664076,2025-04-24 21:05:05.309146,2025-04-24 21:05:06.234822,0 days 00:00:00.925676,friedman_mse,31,sqrt,1,4,best,TPESampler,COMPLETE
733,0.500848998379332,2025-04-24 21:05:05.568812,2025-04-24 21:05:06.731122,0 days 00:00:01.162310,friedman_mse,30,sqrt,1,2,best,TPESampler,COMPLETE
734,0.6456349183315407,2025-04-24 21:05:05.756394,2025-04-24 21:05:07.151076,0 days 00:00:01.394682,friedman_mse,35,sqrt,3,7,best,TPESampler,COMPLETE
735,0.5912941502828561,2025-04-24 21:05:06.729602,2025-04-24 21:05:07.557421,0 days 00:00:00.827819,friedman_mse,35,sqrt,1,5,best,TPESampler,COMPLETE
736,0.5868750603971733,2025-04-24 21:05:07.113730,2025-04-24 21:05:07.856160,0 days 00:00:00.742430,friedman_mse,35,sqrt,1,7,best,TPESampler,COMPLETE
737,0.47692047149238787,2025-04-24 21:05:07.407402,2025-04-24 21:05:08.157010,0 days 00:00:00.749608,friedman_mse,27,sqrt,1,3,best,TPESampler,COMPLETE
738,0.5164242646936524,2025-04-24 21:05:07.857361,2025-04-24 21:05:08.804831,0 days 00:00:00.947470,friedman_mse,26,sqrt,1,3,best,TPESampler,COMPLETE
739,0.5546449879220828,2025-04-24 21:05:08.099457,2025-04-24 21:05:08.953607,0 days 00:00:00.854150,friedman_mse,24,sqrt,1,2,best,TPESampler,COMPLETE
740,0.5593525150541101,2025-04-24 21:05:08.386910,2025-04-24 21:05:09.234019,0 days 00:00:00.847109,friedman_mse,30,sqrt,1,4,best,TPESampler,COMPLETE
741,0.6456349183315407,2025-04-24 21:05:09.131604,2025-04-24 21:05:09.948966,0 days 00:00:00.817362,friedman_mse,21,sqrt,3,6,best,TPESampler,COMPLETE
742,0.5253868360947686,2025-04-24 21:05:09.192578,2025-04-24 21:05:10.165885,0 days 00:00:00.973307,friedman_mse,27,sqrt,1,4,best,TPESampler,COMPLETE
743,0.7311891364188057,2025-04-24 21:05:09.440136,2025-04-24 21:05:10.266256,0 days 00:00:00.826120,friedman_mse,35,log2,2,5,best,TPESampler,COMPLETE
744,0.6456349183315407,2025-04-24 21:05:10.224887,2025-04-24 21:05:11.058551,0 days 00:00:00.833664,friedman_mse,27,sqrt,3,2,best,TPESampler,COMPLETE
745,0.878930627702796,2025-04-24 21:05:10.405985,2025-04-24 21:05:11.252138,0 days 00:00:00.846153,squared_error,35,log2,6,9,random,TPESampler,COMPLETE
746,0.5619714929648851,2025-04-24 21:05:10.622224,2025-04-24 21:05:11.461320,0 days 00:00:00.839096,friedman_mse,23,sqrt,1,4,best,TPESampler,COMPLETE
747,0.47692047149238787,2025-04-24 21:05:11.304272,2025-04-24 21:05:11.932318,0 days 00:00:00.628046,friedman_mse,27,sqrt,1,3,best,TPESampler,COMPLETE
748,0.878930627702796,2025-04-24 21:05:11.534122,2025-04-24 21:05:12.456657,0 days 00:00:00.922535,squared_error,15,log2,5,2,random,TPESampler,COMPLETE
749,0.5649798198408362,2025-04-24 21:05:11.893086,2025-04-24 21:05:12.649687,0 days 00:00:00.756601,friedman_mse,25,sqrt,1,3,best,TPESampler,COMPLETE
750,0.9018784399194749,2025-04-24 21:05:12.217012,2025-04-24 21:05:13.149539,0 days 00:00:00.932527,squared_error,11,log2,10,10,random,TPESampler,COMPLETE
751,0.6265479990281826,2025-04-24 21:05:12.729777,2025-04-24 21:05:13.738409,0 days 00:00:01.008632,friedman_mse,26,sqrt,2,4,best,TPESampler,COMPLETE
752,0.7677481737213557,2025-04-24 21:05:12.891155,2025-04-24 21:05:14.152213,0 days 00:00:01.261058,absolute_error,35,log2,1,7,random,TPESampler,COMPLETE
753,0.7075910860518516,2025-04-24 21:05:13.733668,2025-04-24 21:05:14.690432,0 days 00:00:00.956764,friedman_mse,29,log2,1,8,random,TPESampler,COMPLETE
754,0.6456349183315407,2025-04-24 21:05:14.104822,2025-04-24 21:05:15.397456,0 days 00:00:01.292634,friedman_mse,27,sqrt,3,2,best,TPESampler,COMPLETE
755,0.5363240863117025,2025-04-24 21:05:14.645034,2025-04-24 21:05:15.995659,0 days 00:00:01.350625,friedman_mse,26,sqrt,1,4,best,TPESampler,COMPLETE
756,0.6707881621244689,2025-04-24 21:05:15.119372,2025-04-24 21:05:16.558248,0 days 00:00:01.438876,friedman_mse,13,sqrt,2,2,best,TPESampler,COMPLETE
757,0.6265479990281826,2025-04-24 21:05:15.885118,2025-04-24 21:05:17.019286,0 days 00:00:01.134168,friedman_mse,32,sqrt,2,2,best,TPESampler,COMPLETE
758,0.5593525150541101,2025-04-24 21:05:16.476839,2025-04-24 21:05:17.389541,0 days 00:00:00.912702,friedman_mse,30,sqrt,1,4,best,TPESampler,COMPLETE
759,0.5164242646936524,2025-04-24 21:05:16.836262,2025-04-24 21:05:17.586630,0 days 00:00:00.750368,friedman_mse,26,sqrt,1,3,best,TPESampler,COMPLETE
760,0.677601910099337,2025-04-24 21:05:17.320005,2025-04-24 21:05:18.171118,0 days 00:00:00.851113,friedman_mse,20,sqrt,3,2,random,TPESampler,COMPLETE
761,0.5518815421255675,2025-04-24 21:05:17.679560,2025-04-24 21:05:18.582150,0 days 00:00:00.902590,friedman_mse,25,sqrt,1,6,best,TPESampler,COMPLETE
762,0.5703619271313644,2025-04-24 21:05:17.995548,2025-04-24 21:05:18.793959,0 days 00:00:00.798411,friedman_mse,31,sqrt,1,3,best,TPESampler,COMPLETE
763,0.8949707845327863,2025-04-24 21:05:18.501388,2025-04-24 21:05:19.248671,0 days 00:00:00.747283,squared_error,2,sqrt,10,14,best,TPESampler,COMPLETE
764,0.6456349183315407,2025-04-24 21:05:18.865294,2025-04-24 21:05:19.816913,0 days 00:00:00.951619,friedman_mse,26,sqrt,3,6,best,TPESampler,COMPLETE
765,0.6456349183315407,2025-04-24 21:05:19.023915,2025-04-24 21:05:19.943144,0 days 00:00:00.919229,friedman_mse,25,sqrt,3,7,best,TPESampler,COMPLETE
766,0.5503039019834799,2025-04-24 21:05:19.633673,2025-04-24 21:05:20.402156,0 days 00:00:00.768483,friedman_mse,28,sqrt,1,3,best,TPESampler,COMPLETE
767,0.6456349183315407,2025-04-24 21:05:20.085139,2025-04-24 21:05:20.922531,0 days 00:00:00.837392,friedman_mse,31,sqrt,3,4,best,TPESampler,COMPLETE
768,0.5202466614878716,2025-04-24 21:05:20.264297,2025-04-24 21:05:21.092729,0 days 00:00:00.828432,friedman_mse,29,sqrt,1,7,best,TPESampler,COMPLETE
769,0.5238282588318083,2025-04-24 21:05:20.693188,2025-04-24 21:05:21.389530,0 days 00:00:00.696342,friedman_mse,33,sqrt,1,2,best,TPESampler,COMPLETE
770,0.5540979794176473,2025-04-24 21:05:21.161292,2025-04-24 21:05:21.919467,0 days 00:00:00.758175,friedman_mse,23,sqrt,1,6,best,TPESampler,COMPLETE
771,0.90157797490464,2025-04-24 21:05:21.351089,2025-04-24 21:05:22.259970,0 days 00:00:00.908881,friedman_mse,32,log2,6,15,best,TPESampler,COMPLETE
772,0.8737590921917946,2025-04-24 21:05:21.615520,2025-04-24 21:05:22.655807,0 days 00:00:01.040287,friedman_mse,13,sqrt,8,6,random,TPESampler,COMPLETE
773,0.6132593524313702,2025-04-24 21:05:22.205342,2025-04-24 21:05:23.005388,0 days 00:00:00.800046,friedman_mse,28,log2,1,6,best,TPESampler,COMPLETE
774,0.5296855957806621,2025-04-24 21:05:22.562966,2025-04-24 21:05:23.563434,0 days 00:00:01.000468,friedman_mse,26,sqrt,1,8,best,TPESampler,COMPLETE
775,0.9018784399194749,2025-04-24 21:05:23.012377,2025-04-24 21:05:23.733939,0 days 00:00:00.721562,friedman_mse,35,log2,9,18,random,TPESampler,COMPLETE
776,0.47245231313348,2025-04-24 21:05:23.302516,2025-04-24 21:05:23.999082,0 days 00:00:00.696566,friedman_mse,30,sqrt,1,6,best,TPESampler,COMPLETE
777,0.6456349183315407,2025-04-24 21:05:23.840397,2025-04-24 21:05:24.516349,0 days 00:00:00.675952,friedman_mse,30,sqrt,3,6,best,TPESampler,COMPLETE
778,0.5623543669503079,2025-04-24 21:05:23.959588,2025-04-24 21:05:24.842355,0 days 00:00:00.882767,friedman_mse,30,sqrt,1,5,best,TPESampler,COMPLETE
779,0.5081175596164936,2025-04-24 21:05:24.221928,2025-04-24 21:05:25.028110,0 days 00:00:00.806182,friedman_mse,28,sqrt,1,5,best,TPESampler,COMPLETE
780,0.5298778451782702,2025-04-24 21:05:24.840898,2025-04-24 21:05:25.811523,0 days 00:00:00.970625,friedman_mse,32,sqrt,1,7,best,TPESampler,COMPLETE
781,0.4831415131013947,2025-04-24 21:05:25.154202,2025-04-24 21:05:25.992204,0 days 00:00:00.838002,friedman_mse,31,sqrt,1,8,best,TPESampler,COMPLETE
782,0.4868744820818364,2025-04-24 21:05:25.210397,2025-04-24 21:05:26.120655,0 days 00:00:00.910258,friedman_mse,27,sqrt,1,6,best,TPESampler,COMPLETE
783,0.878930627702796,2025-04-24 21:05:26.040635,2025-04-24 21:05:26.665020,0 days 00:00:00.624385,friedman_mse,9,log2,5,3,random,TPESampler,COMPLETE
784,0.6504215924944643,2025-04-24 21:05:26.221352,2025-04-24 21:05:27.113692,0 days 00:00:00.892340,friedman_mse,32,sqrt,3,9,best,TPESampler,COMPLETE
785,0.6456349183315407,2025-04-24 21:05:26.600605,2025-04-24 21:05:27.486730,0 days 00:00:00.886125,friedman_mse,32,sqrt,3,5,best,TPESampler,COMPLETE
786,0.6263537246776679,2025-04-24 21:05:26.959320,2025-04-24 21:05:27.724276,0 days 00:00:00.764956,friedman_mse,26,log2,1,12,best,TPESampler,COMPLETE
787,0.6504215924944643,2025-04-24 21:05:27.420621,2025-04-24 21:05:28.187534,0 days 00:00:00.766913,squared_error,29,sqrt,3,8,best,TPESampler,COMPLETE
788,0.49068441274037305,2025-04-24 21:05:27.830983,2025-04-24 21:05:28.620746,0 days 00:00:00.789763,friedman_mse,31,sqrt,1,6,best,TPESampler,COMPLETE
789,0.5724846347554697,2025-04-24 21:05:27.991309,2025-04-24 21:05:28.932348,0 days 00:00:00.941039,friedman_mse,30,sqrt,1,7,best,TPESampler,COMPLETE
790,0.6265479990281826,2025-04-24 21:05:28.445518,2025-04-24 21:05:29.308272,0 days 00:00:00.862754,friedman_mse,28,sqrt,2,2,best,TPESampler,COMPLETE
791,0.500848998379332,2025-04-24 21:05:28.857402,2025-04-24 21:05:29.758264,0 days 00:00:00.900862,friedman_mse,30,sqrt,1,2,best,TPESampler,COMPLETE
792,0.5230033993372178,2025-04-24 21:05:29.262974,2025-04-24 21:05:30.298769,0 days 00:00:01.035795,friedman_mse,24,sqrt,1,7,best,TPESampler,COMPLETE
793,0.8929076253830125,2025-04-24 21:05:29.698088,2025-04-24 21:05:30.514021,0 days 00:00:00.815933,squared_error,1,log2,4,4,best,TPESampler,COMPLETE
794,0.6016941067360192,2025-04-24 21:05:30.017932,2025-04-24 21:05:30.835240,0 days 00:00:00.817308,friedman_mse,22,sqrt,3,12,best,TPESampler,COMPLETE
