number,value,datetime_start,datetime_complete,duration,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_splitter,system_attrs_auto:sampler,state
1380,0.48051683833886516,2025-04-24 21:09:30.336130,2025-04-24 21:09:31.266116,0 days 00:00:00.929986,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
1381,0.7975493713728398,2025-04-24 21:09:30.758144,2025-04-24 21:09:31.670459,0 days 00:00:00.912315,squared_error,35,log2,2,8,best,TPESampler,COMPLETE
1382,0.9494322793442198,2025-04-24 21:09:31.204994,2025-04-24 21:09:32.100421,0 days 00:00:00.895427,squared_error,35,log2,6,11,best,TPESampler,COMPLETE
1383,0.5214805538018283,2025-04-24 21:09:31.542735,2025-04-24 21:09:32.394340,0 days 00:00:00.851605,friedman_mse,34,log2,1,9,best,TPESampler,COMPLETE
1384,0.9763278858485838,2025-04-24 21:09:31.892854,2025-04-24 21:09:32.706376,0 days 00:00:00.813522,absolute_error,26,sqrt,5,19,random,TPESampler,COMPLETE
1385,0.7975493713728398,2025-04-24 21:09:32.397808,2025-04-24 21:09:33.326580,0 days 00:00:00.928772,squared_error,29,log2,2,9,best,TPESampler,COMPLETE
1386,0.7975493713728398,2025-04-24 21:09:32.695854,2025-04-24 21:09:33.455087,0 days 00:00:00.759233,squared_error,29,log2,2,10,best,TPESampler,COMPLETE
1387,0.6735913168527353,2025-04-24 21:09:32.990953,2025-04-24 21:09:33.728221,0 days 00:00:00.737268,squared_error,30,log2,1,10,best,TPESampler,COMPLETE
1388,0.4438474442892985,2025-04-24 21:09:33.557312,2025-04-24 21:09:34.496498,0 days 00:00:00.939186,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
1389,0.7975493713728398,2025-04-24 21:09:33.676627,2025-04-24 21:09:34.747293,0 days 00:00:01.070666,squared_error,35,log2,2,11,best,TPESampler,COMPLETE
1390,0.5128537554029937,2025-04-24 21:09:34.017581,2025-04-24 21:09:34.803861,0 days 00:00:00.786280,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
1391,0.7975493713728398,2025-04-24 21:09:34.732968,2025-04-24 21:09:35.412772,0 days 00:00:00.679804,squared_error,35,log2,3,11,best,TPESampler,COMPLETE
1392,0.6273556321959779,2025-04-24 21:09:34.962133,2025-04-24 21:09:35.850322,0 days 00:00:00.888189,squared_error,35,sqrt,1,10,best,TPESampler,COMPLETE
1393,0.6674401218257165,2025-04-24 21:09:35.096267,2025-04-24 21:09:35.909110,0 days 00:00:00.812843,squared_error,29,log2,1,14,best,TPESampler,COMPLETE
1394,0.7975493713728398,2025-04-24 21:09:35.694589,2025-04-24 21:09:36.608886,0 days 00:00:00.914297,squared_error,30,log2,2,9,best,TPESampler,COMPLETE
1395,0.6756408221672622,2025-04-24 21:09:36.111124,2025-04-24 21:09:36.959220,0 days 00:00:00.848096,squared_error,30,log2,1,8,best,TPESampler,COMPLETE
1396,0.458106663082747,2025-04-24 21:09:36.236485,2025-04-24 21:09:37.168136,0 days 00:00:00.931651,squared_error,35,log2,1,6,best,TPESampler,COMPLETE
1397,0.4438474442892985,2025-04-24 21:09:36.915141,2025-04-24 21:09:37.726547,0 days 00:00:00.811406,friedman_mse,35,log2,1,10,best,TPESampler,COMPLETE
1398,0.9029634705962206,2025-04-24 21:09:37.236863,2025-04-24 21:09:38.073036,0 days 00:00:00.836173,squared_error,34,log2,1,15,random,TPESampler,COMPLETE
1399,0.894550859606008,2025-04-24 21:09:37.473912,2025-04-24 21:09:38.317749,0 days 00:00:00.843837,squared_error,35,sqrt,8,18,best,TPESampler,COMPLETE
1400,0.6689797096059603,2025-04-24 21:09:38.006061,2025-04-24 21:09:38.778372,0 days 00:00:00.772311,squared_error,30,log2,1,11,best,TPESampler,COMPLETE
1401,0.5128537554029937,2025-04-24 21:09:38.454749,2025-04-24 21:09:39.380550,0 days 00:00:00.925801,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
1402,0.7975493713728398,2025-04-24 21:09:38.643871,2025-04-24 21:09:39.552323,0 days 00:00:00.908452,squared_error,35,log2,3,12,best,TPESampler,COMPLETE
1403,0.57337827941785,2025-04-24 21:09:39.052889,2025-04-24 21:09:40.156774,0 days 00:00:01.103885,squared_error,15,sqrt,1,10,best,TPESampler,COMPLETE
1404,0.7975493713728398,2025-04-24 21:09:39.862382,2025-04-24 21:09:40.696222,0 days 00:00:00.833840,squared_error,30,log2,3,7,best,TPESampler,COMPLETE
1405,0.9366032534973519,2025-04-24 21:09:40.013131,2025-04-24 21:09:41.018075,0 days 00:00:01.004944,squared_error,7,sqrt,1,3,random,TPESampler,COMPLETE
1406,1.0234382327956146,2025-04-24 21:09:40.429867,2025-04-24 21:09:41.263430,0 days 00:00:00.833563,absolute_error,4,sqrt,10,5,best,TPESampler,COMPLETE
1407,0.7975493713728398,2025-04-24 21:09:40.953606,2025-04-24 21:09:41.668653,0 days 00:00:00.715047,squared_error,30,log2,2,12,best,TPESampler,COMPLETE
1408,0.8942042180115075,2025-04-24 21:09:41.342047,2025-04-24 21:09:42.255394,0 days 00:00:00.913347,squared_error,20,sqrt,10,10,best,TPESampler,COMPLETE
1409,0.4948844885027081,2025-04-24 21:09:41.533930,2025-04-24 21:09:42.403933,0 days 00:00:00.870003,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
1410,0.5128537554029937,2025-04-24 21:09:41.905468,2025-04-24 21:09:42.664238,0 days 00:00:00.758770,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
1411,0.44670023329729247,2025-04-24 21:09:42.531993,2025-04-24 21:09:43.748841,0 days 00:00:01.216848,squared_error,35,log2,1,7,best,TPESampler,COMPLETE
1412,0.48051683833886516,2025-04-24 21:09:42.616541,2025-04-24 21:09:43.413767,0 days 00:00:00.797226,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
1413,0.6756408221672622,2025-04-24 21:09:42.916790,2025-04-24 21:09:43.821031,0 days 00:00:00.904241,squared_error,30,log2,1,8,best,TPESampler,COMPLETE
1414,0.5128537554029937,2025-04-24 21:09:43.692937,2025-04-24 21:09:44.937808,0 days 00:00:01.244871,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
1415,0.7975493713728398,2025-04-24 21:09:44.095068,2025-04-24 21:09:45.176803,0 days 00:00:01.081735,squared_error,35,log2,3,9,best,TPESampler,COMPLETE
1416,0.7975493713728398,2025-04-24 21:09:44.141455,2025-04-24 21:09:45.470474,0 days 00:00:01.329019,squared_error,35,log2,3,11,best,TPESampler,COMPLETE
1417,0.7975493713728398,2025-04-24 21:09:45.321378,2025-04-24 21:09:46.233981,0 days 00:00:00.912603,squared_error,35,log2,2,14,best,TPESampler,COMPLETE
1418,0.6692087088741673,2025-04-24 21:09:45.756088,2025-04-24 21:09:46.600181,0 days 00:00:00.844093,squared_error,30,log2,1,9,best,TPESampler,COMPLETE
1419,0.6586011368319069,2025-04-24 21:09:45.965201,2025-04-24 21:09:46.963625,0 days 00:00:00.998424,squared_error,30,log2,1,14,best,TPESampler,COMPLETE
1420,0.7975493713728398,2025-04-24 21:09:46.543995,2025-04-24 21:09:47.264771,0 days 00:00:00.720776,squared_error,35,log2,3,6,best,TPESampler,COMPLETE
1421,0.4948844885027081,2025-04-24 21:09:46.962151,2025-04-24 21:09:47.858908,0 days 00:00:00.896757,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
1422,0.6914253690247881,2025-04-24 21:09:47.252793,2025-04-24 21:09:48.231006,0 days 00:00:00.978213,squared_error,29,log2,1,11,best,TPESampler,COMPLETE
1423,0.6914253690247881,2025-04-24 21:09:47.541618,2025-04-24 21:09:48.438211,0 days 00:00:00.896593,squared_error,29,log2,1,11,best,TPESampler,COMPLETE
1424,0.48444975754384645,2025-04-24 21:09:48.140761,2025-04-24 21:09:48.813808,0 days 00:00:00.673047,squared_error,35,log2,1,14,best,TPESampler,COMPLETE
1425,0.4438474442892985,2025-04-24 21:09:48.526672,2025-04-24 21:09:49.403929,0 days 00:00:00.877257,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
1426,0.6811438523657211,2025-04-24 21:09:48.672190,2025-04-24 21:09:49.560503,0 days 00:00:00.888313,friedman_mse,31,log2,1,15,best,TPESampler,COMPLETE
1427,0.7975493713728398,2025-04-24 21:09:49.047640,2025-04-24 21:09:49.929048,0 days 00:00:00.881408,friedman_mse,35,log2,3,10,best,TPESampler,COMPLETE
1428,0.7975493713728398,2025-04-24 21:09:49.819739,2025-04-24 21:09:50.755980,0 days 00:00:00.936241,squared_error,35,log2,2,9,best,TPESampler,COMPLETE
1429,0.7975493713728398,2025-04-24 21:09:49.884561,2025-04-24 21:09:50.959142,0 days 00:00:01.074581,squared_error,29,log2,3,9,best,TPESampler,COMPLETE
1430,0.5249961744898214,2025-04-24 21:09:50.204030,2025-04-24 21:09:51.065912,0 days 00:00:00.861882,friedman_mse,19,sqrt,1,3,best,TPESampler,COMPLETE
1431,0.48051683833886516,2025-04-24 21:09:51.008962,2025-04-24 21:09:51.797996,0 days 00:00:00.789034,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
1432,0.7975493713728398,2025-04-24 21:09:51.205108,2025-04-24 21:09:52.104307,0 days 00:00:00.899199,squared_error,29,log2,3,12,best,TPESampler,COMPLETE
1433,0.4948844885027081,2025-04-24 21:09:51.452846,2025-04-24 21:09:52.497861,0 days 00:00:01.045015,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
1434,0.6735913168527353,2025-04-24 21:09:52.123745,2025-04-24 21:09:53.038490,0 days 00:00:00.914745,squared_error,30,log2,1,10,best,TPESampler,COMPLETE
1435,0.5128537554029937,2025-04-24 21:09:52.370406,2025-04-24 21:09:53.239413,0 days 00:00:00.869007,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
1436,0.7975493713728398,2025-04-24 21:09:52.735838,2025-04-24 21:09:53.522784,0 days 00:00:00.786946,squared_error,29,log2,2,10,best,TPESampler,COMPLETE
1437,0.7975493713728398,2025-04-24 21:09:53.412392,2025-04-24 21:09:54.354853,0 days 00:00:00.942461,squared_error,35,log2,3,12,best,TPESampler,COMPLETE
1438,0.7975493713728398,2025-04-24 21:09:53.486052,2025-04-24 21:09:54.658111,0 days 00:00:01.172059,squared_error,35,log2,2,9,best,TPESampler,COMPLETE
1439,0.7975493713728398,2025-04-24 21:09:53.794854,2025-04-24 21:09:54.691984,0 days 00:00:00.897130,squared_error,35,log2,2,8,best,TPESampler,COMPLETE
1440,0.9347481389709953,2025-04-24 21:09:54.587072,2025-04-24 21:09:55.249116,0 days 00:00:00.662044,friedman_mse,9,sqrt,7,13,random,TPESampler,COMPLETE
1441,0.5120876615801571,2025-04-24 21:09:54.936582,2025-04-24 21:09:55.835200,0 days 00:00:00.898618,squared_error,35,log2,1,12,best,TPESampler,COMPLETE
1442,0.5120876615801571,2025-04-24 21:09:54.994620,2025-04-24 21:09:55.831432,0 days 00:00:00.836812,squared_error,35,log2,1,12,best,TPESampler,COMPLETE
1443,0.972901152467277,2025-04-24 21:09:55.674014,2025-04-24 21:09:56.588676,0 days 00:00:00.914662,absolute_error,10,sqrt,4,6,random,TPESampler,COMPLETE
1444,0.7975493713728398,2025-04-24 21:09:56.060672,2025-04-24 21:09:57.000865,0 days 00:00:00.940193,squared_error,35,log2,3,10,best,TPESampler,COMPLETE
1445,0.7975493713728398,2025-04-24 21:09:56.119650,2025-04-24 21:09:57.083507,0 days 00:00:00.963857,squared_error,35,log2,2,10,best,TPESampler,COMPLETE
1446,0.6545164836672983,2025-04-24 21:09:56.908395,2025-04-24 21:09:57.927630,0 days 00:00:01.019235,squared_error,29,log2,1,9,best,TPESampler,COMPLETE
1447,0.7975493713728398,2025-04-24 21:09:57.282231,2025-04-24 21:09:58.278620,0 days 00:00:00.996389,squared_error,30,log2,2,7,best,TPESampler,COMPLETE
1448,0.6950067360562502,2025-04-24 21:09:57.324012,2025-04-24 21:09:58.381413,0 days 00:00:01.057401,squared_error,22,log2,1,10,best,TPESampler,COMPLETE
1449,0.6311895209634831,2025-04-24 21:09:58.199205,2025-04-24 21:09:58.975799,0 days 00:00:00.776594,absolute_error,35,log2,1,12,best,TPESampler,COMPLETE
1450,0.9993409537053991,2025-04-24 21:09:58.517583,2025-04-24 21:09:59.358546,0 days 00:00:00.840963,absolute_error,8,sqrt,7,12,random,TPESampler,COMPLETE
1451,0.9494322793442198,2025-04-24 21:09:58.695496,2025-04-24 21:09:59.795295,0 days 00:00:01.099799,squared_error,30,log2,7,9,random,TPESampler,COMPLETE
1452,0.6486758301127608,2025-04-24 21:09:59.280738,2025-04-24 21:10:00.202275,0 days 00:00:00.921537,squared_error,29,log2,1,7,best,TPESampler,COMPLETE
1453,0.6765049187574741,2025-04-24 21:09:59.682932,2025-04-24 21:10:00.733970,0 days 00:00:01.051038,squared_error,29,log2,1,10,best,TPESampler,COMPLETE
1454,0.9858079629683661,2025-04-24 21:10:00.066610,2025-04-24 21:10:01.162657,0 days 00:00:01.096047,absolute_error,7,log2,1,19,random,TPESampler,COMPLETE
1455,0.5120876615801571,2025-04-24 21:10:00.728751,2025-04-24 21:10:01.584533,0 days 00:00:00.855782,squared_error,35,log2,1,12,best,TPESampler,COMPLETE
1456,0.48051683833886516,2025-04-24 21:10:01.117371,2025-04-24 21:10:01.979290,0 days 00:00:00.861919,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
1457,0.48051683833886516,2025-04-24 21:10:01.398765,2025-04-24 21:10:02.507345,0 days 00:00:01.108580,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
1458,0.9347481389709953,2025-04-24 21:10:01.941527,2025-04-24 21:10:02.724613,0 days 00:00:00.783086,squared_error,21,sqrt,9,19,random,TPESampler,COMPLETE
1459,0.6708356072336189,2025-04-24 21:10:02.242233,2025-04-24 21:10:03.050560,0 days 00:00:00.808327,squared_error,30,log2,1,12,best,TPESampler,COMPLETE
1460,0.8942042180115075,2025-04-24 21:10:02.764356,2025-04-24 21:10:03.590834,0 days 00:00:00.826478,friedman_mse,8,sqrt,10,17,best,TPESampler,COMPLETE
1461,0.9494322793442198,2025-04-24 21:10:03.056375,2025-04-24 21:10:04.122185,0 days 00:00:01.065810,squared_error,16,log2,10,17,random,TPESampler,COMPLETE
1462,0.7975493713728398,2025-04-24 21:10:03.440584,2025-04-24 21:10:04.428502,0 days 00:00:00.987918,squared_error,35,log2,3,7,best,TPESampler,COMPLETE
1463,0.786987845634963,2025-04-24 21:10:04.023294,2025-04-24 21:10:04.967301,0 days 00:00:00.944007,absolute_error,29,log2,3,8,best,TPESampler,COMPLETE
1464,0.6833931021567411,2025-04-24 21:10:04.434323,2025-04-24 21:10:05.312216,0 days 00:00:00.877893,absolute_error,28,log2,1,10,best,TPESampler,COMPLETE
1465,0.922426147955362,2025-04-24 21:10:04.823113,2025-04-24 21:10:05.598482,0 days 00:00:00.775369,friedman_mse,26,log2,3,3,random,TPESampler,COMPLETE
1466,0.6689797096059603,2025-04-24 21:10:05.280636,2025-04-24 21:10:06.444692,0 days 00:00:01.164056,squared_error,30,log2,1,11,best,TPESampler,COMPLETE
1467,0.7975493713728398,2025-04-24 21:10:05.603836,2025-04-24 21:10:06.828442,0 days 00:00:01.224606,squared_error,30,log2,3,11,best,TPESampler,COMPLETE
1468,0.7975493713728398,2025-04-24 21:10:06.261885,2025-04-24 21:10:07.087207,0 days 00:00:00.825322,squared_error,30,log2,3,12,best,TPESampler,COMPLETE
1469,0.5128537554029937,2025-04-24 21:10:06.776427,2025-04-24 21:10:07.750801,0 days 00:00:00.974374,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
1470,0.4438474442892985,2025-04-24 21:10:07.129052,2025-04-24 21:10:08.126445,0 days 00:00:00.997393,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
1471,0.4948844885027081,2025-04-24 21:10:07.351995,2025-04-24 21:10:08.351575,0 days 00:00:00.999580,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
1472,0.8989862898426467,2025-04-24 21:10:08.074281,2025-04-24 21:10:08.940196,0 days 00:00:00.865915,squared_error,29,log2,1,12,random,TPESampler,COMPLETE
1473,0.7975493713728398,2025-04-24 21:10:08.426172,2025-04-24 21:10:09.526951,0 days 00:00:01.100779,friedman_mse,27,log2,2,9,best,TPESampler,COMPLETE
1474,0.7975493713728398,2025-04-24 21:10:08.645101,2025-04-24 21:10:09.583406,0 days 00:00:00.938305,squared_error,35,log2,3,10,best,TPESampler,COMPLETE
1475,0.9027082956026495,2025-04-24 21:10:09.229410,2025-04-24 21:10:09.992781,0 days 00:00:00.763371,squared_error,35,log2,1,9,random,TPESampler,COMPLETE
1476,0.5120876615801571,2025-04-24 21:10:09.704099,2025-04-24 21:10:10.510417,0 days 00:00:00.806318,squared_error,35,log2,1,12,best,TPESampler,COMPLETE
1477,0.5101622714757418,2025-04-24 21:10:09.769023,2025-04-24 21:10:10.704389,0 days 00:00:00.935366,squared_error,35,log2,1,13,best,TPESampler,COMPLETE
1478,0.7975493713728398,2025-04-24 21:10:10.287985,2025-04-24 21:10:11.037317,0 days 00:00:00.749332,squared_error,30,log2,3,6,best,TPESampler,COMPLETE
1479,0.7975493713728398,2025-04-24 21:10:10.771041,2025-04-24 21:10:11.563174,0 days 00:00:00.792133,friedman_mse,35,log2,2,7,best,TPESampler,COMPLETE
1480,0.9059709293825804,2025-04-24 21:10:11.038755,2025-04-24 21:10:11.983143,0 days 00:00:00.944388,squared_error,35,log2,1,13,random,TPESampler,COMPLETE
1481,0.6545164836672983,2025-04-24 21:10:11.379228,2025-04-24 21:10:12.238177,0 days 00:00:00.858949,squared_error,29,log2,1,9,best,TPESampler,COMPLETE
1482,0.7975493713728398,2025-04-24 21:10:11.926563,2025-04-24 21:10:12.825394,0 days 00:00:00.898831,friedman_mse,31,log2,2,12,best,TPESampler,COMPLETE
1483,1.0007431665713944,2025-04-24 21:10:12.244391,2025-04-24 21:10:13.173461,0 days 00:00:00.929070,absolute_error,18,log2,10,12,random,TPESampler,COMPLETE
1484,0.7975493713728398,2025-04-24 21:10:12.643469,2025-04-24 21:10:13.484555,0 days 00:00:00.841086,squared_error,35,log2,2,12,best,TPESampler,COMPLETE
1485,0.8876713258154219,2025-04-24 21:10:13.176481,2025-04-24 21:10:14.402090,0 days 00:00:01.225609,friedman_mse,8,sqrt,6,8,best,TPESampler,COMPLETE
1486,0.9494322793442198,2025-04-24 21:10:13.411401,2025-04-24 21:10:14.289692,0 days 00:00:00.878291,squared_error,20,log2,8,10,best,TPESampler,COMPLETE
1487,0.6545164836672983,2025-04-24 21:10:13.694935,2025-04-24 21:10:14.483444,0 days 00:00:00.788509,squared_error,29,log2,1,9,best,TPESampler,COMPLETE
1488,0.7975493713728398,2025-04-24 21:10:14.650164,2025-04-24 21:10:15.534581,0 days 00:00:00.884417,squared_error,30,log2,2,13,best,TPESampler,COMPLETE
1489,0.6317023826094311,2025-04-24 21:10:14.655584,2025-04-24 21:10:15.741840,0 days 00:00:01.086256,squared_error,35,sqrt,2,9,best,TPESampler,COMPLETE
1490,0.8913351576037826,2025-04-24 21:10:14.828374,2025-04-24 21:10:15.894386,0 days 00:00:01.066012,squared_error,35,sqrt,3,7,best,TPESampler,COMPLETE
1491,0.6511497278763692,2025-04-24 21:10:15.828486,2025-04-24 21:10:17.406584,0 days 00:00:01.578098,squared_error,30,log2,1,7,best,TPESampler,COMPLETE
1492,0.7975493713728398,2025-04-24 21:10:15.975792,2025-04-24 21:10:16.841263,0 days 00:00:00.865471,friedman_mse,18,log2,2,14,best,TPESampler,COMPLETE
1493,1.028030364428894,2025-04-24 21:10:16.119221,2025-04-24 21:10:17.458072,0 days 00:00:01.338851,absolute_error,33,sqrt,5,6,best,TPESampler,COMPLETE
1494,0.458106663082747,2025-04-24 21:10:17.410802,2025-04-24 21:10:18.176313,0 days 00:00:00.765511,squared_error,35,log2,1,6,best,TPESampler,COMPLETE
1495,0.7975493713728398,2025-04-24 21:10:17.617680,2025-04-24 21:10:18.610695,0 days 00:00:00.993015,squared_error,35,log2,3,11,best,TPESampler,COMPLETE
1496,0.9494322793442198,2025-04-24 21:10:17.696578,2025-04-24 21:10:18.619579,0 days 00:00:00.923001,squared_error,4,log2,6,11,random,TPESampler,COMPLETE
1497,0.6881819029838491,2025-04-24 21:10:18.554860,2025-04-24 21:10:19.598194,0 days 00:00:01.043334,squared_error,29,log2,1,12,best,TPESampler,COMPLETE
1498,0.6312644563017749,2025-04-24 21:10:18.923512,2025-04-24 21:10:20.051305,0 days 00:00:01.127793,squared_error,28,sqrt,1,8,best,TPESampler,COMPLETE
1499,0.9494322793442198,2025-04-24 21:10:18.964519,2025-04-24 21:10:20.049893,0 days 00:00:01.085374,friedman_mse,20,log2,10,13,best,TPESampler,COMPLETE
1500,0.6042769917849129,2025-04-24 21:10:19.993376,2025-04-24 21:10:20.755647,0 days 00:00:00.762271,squared_error,27,sqrt,1,13,best,TPESampler,COMPLETE
1501,0.6545164836672983,2025-04-24 21:10:20.265476,2025-04-24 21:10:21.321319,0 days 00:00:01.055843,friedman_mse,29,log2,1,9,best,TPESampler,COMPLETE
1502,0.5128537554029937,2025-04-24 21:10:20.322523,2025-04-24 21:10:21.310668,0 days 00:00:00.988145,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
1503,0.4948844885027081,2025-04-24 21:10:21.031773,2025-04-24 21:10:21.715665,0 days 00:00:00.683892,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
1504,0.7975493713728398,2025-04-24 21:10:21.608174,2025-04-24 21:10:22.567460,0 days 00:00:00.959286,squared_error,35,log2,2,7,best,TPESampler,COMPLETE
1505,0.9463249836645335,2025-04-24 21:10:21.672080,2025-04-24 21:10:22.677305,0 days 00:00:01.005225,friedman_mse,1,sqrt,9,12,random,TPESampler,COMPLETE
1506,0.4438474442892985,2025-04-24 21:10:21.991493,2025-04-24 21:10:22.875072,0 days 00:00:00.883579,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
1507,0.9255759610404857,2025-04-24 21:10:22.843150,2025-04-24 21:10:23.665075,0 days 00:00:00.821925,squared_error,23,sqrt,4,15,random,TPESampler,COMPLETE
1508,0.7975493713728398,2025-04-24 21:10:22.905805,2025-04-24 21:10:23.900234,0 days 00:00:00.994429,squared_error,30,log2,3,11,best,TPESampler,COMPLETE
1509,0.6545164836672983,2025-04-24 21:10:23.091251,2025-04-24 21:10:23.982750,0 days 00:00:00.891499,squared_error,29,log2,1,9,best,TPESampler,COMPLETE
1510,0.4948844885027081,2025-04-24 21:10:23.932947,2025-04-24 21:10:24.712259,0 days 00:00:00.779312,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
1511,0.5128537554029937,2025-04-24 21:10:24.104541,2025-04-24 21:10:25.205161,0 days 00:00:01.100620,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
1512,0.4438474442892985,2025-04-24 21:10:24.379121,2025-04-24 21:10:25.262734,0 days 00:00:00.883613,friedman_mse,35,log2,1,10,best,TPESampler,COMPLETE
1513,0.7975493713728398,2025-04-24 21:10:25.002990,2025-04-24 21:10:25.756727,0 days 00:00:00.753737,squared_error,35,log2,2,14,best,TPESampler,COMPLETE
1514,0.7975493713728398,2025-04-24 21:10:25.445693,2025-04-24 21:10:26.443664,0 days 00:00:00.997971,squared_error,30,log2,3,9,best,TPESampler,COMPLETE
1515,0.4438474442892985,2025-04-24 21:10:25.494500,2025-04-24 21:10:26.505730,0 days 00:00:01.011230,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
1516,0.9255759610404857,2025-04-24 21:10:26.239553,2025-04-24 21:10:27.066583,0 days 00:00:00.827030,friedman_mse,28,sqrt,4,13,random,TPESampler,COMPLETE
1517,0.7975493713728398,2025-04-24 21:10:26.671379,2025-04-24 21:10:27.784716,0 days 00:00:01.113337,squared_error,35,log2,3,12,best,TPESampler,COMPLETE
1518,0.7975493713728398,2025-04-24 21:10:26.742108,2025-04-24 21:10:27.786194,0 days 00:00:01.044086,squared_error,35,log2,3,7,best,TPESampler,COMPLETE
1519,0.7030607691189532,2025-04-24 21:10:27.410684,2025-04-24 21:10:28.266117,0 days 00:00:00.855433,squared_error,31,log2,1,13,best,TPESampler,COMPLETE
1520,0.7975493713728398,2025-04-24 21:10:28.001518,2025-04-24 21:10:28.767000,0 days 00:00:00.765482,squared_error,35,log2,3,9,best,TPESampler,COMPLETE
1521,0.48444975754384645,2025-04-24 21:10:28.059368,2025-04-24 21:10:29.093909,0 days 00:00:01.034541,squared_error,35,log2,1,14,best,TPESampler,COMPLETE
1522,0.7975493713728398,2025-04-24 21:10:28.561665,2025-04-24 21:10:29.502982,0 days 00:00:00.941317,squared_error,30,log2,2,8,best,TPESampler,COMPLETE
1523,0.6747391651080636,2025-04-24 21:10:29.048360,2025-04-24 21:10:29.890807,0 days 00:00:00.842447,squared_error,29,log2,1,8,best,TPESampler,COMPLETE
1524,0.9494322793442198,2025-04-24 21:10:29.379638,2025-04-24 21:10:30.212169,0 days 00:00:00.832531,squared_error,16,log2,4,16,best,TPESampler,COMPLETE
1525,0.5191608235176772,2025-04-24 21:10:29.847105,2025-04-24 21:10:30.757117,0 days 00:00:00.910012,squared_error,32,log2,1,10,best,TPESampler,COMPLETE
1526,0.48051683833886516,2025-04-24 21:10:30.217901,2025-04-24 21:10:31.125027,0 days 00:00:00.907126,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
1527,0.7975493713728398,2025-04-24 21:10:30.627530,2025-04-24 21:10:31.577366,0 days 00:00:00.949836,squared_error,30,log2,2,10,best,TPESampler,COMPLETE
1528,0.5436620092712224,2025-04-24 21:10:31.082477,2025-04-24 21:10:31.925665,0 days 00:00:00.843188,squared_error,35,log2,1,5,best,TPESampler,COMPLETE
1529,0.6692087088741673,2025-04-24 21:10:31.377008,2025-04-24 21:10:32.464466,0 days 00:00:01.087458,squared_error,30,log2,1,9,best,TPESampler,COMPLETE
1530,0.6881819029838491,2025-04-24 21:10:31.855195,2025-04-24 21:10:33.047529,0 days 00:00:01.192334,squared_error,29,log2,1,12,best,TPESampler,COMPLETE
1531,0.6441528394787771,2025-04-24 21:10:32.203607,2025-04-24 21:10:33.557780,0 days 00:00:01.354173,squared_error,34,sqrt,1,12,best,TPESampler,COMPLETE
1532,0.4948844885027081,2025-04-24 21:10:32.906796,2025-04-24 21:10:33.920217,0 days 00:00:01.013421,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
1533,0.9494322793442198,2025-04-24 21:10:33.503484,2025-04-24 21:10:34.398381,0 days 00:00:00.894897,squared_error,35,log2,6,5,best,TPESampler,COMPLETE
1534,0.5101622714757418,2025-04-24 21:10:33.861961,2025-04-24 21:10:34.797938,0 days 00:00:00.935977,squared_error,35,log2,1,13,best,TPESampler,COMPLETE
1535,0.5120876615801571,2025-04-24 21:10:34.199477,2025-04-24 21:10:35.222252,0 days 00:00:01.022775,squared_error,35,log2,1,12,best,TPESampler,COMPLETE
1536,0.4438474442892985,2025-04-24 21:10:34.761013,2025-04-24 21:10:35.561666,0 days 00:00:00.800653,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
1537,0.48051683833886516,2025-04-24 21:10:35.098387,2025-04-24 21:10:36.159953,0 days 00:00:01.061566,friedman_mse,35,log2,1,8,best,TPESampler,COMPLETE
1538,0.6885027053847842,2025-04-24 21:10:35.565331,2025-04-24 21:10:36.364471,0 days 00:00:00.799140,absolute_error,31,log2,1,7,best,TPESampler,COMPLETE
1539,0.7975493713728398,2025-04-24 21:10:35.831225,2025-04-24 21:10:36.898618,0 days 00:00:01.067393,squared_error,30,log2,2,10,best,TPESampler,COMPLETE
