number,value,datetime_start,datetime_complete,duration,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_splitter,system_attrs_auto:sampler,state
731,0.9962502283466568,2025-04-24 21:04:52.828253,2025-04-24 21:04:53.677826,0 days 00:00:00.849573,friedman_mse,15,log2,7,20,random,TPESampler,COMPLETE
732,0.5868961265114919,2025-04-24 21:04:53.018390,2025-04-24 21:04:53.901439,0 days 00:00:00.883049,friedman_mse,35,sqrt,1,8,random,TPESampler,COMPLETE
733,0.5910861426343554,2025-04-24 21:04:53.578245,2025-04-24 21:04:54.316453,0 days 00:00:00.738208,friedman_mse,35,sqrt,1,6,random,TPESampler,COMPLETE
734,0.6029714481653532,2025-04-24 21:04:53.986455,2025-04-24 21:04:54.685953,0 days 00:00:00.699498,friedman_mse,27,sqrt,1,2,best,TPESampler,COMPLETE
735,0.5910861426343554,2025-04-24 21:04:54.143214,2025-04-24 21:04:55.039732,0 days 00:00:00.896518,friedman_mse,35,sqrt,1,6,random,TPESampler,COMPLETE
736,0.6623351293147431,2025-04-24 21:04:54.573027,2025-04-24 21:04:55.421783,0 days 00:00:00.848756,absolute_error,34,sqrt,2,5,random,TPESampler,COMPLETE
737,0.9581948037924227,2025-04-24 21:04:54.925013,2025-04-24 21:04:55.741376,0 days 00:00:00.816363,absolute_error,23,sqrt,7,16,random,TPESampler,COMPLETE
738,0.5868961265114919,2025-04-24 21:04:55.321620,2025-04-24 21:04:56.037102,0 days 00:00:00.715482,squared_error,35,sqrt,1,8,random,TPESampler,COMPLETE
739,0.6144793058012911,2025-04-24 21:04:55.681926,2025-04-24 21:04:56.462936,0 days 00:00:00.781010,friedman_mse,29,sqrt,1,7,random,TPESampler,COMPLETE
740,0.9928365741172522,2025-04-24 21:04:55.989919,2025-04-24 21:04:56.758107,0 days 00:00:00.768188,squared_error,4,log2,10,3,best,TPESampler,COMPLETE
741,0.6408571384350191,2025-04-24 21:04:56.343459,2025-04-24 21:04:57.155015,0 days 00:00:00.811556,friedman_mse,35,sqrt,2,4,random,TPESampler,COMPLETE
742,0.6267094573687406,2025-04-24 21:04:56.749625,2025-04-24 21:04:57.468012,0 days 00:00:00.718387,friedman_mse,29,sqrt,1,5,random,TPESampler,COMPLETE
743,0.5669738735012982,2025-04-24 21:04:57.044055,2025-04-24 21:04:57.911853,0 days 00:00:00.867798,friedman_mse,35,sqrt,1,4,random,TPESampler,COMPLETE
744,0.5910861426343554,2025-04-24 21:04:57.412630,2025-04-24 21:04:58.121288,0 days 00:00:00.708658,friedman_mse,35,sqrt,1,6,random,TPESampler,COMPLETE
745,0.9975626070839753,2025-04-24 21:04:57.678001,2025-04-24 21:04:58.457874,0 days 00:00:00.779873,squared_error,4,log2,2,17,best,TPESampler,COMPLETE
746,0.6458391393380777,2025-04-24 21:04:58.160490,2025-04-24 21:04:58.932034,0 days 00:00:00.771544,friedman_mse,29,sqrt,1,2,random,TPESampler,COMPLETE
747,0.5901353558999477,2025-04-24 21:04:58.407573,2025-04-24 21:04:59.293981,0 days 00:00:00.886408,friedman_mse,35,sqrt,1,2,random,TPESampler,COMPLETE
748,0.689760431628426,2025-04-24 21:04:58.727601,2025-04-24 21:04:59.562951,0 days 00:00:00.835350,friedman_mse,29,sqrt,3,4,random,TPESampler,COMPLETE
749,0.6267927039260746,2025-04-24 21:04:59.223116,2025-04-24 21:04:59.917628,0 days 00:00:00.694512,friedman_mse,30,sqrt,1,5,random,TPESampler,COMPLETE
750,0.5735536095371757,2025-04-24 21:04:59.603955,2025-04-24 21:05:00.530777,0 days 00:00:00.926822,friedman_mse,35,sqrt,1,5,random,TPESampler,COMPLETE
751,0.9887930186250102,2025-04-24 21:04:59.798219,2025-04-24 21:05:00.696371,0 days 00:00:00.898152,friedman_mse,1,sqrt,10,18,best,TPESampler,COMPLETE
752,0.964903983025146,2025-04-24 21:05:00.167150,2025-04-24 21:05:01.000788,0 days 00:00:00.833638,absolute_error,5,log2,9,9,best,TPESampler,COMPLETE
753,0.572323290498834,2025-04-24 21:05:00.857741,2025-04-24 21:05:01.735013,0 days 00:00:00.877272,friedman_mse,35,sqrt,1,3,random,TPESampler,COMPLETE
754,0.689760431628426,2025-04-24 21:05:00.946843,2025-04-24 21:05:01.733185,0 days 00:00:00.786342,friedman_mse,29,sqrt,3,6,random,TPESampler,COMPLETE
755,0.5901353558999477,2025-04-24 21:05:01.446772,2025-04-24 21:05:02.076456,0 days 00:00:00.629684,friedman_mse,35,sqrt,1,2,random,TPESampler,COMPLETE
756,0.689760431628426,2025-04-24 21:05:01.974707,2025-04-24 21:05:03.094361,0 days 00:00:01.119654,friedman_mse,30,sqrt,3,4,random,TPESampler,COMPLETE
757,0.689760431628426,2025-04-24 21:05:02.041162,2025-04-24 21:05:02.700581,0 days 00:00:00.659419,friedman_mse,35,sqrt,3,6,random,TPESampler,COMPLETE
758,0.5910861426343554,2025-04-24 21:05:02.290916,2025-04-24 21:05:03.144906,0 days 00:00:00.853990,friedman_mse,35,sqrt,1,6,random,TPESampler,COMPLETE
759,0.6267927039260746,2025-04-24 21:05:02.996484,2025-04-24 21:05:03.696305,0 days 00:00:00.699821,friedman_mse,30,sqrt,1,5,random,TPESampler,COMPLETE
760,0.5669738735012982,2025-04-24 21:05:03.279380,2025-04-24 21:05:04.258454,0 days 00:00:00.979074,friedman_mse,35,sqrt,1,4,random,TPESampler,COMPLETE
761,0.689760431628426,2025-04-24 21:05:03.325883,2025-04-24 21:05:04.268908,0 days 00:00:00.943025,friedman_mse,35,sqrt,3,5,random,TPESampler,COMPLETE
762,0.5669738735012982,2025-04-24 21:05:03.949409,2025-04-24 21:05:04.699660,0 days 00:00:00.750251,friedman_mse,35,sqrt,1,4,random,TPESampler,COMPLETE
763,0.6227485159214275,2025-04-24 21:05:04.437058,2025-04-24 21:05:05.328574,0 days 00:00:00.891516,friedman_mse,30,sqrt,1,2,random,TPESampler,COMPLETE
764,0.5910861426343554,2025-04-24 21:05:04.492214,2025-04-24 21:05:05.476012,0 days 00:00:00.983798,friedman_mse,35,sqrt,1,6,random,TPESampler,COMPLETE
765,0.9928365741172522,2025-04-24 21:05:04.977749,2025-04-24 21:05:05.775884,0 days 00:00:00.798135,squared_error,3,log2,6,19,best,TPESampler,COMPLETE
766,0.6294485605176467,2025-04-24 21:05:05.541046,2025-04-24 21:05:06.887092,0 days 00:00:01.346046,friedman_mse,29,sqrt,1,6,random,TPESampler,COMPLETE
767,0.689760431628426,2025-04-24 21:05:05.739498,2025-04-24 21:05:07.028964,0 days 00:00:01.289466,friedman_mse,35,sqrt,3,4,random,TPESampler,COMPLETE
768,0.689760431628426,2025-04-24 21:05:06.208453,2025-04-24 21:05:07.459995,0 days 00:00:01.251542,friedman_mse,35,sqrt,3,5,random,TPESampler,COMPLETE
769,0.6433739428295646,2025-04-24 21:05:07.210305,2025-04-24 21:05:07.960315,0 days 00:00:00.750010,friedman_mse,19,sqrt,1,19,best,TPESampler,COMPLETE
770,0.705683049444258,2025-04-24 21:05:07.263197,2025-04-24 21:05:08.101794,0 days 00:00:00.838597,friedman_mse,20,sqrt,1,5,random,TPESampler,COMPLETE
771,0.6207506304475754,2025-04-24 21:05:07.758681,2025-04-24 21:05:08.503960,0 days 00:00:00.745279,squared_error,32,sqrt,1,4,random,TPESampler,COMPLETE
772,0.5976968801645355,2025-04-24 21:05:08.208965,2025-04-24 21:05:09.071545,0 days 00:00:00.862580,absolute_error,35,sqrt,1,7,random,TPESampler,COMPLETE
773,0.9964161010826412,2025-04-24 21:05:08.366889,2025-04-24 21:05:09.204593,0 days 00:00:00.837704,friedman_mse,34,log2,3,6,random,TPESampler,COMPLETE
774,0.5910861426343554,2025-04-24 21:05:08.740073,2025-04-24 21:05:09.465731,0 days 00:00:00.725658,friedman_mse,35,sqrt,1,6,random,TPESampler,COMPLETE
775,0.5901353558999477,2025-04-24 21:05:09.310863,2025-04-24 21:05:10.060740,0 days 00:00:00.749877,friedman_mse,35,sqrt,1,2,random,TPESampler,COMPLETE
776,0.689760431628426,2025-04-24 21:05:09.425341,2025-04-24 21:05:10.433578,0 days 00:00:01.008237,friedman_mse,29,sqrt,3,2,random,TPESampler,COMPLETE
777,0.6657519179651408,2025-04-24 21:05:09.712801,2025-04-24 21:05:10.611839,0 days 00:00:00.899038,absolute_error,34,sqrt,3,2,random,TPESampler,COMPLETE
778,0.7246712212327447,2025-04-24 21:05:10.347394,2025-04-24 21:05:11.068953,0 days 00:00:00.721559,friedman_mse,34,sqrt,3,2,best,TPESampler,COMPLETE
779,0.689760431628426,2025-04-24 21:05:10.714943,2025-04-24 21:05:11.500508,0 days 00:00:00.785565,friedman_mse,35,sqrt,3,3,random,TPESampler,COMPLETE
780,0.5868961265114919,2025-04-24 21:05:10.867209,2025-04-24 21:05:11.686941,0 days 00:00:00.819732,friedman_mse,35,sqrt,1,8,random,TPESampler,COMPLETE
781,0.6146447020156406,2025-04-24 21:05:11.346532,2025-04-24 21:05:12.062797,0 days 00:00:00.716265,friedman_mse,30,sqrt,1,4,random,TPESampler,COMPLETE
782,0.9003969408132825,2025-04-24 21:05:11.747221,2025-04-24 21:05:12.554365,0 days 00:00:00.807144,friedman_mse,35,log2,1,5,random,TPESampler,COMPLETE
783,0.9611357742286641,2025-04-24 21:05:11.928069,2025-04-24 21:05:12.815829,0 days 00:00:00.887760,absolute_error,3,sqrt,2,20,random,TPESampler,COMPLETE
784,0.7259493432100054,2025-04-24 21:05:12.305853,2025-04-24 21:05:13.396041,0 days 00:00:01.090188,absolute_error,15,sqrt,2,5,random,TPESampler,COMPLETE
785,0.6267927039260746,2025-04-24 21:05:12.820358,2025-04-24 21:05:13.753336,0 days 00:00:00.932978,friedman_mse,30,sqrt,1,5,random,TPESampler,COMPLETE
786,0.689760431628426,2025-04-24 21:05:13.076593,2025-04-24 21:05:14.238081,0 days 00:00:01.161488,squared_error,35,sqrt,3,2,random,TPESampler,COMPLETE
787,0.9962502283466568,2025-04-24 21:05:13.707670,2025-04-24 21:05:14.672282,0 days 00:00:00.964612,friedman_mse,8,log2,5,9,random,TPESampler,COMPLETE
788,0.5910861426343554,2025-04-24 21:05:13.948432,2025-04-24 21:05:15.249323,0 days 00:00:01.300891,friedman_mse,35,sqrt,1,6,random,TPESampler,COMPLETE
789,0.5669738735012982,2025-04-24 21:05:14.748490,2025-04-24 21:05:15.963479,0 days 00:00:01.214989,friedman_mse,35,sqrt,1,4,random,TPESampler,COMPLETE
790,0.5669738735012982,2025-04-24 21:05:15.244324,2025-04-24 21:05:16.413615,0 days 00:00:01.169291,friedman_mse,35,sqrt,1,4,random,TPESampler,COMPLETE
791,0.7143351171141927,2025-04-24 21:05:15.781551,2025-04-24 21:05:16.784264,0 days 00:00:01.002713,friedman_mse,30,sqrt,3,8,random,TPESampler,COMPLETE
792,0.5901353558999477,2025-04-24 21:05:16.412167,2025-04-24 21:05:17.245831,0 days 00:00:00.833664,friedman_mse,35,sqrt,1,2,random,TPESampler,COMPLETE
793,0.6532837080093794,2025-04-24 21:05:16.847621,2025-04-24 21:05:17.685571,0 days 00:00:00.837950,absolute_error,26,sqrt,1,5,random,TPESampler,COMPLETE
794,0.9962502283466568,2025-04-24 21:05:17.080598,2025-04-24 21:05:17.935599,0 days 00:00:00.855001,friedman_mse,27,log2,7,5,random,TPESampler,COMPLETE
795,0.689760431628426,2025-04-24 21:05:17.593162,2025-04-24 21:05:18.446592,0 days 00:00:00.853430,friedman_mse,35,sqrt,3,4,random,TPESampler,COMPLETE
796,0.6294485605176467,2025-04-24 21:05:17.999816,2025-04-24 21:05:18.752730,0 days 00:00:00.752914,friedman_mse,29,sqrt,1,6,random,TPESampler,COMPLETE
797,0.9654271650377879,2025-04-24 21:05:18.197125,2025-04-24 21:05:18.988658,0 days 00:00:00.791533,friedman_mse,6,sqrt,1,3,best,TPESampler,COMPLETE
798,0.689760431628426,2025-04-24 21:05:18.707237,2025-04-24 21:05:19.552953,0 days 00:00:00.845716,friedman_mse,35,sqrt,3,2,random,TPESampler,COMPLETE
799,0.6267094573687406,2025-04-24 21:05:19.050455,2025-04-24 21:05:19.797957,0 days 00:00:00.747502,friedman_mse,29,sqrt,1,5,random,TPESampler,COMPLETE
800,0.5901353558999477,2025-04-24 21:05:19.326434,2025-04-24 21:05:20.105790,0 days 00:00:00.779356,friedman_mse,35,sqrt,1,2,random,TPESampler,COMPLETE
801,0.6227485159214275,2025-04-24 21:05:19.796441,2025-04-24 21:05:20.517224,0 days 00:00:00.720783,friedman_mse,30,sqrt,1,2,random,TPESampler,COMPLETE
802,0.9962502283466568,2025-04-24 21:05:20.099032,2025-04-24 21:05:20.874630,0 days 00:00:00.775598,squared_error,5,log2,4,2,random,TPESampler,COMPLETE
803,0.6349968092713678,2025-04-24 21:05:20.342345,2025-04-24 21:05:21.068014,0 days 00:00:00.725669,friedman_mse,29,sqrt,1,9,random,TPESampler,COMPLETE
804,0.5910861426343554,2025-04-24 21:05:20.807851,2025-04-24 21:05:21.433984,0 days 00:00:00.626133,friedman_mse,35,sqrt,1,6,random,TPESampler,COMPLETE
805,0.6123183697228924,2025-04-24 21:05:21.161959,2025-04-24 21:05:21.965111,0 days 00:00:00.803152,friedman_mse,30,sqrt,1,6,best,TPESampler,COMPLETE
806,0.5910861426343554,2025-04-24 21:05:21.315381,2025-04-24 21:05:22.127349,0 days 00:00:00.811968,friedman_mse,35,sqrt,1,6,random,TPESampler,COMPLETE
807,0.5910861426343554,2025-04-24 21:05:21.651418,2025-04-24 21:05:22.646530,0 days 00:00:00.995112,friedman_mse,35,sqrt,1,6,random,TPESampler,COMPLETE
808,0.6227485159214275,2025-04-24 21:05:22.182386,2025-04-24 21:05:22.832622,0 days 00:00:00.650236,friedman_mse,30,sqrt,1,2,random,TPESampler,COMPLETE
809,0.6435221608690469,2025-04-24 21:05:22.411191,2025-04-24 21:05:23.160196,0 days 00:00:00.749005,friedman_mse,28,sqrt,1,2,random,TPESampler,COMPLETE
810,0.9737936641952643,2025-04-24 21:05:22.898256,2025-04-24 21:05:23.674530,0 days 00:00:00.776274,friedman_mse,32,sqrt,6,17,random,TPESampler,COMPLETE
811,0.689760431628426,2025-04-24 21:05:23.166359,2025-04-24 21:05:24.007324,0 days 00:00:00.840965,friedman_mse,30,sqrt,3,5,random,TPESampler,COMPLETE
812,0.6865750431815761,2025-04-24 21:05:23.378871,2025-04-24 21:05:24.225173,0 days 00:00:00.846302,friedman_mse,29,sqrt,2,4,random,TPESampler,COMPLETE
813,0.5669738735012982,2025-04-24 21:05:23.962315,2025-04-24 21:05:24.761324,0 days 00:00:00.799009,friedman_mse,35,sqrt,1,4,random,TPESampler,COMPLETE
814,0.5999626187268805,2025-04-24 21:05:24.299223,2025-04-24 21:05:24.950269,0 days 00:00:00.651046,absolute_error,35,sqrt,1,4,random,TPESampler,COMPLETE
815,0.5669738735012982,2025-04-24 21:05:24.522423,2025-04-24 21:05:25.209225,0 days 00:00:00.686802,friedman_mse,35,sqrt,1,4,random,TPESampler,COMPLETE
816,0.5901353558999477,2025-04-24 21:05:25.037460,2025-04-24 21:05:25.765624,0 days 00:00:00.728164,friedman_mse,35,sqrt,1,2,random,TPESampler,COMPLETE
817,0.689760431628426,2025-04-24 21:05:25.199188,2025-04-24 21:05:26.173647,0 days 00:00:00.974459,friedman_mse,35,sqrt,3,5,random,TPESampler,COMPLETE
818,0.9737936641952643,2025-04-24 21:05:25.471024,2025-04-24 21:05:26.211831,0 days 00:00:00.740807,squared_error,3,sqrt,10,4,random,TPESampler,COMPLETE
819,0.6267927039260746,2025-04-24 21:05:26.081801,2025-04-24 21:05:27.373971,0 days 00:00:01.292170,friedman_mse,30,sqrt,1,5,random,TPESampler,COMPLETE
820,0.7143351171141927,2025-04-24 21:05:26.322146,2025-04-24 21:05:27.128212,0 days 00:00:00.806066,friedman_mse,35,sqrt,3,8,random,TPESampler,COMPLETE
821,0.5669738735012982,2025-04-24 21:05:26.369938,2025-04-24 21:05:27.277865,0 days 00:00:00.907927,friedman_mse,35,sqrt,1,4,random,TPESampler,COMPLETE
822,0.5669738735012982,2025-04-24 21:05:27.451323,2025-04-24 21:05:28.331662,0 days 00:00:00.880339,friedman_mse,35,sqrt,1,4,random,TPESampler,COMPLETE
823,0.6438247230552657,2025-04-24 21:05:27.463886,2025-04-24 21:05:28.391058,0 days 00:00:00.927172,friedman_mse,35,sqrt,2,6,random,TPESampler,COMPLETE
824,0.9964161010826412,2025-04-24 21:05:27.485834,2025-04-24 21:05:28.678069,0 days 00:00:01.192235,friedman_mse,26,log2,3,3,random,TPESampler,COMPLETE
825,0.6470024076693449,2025-04-24 21:05:28.562725,2025-04-24 21:05:29.688696,0 days 00:00:01.125971,squared_error,25,sqrt,1,2,random,TPESampler,COMPLETE
826,0.6581634791944057,2025-04-24 21:05:28.629721,2025-04-24 21:05:29.416817,0 days 00:00:00.787096,friedman_mse,30,sqrt,2,4,random,TPESampler,COMPLETE
827,0.5910861426343554,2025-04-24 21:05:28.888945,2025-04-24 21:05:29.801272,0 days 00:00:00.912327,friedman_mse,35,sqrt,1,6,random,TPESampler,COMPLETE
828,0.7383569182399511,2025-04-24 21:05:29.722892,2025-04-24 21:05:30.767275,0 days 00:00:01.044383,friedman_mse,12,sqrt,3,9,best,TPESampler,COMPLETE
829,0.7774448084602187,2025-04-24 21:05:29.956049,2025-04-24 21:05:31.108914,0 days 00:00:01.152865,squared_error,26,sqrt,10,5,best,TPESampler,COMPLETE
830,0.6408571384350191,2025-04-24 21:05:30.063755,2025-04-24 21:05:31.102176,0 days 00:00:01.038421,friedman_mse,35,sqrt,2,2,random,TPESampler,COMPLETE
831,0.6267094573687406,2025-04-24 21:05:31.030836,2025-04-24 21:05:31.768597,0 days 00:00:00.737761,friedman_mse,29,sqrt,1,5,random,TPESampler,COMPLETE
832,0.5910861426343554,2025-04-24 21:05:31.343121,2025-04-24 21:05:32.230835,0 days 00:00:00.887714,friedman_mse,35,sqrt,1,6,random,TPESampler,COMPLETE
833,0.5910861426343554,2025-04-24 21:05:31.445267,2025-04-24 21:05:32.578972,0 days 00:00:01.133705,friedman_mse,35,sqrt,1,6,random,TPESampler,COMPLETE
834,0.5669738735012982,2025-04-24 21:05:32.135661,2025-04-24 21:05:33.113360,0 days 00:00:00.977699,friedman_mse,35,sqrt,1,4,random,TPESampler,COMPLETE
835,0.689760431628426,2025-04-24 21:05:32.672743,2025-04-24 21:05:33.459329,0 days 00:00:00.786586,friedman_mse,35,sqrt,3,6,random,TPESampler,COMPLETE
836,0.6271160627848882,2025-04-24 21:05:32.835310,2025-04-24 21:05:33.684334,0 days 00:00:00.849024,friedman_mse,29,sqrt,1,8,random,TPESampler,COMPLETE
837,0.5735536095371757,2025-04-24 21:05:33.411181,2025-04-24 21:05:34.137684,0 days 00:00:00.726503,friedman_mse,35,sqrt,1,5,random,TPESampler,COMPLETE
838,0.9740683440979027,2025-04-24 21:05:33.751360,2025-04-24 21:05:34.748913,0 days 00:00:00.997553,absolute_error,29,log2,10,18,random,TPESampler,COMPLETE
839,0.5669738735012982,2025-04-24 21:05:33.876685,2025-04-24 21:05:34.747379,0 days 00:00:00.870694,squared_error,35,sqrt,1,4,random,TPESampler,COMPLETE
840,0.6227485159214275,2025-04-24 21:05:34.374930,2025-04-24 21:05:35.056459,0 days 00:00:00.681529,friedman_mse,30,sqrt,1,2,random,TPESampler,COMPLETE
841,0.689760431628426,2025-04-24 21:05:35.017238,2025-04-24 21:05:36.088173,0 days 00:00:01.070935,friedman_mse,29,sqrt,3,4,random,TPESampler,COMPLETE
842,0.5901353558999477,2025-04-24 21:05:35.054493,2025-04-24 21:05:36.100070,0 days 00:00:01.045577,friedman_mse,35,sqrt,1,2,random,TPESampler,COMPLETE
843,0.610300375570967,2025-04-24 21:05:35.238414,2025-04-24 21:05:36.149167,0 days 00:00:00.910753,friedman_mse,35,sqrt,1,5,best,TPESampler,COMPLETE
844,0.6828322741481112,2025-04-24 21:05:36.248917,2025-04-24 21:05:37.057135,0 days 00:00:00.808218,friedman_mse,30,sqrt,2,5,random,TPESampler,COMPLETE
845,0.689760431628426,2025-04-24 21:05:36.259887,2025-04-24 21:05:37.305454,0 days 00:00:01.045567,friedman_mse,35,sqrt,3,5,random,TPESampler,COMPLETE
846,0.6146447020156406,2025-04-24 21:05:36.277601,2025-04-24 21:05:37.271043,0 days 00:00:00.993442,friedman_mse,30,sqrt,1,4,random,TPESampler,COMPLETE
847,0.572323290498834,2025-04-24 21:05:37.435601,2025-04-24 21:05:38.634359,0 days 00:00:01.198758,friedman_mse,35,sqrt,1,3,random,TPESampler,COMPLETE
848,0.689760431628426,2025-04-24 21:05:37.445080,2025-04-24 21:05:38.176066,0 days 00:00:00.730986,friedman_mse,35,sqrt,3,4,random,TPESampler,COMPLETE
849,0.9962502283466568,2025-04-24 21:05:37.506948,2025-04-24 21:05:38.400070,0 days 00:00:00.893122,squared_error,10,log2,6,10,random,TPESampler,COMPLETE
850,0.6267927039260746,2025-04-24 21:05:38.477364,2025-04-24 21:05:39.155063,0 days 00:00:00.677699,friedman_mse,30,sqrt,1,5,random,TPESampler,COMPLETE
851,0.6267094573687406,2025-04-24 21:05:38.695598,2025-04-24 21:05:39.430330,0 days 00:00:00.734732,friedman_mse,29,sqrt,1,5,random,TPESampler,COMPLETE
852,0.6271160627848882,2025-04-24 21:05:39.043502,2025-04-24 21:05:39.858517,0 days 00:00:00.815015,friedman_mse,29,sqrt,1,8,random,TPESampler,COMPLETE
853,0.5775889978864173,2025-04-24 21:05:39.428607,2025-04-24 21:05:40.103034,0 days 00:00:00.674427,friedman_mse,35,sqrt,1,9,random,TPESampler,COMPLETE
854,0.7359022299797667,2025-04-24 21:05:39.668867,2025-04-24 21:05:40.528671,0 days 00:00:00.859804,absolute_error,28,sqrt,8,9,best,TPESampler,COMPLETE
855,0.6761324654580804,2025-04-24 21:05:40.187716,2025-04-24 21:05:41.059753,0 days 00:00:00.872037,friedman_mse,31,log2,1,5,best,TPESampler,COMPLETE
856,0.6408571384350191,2025-04-24 21:05:40.349118,2025-04-24 21:05:41.296215,0 days 00:00:00.947097,friedman_mse,35,sqrt,2,2,random,TPESampler,COMPLETE
857,0.5735536095371757,2025-04-24 21:05:40.768896,2025-04-24 21:05:41.566050,0 days 00:00:00.797154,friedman_mse,35,sqrt,1,5,random,TPESampler,COMPLETE
858,0.689760431628426,2025-04-24 21:05:41.299915,2025-04-24 21:05:42.010122,0 days 00:00:00.710207,friedman_mse,35,sqrt,3,2,random,TPESampler,COMPLETE
859,0.6408571384350191,2025-04-24 21:05:41.574614,2025-04-24 21:05:42.414816,0 days 00:00:00.840202,friedman_mse,35,sqrt,2,4,random,TPESampler,COMPLETE
860,0.5735536095371757,2025-04-24 21:05:41.970115,2025-04-24 21:05:42.778873,0 days 00:00:00.808758,friedman_mse,35,sqrt,1,5,random,TPESampler,COMPLETE
861,0.5735536095371757,2025-04-24 21:05:42.242770,2025-04-24 21:05:43.098425,0 days 00:00:00.855655,friedman_mse,35,sqrt,1,5,random,TPESampler,COMPLETE
862,0.572323290498834,2025-04-24 21:05:42.772794,2025-04-24 21:05:43.513936,0 days 00:00:00.741142,friedman_mse,35,sqrt,1,3,random,TPESampler,COMPLETE
863,0.6274646664513288,2025-04-24 21:05:43.045228,2025-04-24 21:05:43.807485,0 days 00:00:00.762257,friedman_mse,29,sqrt,1,3,random,TPESampler,COMPLETE
864,0.9543211654238264,2025-04-24 21:05:43.399454,2025-04-24 21:05:44.343177,0 days 00:00:00.943723,absolute_error,2,sqrt,8,3,random,TPESampler,COMPLETE
865,0.5897648645579153,2025-04-24 21:05:43.768997,2025-04-24 21:05:44.540556,0 days 00:00:00.771559,friedman_mse,35,sqrt,1,7,random,TPESampler,COMPLETE
866,0.689760431628426,2025-04-24 21:05:44.051030,2025-04-24 21:05:44.816096,0 days 00:00:00.765066,friedman_mse,30,sqrt,3,6,random,TPESampler,COMPLETE
867,0.9261219797020518,2025-04-24 21:05:44.663924,2025-04-24 21:05:45.478833,0 days 00:00:00.814909,friedman_mse,32,log2,1,2,random,TPESampler,COMPLETE
868,0.9304600035950867,2025-04-24 21:05:44.778524,2025-04-24 21:05:45.648691,0 days 00:00:00.870167,friedman_mse,31,log2,1,4,random,TPESampler,COMPLETE
869,0.5735536095371757,2025-04-24 21:05:45.135088,2025-04-24 21:05:45.896137,0 days 00:00:00.761049,friedman_mse,35,sqrt,1,5,random,TPESampler,COMPLETE
870,0.5910861426343554,2025-04-24 21:05:45.724397,2025-04-24 21:05:46.409814,0 days 00:00:00.685417,friedman_mse,35,sqrt,1,6,random,TPESampler,COMPLETE
871,0.7321445933847847,2025-04-24 21:05:45.944869,2025-04-24 21:05:46.800348,0 days 00:00:00.855479,squared_error,19,sqrt,2,20,random,TPESampler,COMPLETE
872,0.572323290498834,2025-04-24 21:05:46.136031,2025-04-24 21:05:46.876264,0 days 00:00:00.740233,friedman_mse,35,sqrt,1,3,random,TPESampler,COMPLETE
873,0.689760431628426,2025-04-24 21:05:46.716189,2025-04-24 21:05:47.581450,0 days 00:00:00.865261,friedman_mse,35,sqrt,3,5,random,TPESampler,COMPLETE
874,0.6267094573687406,2025-04-24 21:05:47.020235,2025-04-24 21:05:48.041201,0 days 00:00:01.020966,friedman_mse,29,sqrt,1,5,random,TPESampler,COMPLETE
875,0.6274646664513288,2025-04-24 21:05:47.061486,2025-04-24 21:05:47.978976,0 days 00:00:00.917490,friedman_mse,29,sqrt,1,3,random,TPESampler,COMPLETE
876,0.6581634791944057,2025-04-24 21:05:47.856720,2025-04-24 21:05:48.570292,0 days 00:00:00.713572,friedman_mse,30,sqrt,2,4,random,TPESampler,COMPLETE
877,0.5735536095371757,2025-04-24 21:05:48.160609,2025-04-24 21:05:49.215752,0 days 00:00:01.055143,friedman_mse,35,sqrt,1,5,random,TPESampler,COMPLETE
878,0.689760431628426,2025-04-24 21:05:48.275338,2025-04-24 21:05:49.284712,0 days 00:00:01.009374,friedman_mse,35,sqrt,3,4,random,TPESampler,COMPLETE
879,0.572323290498834,2025-04-24 21:05:48.968779,2025-04-24 21:05:49.826427,0 days 00:00:00.857648,friedman_mse,35,sqrt,1,3,random,TPESampler,COMPLETE
880,0.6227485159214275,2025-04-24 21:05:49.455786,2025-04-24 21:05:50.503243,0 days 00:00:01.047457,friedman_mse,30,sqrt,1,2,random,TPESampler,COMPLETE
881,0.6267927039260746,2025-04-24 21:05:49.493050,2025-04-24 21:05:50.419762,0 days 00:00:00.926712,friedman_mse,30,sqrt,1,5,random,TPESampler,COMPLETE
882,0.6408571384350191,2025-04-24 21:05:50.063975,2025-04-24 21:05:50.821254,0 days 00:00:00.757279,friedman_mse,35,sqrt,2,2,random,TPESampler,COMPLETE
883,0.6331470915422162,2025-04-24 21:05:50.716919,2025-04-24 21:05:51.597226,0 days 00:00:00.880307,friedman_mse,30,sqrt,1,7,random,TPESampler,COMPLETE
884,0.5901353558999477,2025-04-24 21:05:50.771053,2025-04-24 21:05:51.668663,0 days 00:00:00.897610,friedman_mse,35,sqrt,1,2,random,TPESampler,COMPLETE
885,0.7809236463266098,2025-04-24 21:05:51.299072,2025-04-24 21:05:52.076750,0 days 00:00:00.777678,squared_error,8,sqrt,8,12,best,TPESampler,COMPLETE
886,0.572323290498834,2025-04-24 21:05:51.759792,2025-04-24 21:05:52.616361,0 days 00:00:00.856569,friedman_mse,35,sqrt,1,3,random,TPESampler,COMPLETE
887,0.572323290498834,2025-04-24 21:05:51.870123,2025-04-24 21:05:52.788450,0 days 00:00:00.918327,friedman_mse,35,sqrt,1,3,random,TPESampler,COMPLETE
