number,value,datetime_start,datetime_complete,duration,params_constant_value,params_kernel_type,params_length_scale,params_noise_level,params_nu,system_attrs_auto:sampler,state
55,0.9928350583840251,2025-04-24 20:59:37.307372,2025-04-24 20:59:39.858733,0 days 00:00:02.551361,1.4906683536368578e-07,Matern,0.10243834651686919,0.9067864453747878,2.5,TPESampler,COMPLETE
56,0.9856584480078546,2025-04-24 20:59:38.999667,2025-04-24 20:59:51.783335,0 days 00:00:12.783668,1.0308084264211403e-06,Matern,0.1649935059659667,0.0005435139083055224,1.5,TPESampler,COMPLETE
57,0.9329374965984777,2025-04-24 20:59:40.090699,2025-04-24 20:59:47.793722,0 days 00:00:07.703023,2.578868489225109e-07,Matern,10.449214081329325,1.5669339720015468e-07,0.5,TPESampler,COMPLETE
58,0.26238347474999935,2025-04-24 20:59:41.399572,2025-04-24 20:59:48.297282,0 days 00:00:06.897710,5.468057868078906,Matern,8914.870693693067,0.037618396929699864,0.5,TPESampler,COMPLETE
59,0.9329374952872487,2025-04-24 20:59:48.006851,2025-04-24 20:59:57.706432,0 days 00:00:09.699581,1.1740480918676179e-07,Matern,0.035480251284343386,0.0003138807190333927,0.5,TPESampler,COMPLETE
60,0.26242919803358494,2025-04-24 20:59:48.481572,2025-04-24 20:59:59.886054,0 days 00:00:11.404482,0.001858540644495854,Matern,44075.92570652011,0.017846997885512327,0.5,TPESampler,COMPLETE
61,0.26238366774092137,2025-04-24 20:59:52.053195,2025-04-24 20:59:57.862367,0 days 00:00:05.809172,5.067527830720034,Matern,62566.39246112084,0.4749502156474917,0.5,TPESampler,COMPLETE
62,0.932937497966138,2025-04-24 20:59:57.940017,2025-04-24 21:00:04.492782,0 days 00:00:06.552765,6.434706978982012,Matern,45888.312939883595,0.0016229100156811627,1.5,TPESampler,COMPLETE
63,0.9329374977441969,2025-04-24 20:59:58.056247,2025-04-24 21:00:02.770783,0 days 00:00:04.714536,20.13479062159915,Matern,67459.0845076504,0.0030713964173365495,0.5,TPESampler,COMPLETE
64,0.9329374977319209,2025-04-24 21:00:00.134736,2025-04-24 21:00:06.684289,0 days 00:00:06.549553,0.18310733783460684,Matern,1.2012551369157198e-05,1.0999289273960186e-07,1.5,TPESampler,COMPLETE
65,0.9329374976422525,2025-04-24 21:00:02.995628,2025-04-24 21:00:10.585669,0 days 00:00:07.590041,2.815660316187568e-05,Matern,10.539680475118484,9.646137549465869e-05,0.5,TPESampler,COMPLETE
66,0.9329374971254317,2025-04-24 21:00:04.734419,2025-04-24 21:00:11.634380,0 days 00:00:06.899961,1490.6452794380184,RBF,691.4176625257392,4.15812308734096e-10,2.5,TPESampler,COMPLETE
67,0.26238347385146266,2025-04-24 21:00:06.934039,2025-04-24 21:00:11.777873,0 days 00:00:04.843834,92.80292947985377,Matern,742.5621212330514,0.0026105623170855053,0.5,TPESampler,COMPLETE
68,0.9928094868878884,2025-04-24 21:00:10.823334,2025-04-24 21:00:12.405579,0 days 00:00:01.582245,0.00017873275128513103,Matern,0.0004098317098997067,0.9302103498812107,0.5,TPESampler,COMPLETE
69,0.2623835074083531,2025-04-24 21:00:11.811587,2025-04-24 21:00:17.309230,0 days 00:00:05.497643,6372.167509813393,Matern,765.6970769791023,0.00027437212510912526,0.5,TPESampler,COMPLETE
70,0.2825175525788294,2025-04-24 21:00:12.019344,2025-04-24 21:00:22.286373,0 days 00:00:10.267029,0.0001939864614573667,RBF,0.7585158729586962,2.9257506357062505e-10,1.5,TPESampler,COMPLETE
71,0.2623834747819538,2025-04-24 21:00:12.628241,2025-04-24 21:00:17.586062,0 days 00:00:04.957821,104.03439948484426,Matern,620.8029441289729,0.02307092237123165,0.5,TPESampler,COMPLETE
72,0.2825175568952833,2025-04-24 21:00:17.538815,2025-04-24 21:00:22.612326,0 days 00:00:05.073511,271.82507693340807,RBF,3509.1618869789704,0.31019203314298716,2.5,TPESampler,COMPLETE
73,0.26238348885641477,2025-04-24 21:00:17.780332,2025-04-24 21:00:22.719813,0 days 00:00:04.939481,199.85047992017468,Matern,148.75373015024923,0.0019522825200453905,0.5,TPESampler,COMPLETE
74,0.2623835452346374,2025-04-24 21:00:22.540332,2025-04-24 21:00:27.489582,0 days 00:00:04.949250,12.984774391064784,Matern,75.71756907276517,0.04551856219439794,0.5,TPESampler,COMPLETE
75,0.26238346583057226,2025-04-24 21:00:22.827400,2025-04-24 21:00:28.575483,0 days 00:00:05.748083,72926.21459945718,Matern,1289.3409910904088,0.06675222814899967,0.5,TPESampler,COMPLETE
76,0.2623835142164991,2025-04-24 21:00:22.906373,2025-04-24 21:00:28.396790,0 days 00:00:05.490417,4465.737722000162,Matern,821.012721013912,0.08609033863807859,0.5,TPESampler,COMPLETE
77,0.2623836227154124,2025-04-24 21:00:27.744912,2025-04-24 21:00:33.682045,0 days 00:00:05.937133,194.32924775446526,Matern,62331.563642012865,0.09473675077069572,0.5,TPESampler,COMPLETE
78,0.9928365739772372,2025-04-24 21:00:28.603950,2025-04-24 21:00:32.323413,0 days 00:00:03.719463,1.2823366146875102e-07,RBF,34666.07456198046,8.597325474520517e-05,2.5,TPESampler,COMPLETE
79,0.9329375056580881,2025-04-24 21:00:28.799106,2025-04-24 21:00:35.925139,0 days 00:00:07.126033,1748.0183546562187,RBF,83280.33914347598,0.00015382056099248588,0.5,TPESampler,COMPLETE
80,0.9928344447311582,2025-04-24 21:00:32.632113,2025-04-24 21:00:36.653019,0 days 00:00:04.020906,34.24370210627595,Matern,5.133847697726831,3.2251897980287887e-10,0.5,TPESampler,COMPLETE
81,0.26238347204449664,2025-04-24 21:00:33.956901,2025-04-24 21:00:39.415908,0 days 00:00:05.459007,89090.75016954562,Matern,94.97818581490267,0.23285855973701716,0.5,TPESampler,COMPLETE
82,0.9329374996922302,2025-04-24 21:00:36.204177,2025-04-24 21:00:40.567507,0 days 00:00:04.363330,1.159184594797844,Matern,41496.16896657091,1.4928575975842335e-06,0.5,TPESampler,COMPLETE
83,0.2737566343970782,2025-04-24 21:00:36.916597,2025-04-24 21:00:41.836717,0 days 00:00:04.920120,227.58156796308234,Matern,3.492560442248806,0.01468328358928288,2.5,TPESampler,COMPLETE
84,0.28251754523266226,2025-04-24 21:00:39.676548,2025-04-24 21:00:45.379809,0 days 00:00:05.703261,996.9113381267038,RBF,13.971967195759929,0.04492047230081098,0.5,TPESampler,COMPLETE
85,0.26238347550399355,2025-04-24 21:00:40.808296,2025-04-24 21:00:45.297293,0 days 00:00:04.488997,14220.384133506735,Matern,47.887994298924035,0.004460762203564676,0.5,TPESampler,COMPLETE
86,0.26238391440353237,2025-04-24 21:00:42.142253,2025-04-24 21:00:45.505988,0 days 00:00:03.363735,4281.308862216333,Matern,23.08920142848346,0.38547330382705614,0.5,TPESampler,COMPLETE
87,0.26787476571890867,2025-04-24 21:00:45.456396,2025-04-24 21:00:51.819060,0 days 00:00:06.362664,42187.83627735957,Matern,166.58475541726,7.48041851888428e-05,1.5,TPESampler,COMPLETE
88,0.26238347537284057,2025-04-24 21:00:45.550048,2025-04-24 21:00:50.874624,0 days 00:00:05.324576,64548.88422888174,Matern,4201.194041233678,0.23629673577438334,0.5,TPESampler,COMPLETE
89,0.9928350502894738,2025-04-24 21:00:45.729860,2025-04-24 21:00:49.763747,0 days 00:00:04.033887,49648.80885075038,Matern,0.16053469318013017,0.0790639048602882,1.5,TPESampler,COMPLETE
