number,value,datetime_start,datetime_complete,duration,params_L1_dropout,params_L1_hidden_dim,params_L1_layers_atom,params_L1_layers_mol,params_L1_out_dim,params_L2_dropout,params_L2_hidden_dim,params_L2_layers_atom,params_L2_layers_mol,params_L2_out_dim,params_L3_dropout,params_L3_hidden_dim,params_L3_layers_atom,params_L3_layers_mol,params_L3_out_dim,params_final_dropout,params_mlp_dim_0,params_mlp_dim_1,params_mlp_dim_2,params_n_mlp_layers,params_num_heads,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
256,0.018114421516656876,2025-04-25 16:18:37.495580,2025-04-25 16:20:59.692373,0 days 00:02:22.196793,0.02487230490758384,208,4,3,32,0.20501371261818488,176,4,4,128,0.09169392918814834,48,4,1,64,0.0512617388382223,240,120.0,256.0,3,2,0.00042640699863485737,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_256_best_state.pt,"{'learning_rate': 0.00042640699863485737, 'lr_reduce': 0.6}",TPESampler,COMPLETE
257,0.016226308420300484,2025-04-25 16:19:28.237048,2025-04-25 16:21:26.847463,0 days 00:01:58.610415,0.09865436568974667,256,3,2,64,0.1367199200498736,256,2,4,128,0.1447874788877916,96,2,1,112,0.04784472896012662,136,136.0,,2,2,0.0030524808782136465,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_257_best_state.pt,"{'learning_rate': 0.0030524808782136465, 'lr_reduce': 0.6}",TPESampler,COMPLETE
258,0.01807253807783127,2025-04-25 16:20:58.744565,2025-04-25 16:23:07.686636,0 days 00:02:08.942071,0.012899094547253943,128,2,3,64,0.021497937901223,192,3,1,128,0.22655514522973963,64,3,1,112,0.08402292994498575,352,136.0,256.0,3,2,0.003328116790040611,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_258_best_state.pt,"{'learning_rate': 0.003328116790040611, 'lr_reduce': 0.6}",TPESampler,COMPLETE
259,0.01849130168557167,2025-04-25 16:20:59.821916,2025-04-25 16:23:52.155422,0 days 00:02:52.333506,0.01988323948283331,176,3,2,32,0.09876886025946235,240,3,3,128,0.2620054025384726,96,4,1,128,0.12634992313847124,80,448.0,248.0,3,2,0.001521903502956041,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_259_best_state.pt,"{'learning_rate': 0.001521903502956041, 'lr_reduce': 0.6}",TPESampler,COMPLETE
260,0.01692238263785839,2025-04-25 16:21:26.995993,2025-04-25 16:23:08.437328,0 days 00:01:41.441335,0.05214527243540659,240,3,3,64,0.11113381466534064,256,3,4,96,0.06086912588567771,64,4,1,64,0.1471582914202271,40,152.0,112.0,3,2,0.0014718602647088793,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_260_best_state.pt,"{'learning_rate': 0.0014718602647088793, 'lr_reduce': 0.6}",TPESampler,COMPLETE
261,0.02050270512700081,2025-04-25 16:23:07.908792,2025-04-25 16:25:25.240093,0 days 00:02:17.331301,0.019077443751492756,256,3,2,32,0.05970006763959569,256,3,4,112,0.1620541161965566,96,2,2,112,0.004341841775128731,120,112.0,,2,2,0.0021995541754684686,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_261_best_state.pt,"{'learning_rate': 0.0021995541754684686, 'lr_reduce': 0.6}",TPESampler,COMPLETE
262,0.023841656744480133,2025-04-25 16:23:08.599061,2025-04-25 16:25:09.294218,0 days 00:02:00.695157,0.05790348199604561,256,2,1,48,0.1390066575987741,256,2,4,128,0.15951806382844494,96,2,1,112,0.019628591394312694,224,176.0,,2,2,0.0045140070246405305,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_262_best_state.pt,"{'learning_rate': 0.0045140070246405305, 'lr_reduce': 0.6}",TPESampler,COMPLETE
263,0.01628713309764862,2025-04-25 16:23:52.326525,2025-04-25 16:25:54.678560,0 days 00:02:02.352035,0.012470300926679258,240,3,2,48,0.05780170984886783,144,3,4,128,0.16478658980761327,48,4,1,80,0.06545402051539002,120,152.0,112.0,3,2,0.00044938327012434713,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_263_best_state.pt,"{'learning_rate': 0.00044938327012434713, 'lr_reduce': 0.6}",TPESampler,COMPLETE
264,0.017730915918946266,2025-04-25 16:25:09.438953,2025-04-25 16:27:13.335499,0 days 00:02:03.896546,0.0651208227439698,192,3,2,32,0.10547769919950153,224,3,4,80,0.08766547191302514,64,3,1,64,0.03373334975695231,56,168.0,120.0,3,2,0.0014305960238384901,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_264_best_state.pt,"{'learning_rate': 0.0014305960238384901, 'lr_reduce': 0.6}",TPESampler,COMPLETE
265,0.018059467896819115,2025-04-25 16:25:25.398342,2025-04-25 16:27:27.281492,0 days 00:02:01.883150,0.02803974580771835,240,4,3,80,0.10153559161189532,192,3,3,112,0.06602809661206042,80,4,1,64,0.16583410890334338,72,144.0,104.0,3,2,0.002406669231506073,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_265_best_state.pt,"{'learning_rate': 0.002406669231506073, 'lr_reduce': 0.6}",TPESampler,COMPLETE
266,0.014760433696210384,2025-04-25 16:25:54.920310,2025-04-25 16:27:54.232181,0 days 00:01:59.311871,0.054607708713750897,224,2,3,64,0.2899242504577628,240,2,4,80,0.18321949721851946,64,3,1,96,0.041489735752935054,40,224.0,216.0,3,1,0.0009517875192730837,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_266_best_state.pt,"{'learning_rate': 0.0009517875192730837, 'lr_reduce': 0.6}",TPESampler,COMPLETE
267,0.01948492042720318,2025-04-25 16:27:13.548099,2025-04-25 16:28:45.064037,0 days 00:01:31.515938,0.1371496706664993,224,4,2,96,0.0868405297631908,240,2,3,128,0.09048659432582565,96,2,2,112,0.10693374127978234,64,120.0,,2,2,0.0012211258108220876,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_267_best_state.pt,"{'learning_rate': 0.0012211258108220876, 'lr_reduce': 0.6}",TPESampler,COMPLETE
268,0.024889327585697174,2025-04-25 16:27:27.489050,2025-04-25 16:30:22.141540,0 days 00:02:54.652490,0.17056583453653892,240,2,4,80,0.13515052184017026,224,3,4,128,0.08467945216632608,112,2,1,64,0.02917320436584524,256,392.0,,2,2,0.005292578084787452,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_268_best_state.pt,"{'learning_rate': 0.005292578084787452, 'lr_reduce': 0.6}",TPESampler,COMPLETE
269,0.01622077077627182,2025-04-25 16:27:54.568040,2025-04-25 16:30:16.195034,0 days 00:02:21.626994,0.023154090465330714,192,3,3,32,0.058903080412556215,112,4,4,128,0.12144530413235496,48,3,1,64,0.06869778570883489,32,208.0,224.0,3,1,0.0005947117628563715,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_269_best_state.pt,"{'learning_rate': 0.0005947117628563715, 'lr_reduce': 0.6}",TPESampler,COMPLETE
270,0.01843530870974064,2025-04-25 16:28:45.257012,2025-04-25 16:30:34.687165,0 days 00:01:49.430153,0.058288147514341894,240,3,4,64,0.2894561486185502,240,1,4,64,0.20637733584170415,128,3,2,64,0.06254757815039243,104,216.0,,2,1,0.00268741204028453,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_270_best_state.pt,"{'learning_rate': 0.00268741204028453, 'lr_reduce': 0.6}",TPESampler,COMPLETE
271,0.01943924091756344,2025-04-25 16:30:16.333770,2025-04-25 16:32:34.156678,0 days 00:02:17.822908,0.06407253933250057,192,3,4,32,0.06401235565196106,80,3,4,112,0.11078974329706084,48,2,1,48,0.11807221027406746,128,216.0,,2,1,0.000768107965734725,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_271_best_state.pt,"{'learning_rate': 0.000768107965734725, 'lr_reduce': 0.6}",TPESampler,COMPLETE
272,0.016992300748825073,2025-04-25 16:30:22.305363,2025-04-25 16:33:00.267240,0 days 00:02:37.961877,0.052634652834261164,224,2,3,80,0.2515598349234113,208,3,4,80,0.18620484296730808,64,2,2,96,0.03005603912054862,72,240.0,224.0,3,1,0.0005844226043902003,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_272_best_state.pt,"{'learning_rate': 0.0005844226043902003, 'lr_reduce': 0.6}",TPESampler,COMPLETE
273,0.017026487737894058,2025-04-25 16:30:34.892281,2025-04-25 16:32:10.392171,0 days 00:01:35.499890,0.00356628012682109,224,3,3,64,0.1504975328292846,80,4,4,112,0.043714714580210645,80,3,1,32,0.06012424467430294,88,256.0,216.0,3,1,0.0011614472938511736,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_273_best_state.pt,"{'learning_rate': 0.0011614472938511736, 'lr_reduce': 0.6}",TPESampler,COMPLETE
274,0.024510541930794716,2025-04-25 16:32:10.579238,2025-04-25 16:33:58.783199,0 days 00:01:48.203961,0.015564103196419068,144,3,3,48,0.08493100478630776,96,4,4,128,0.05123836272151307,32,3,1,64,0.1105966602918649,32,208.0,224.0,3,1,0.00024224011583628616,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_274_best_state.pt,"{'learning_rate': 0.00024224011583628616, 'lr_reduce': 0.6}",TPESampler,COMPLETE
275,0.016402380540966988,2025-04-25 16:32:34.391111,2025-04-25 16:34:37.355120,0 days 00:02:02.964009,0.013886230214800486,256,3,2,32,0.08661740947594283,112,4,4,96,0.19982323196015656,80,3,1,96,0.04585346283022847,176,160.0,224.0,3,2,0.0005330125106575192,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_275_best_state.pt,"{'learning_rate': 0.0005330125106575192, 'lr_reduce': 0.6}",TPESampler,COMPLETE
276,0.0169764943420887,2025-04-25 16:33:00.474666,2025-04-25 16:35:00.256543,0 days 00:01:59.781877,0.0019224382330634074,144,1,2,48,0.1285227218091177,240,4,1,128,0.2060162416703442,48,3,1,96,0.02281329868995534,336,232.0,208.0,3,2,0.0005599551544760872,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_276_best_state.pt,"{'learning_rate': 0.0005599551544760872, 'lr_reduce': 0.6}",TPESampler,COMPLETE
277,0.01948259025812149,2025-04-25 16:33:58.933093,2025-04-25 16:35:34.958130,0 days 00:01:36.025037,0.16407078428474314,224,1,3,80,0.2669224823761102,240,2,4,48,0.09662045877462896,32,4,1,128,0.07286184761677583,168,208.0,208.0,3,1,0.0016927828146275318,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_277_best_state.pt,"{'learning_rate': 0.0016927828146275318, 'lr_reduce': 0.6}",TPESampler,COMPLETE
278,0.05145763233304024,2025-04-25 16:34:37.541587,2025-04-25 16:36:34.400362,0 days 00:01:56.858775,0.03856570529996142,256,4,1,48,0.1359460570707685,96,3,4,112,0.15435040480825404,96,4,1,96,0.03214187847791098,40,168.0,,2,2,0.00018258058579607818,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_278_best_state.pt,"{'learning_rate': 0.00018258058579607818, 'lr_reduce': 0.6}",TPESampler,COMPLETE
279,0.01729215867817402,2025-04-25 16:35:00.541638,2025-04-25 16:37:23.925645,0 days 00:02:23.384007,0.04853090389412222,240,4,2,48,0.08750904299619146,176,3,4,128,0.16789576832723194,48,4,1,80,0.05737580842880584,128,152.0,256.0,3,2,0.0006202864475362564,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_279_best_state.pt,"{'learning_rate': 0.0006202864475362564, 'lr_reduce': 0.6}",TPESampler,COMPLETE
280,0.01865796186029911,2025-04-25 16:35:35.206139,2025-04-25 16:37:57.123106,0 days 00:02:21.916967,0.017747962116580668,240,2,2,32,0.15818269019513073,128,4,4,128,0.22662775175994188,48,2,2,96,0.07912187560023867,224,176.0,232.0,3,2,0.00039919281199975003,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_280_best_state.pt,"{'learning_rate': 0.00039919281199975003, 'lr_reduce': 0.6}",TPESampler,COMPLETE
281,0.017550991848111153,2025-04-25 16:36:34.628315,2025-04-25 16:38:37.307269,0 days 00:02:02.678954,0.042861136712426584,224,3,2,32,0.054757904081068724,144,4,4,80,0.23660309428527665,64,2,1,112,0.06005443111046009,56,176.0,,2,2,0.000895760045661678,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_281_best_state.pt,"{'learning_rate': 0.000895760045661678, 'lr_reduce': 0.6}",TPESampler,COMPLETE
282,0.021753426641225815,2025-04-25 16:37:24.118501,2025-04-25 16:39:13.743489,0 days 00:01:49.624988,0.04582123429503545,160,3,1,80,0.28719254209679895,256,2,4,64,0.2703846486255296,64,3,1,128,0.07641947932674188,64,112.0,,2,1,0.0008934954905012753,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_282_best_state.pt,"{'learning_rate': 0.0008934954905012753, 'lr_reduce': 0.6}",TPESampler,COMPLETE
283,0.01699657179415226,2025-04-25 16:37:57.600390,2025-04-25 16:40:22.137214,0 days 00:02:24.536824,0.006916389138677016,240,4,2,96,0.14321930811201883,176,2,3,112,0.16842899304720424,32,2,1,48,0.03179024058331675,200,152.0,,2,2,0.0002365230635573826,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_283_best_state.pt,"{'learning_rate': 0.0002365230635573826, 'lr_reduce': 0.6}",TPESampler,COMPLETE
284,0.023265084251761436,2025-04-25 16:38:37.575709,2025-04-25 16:40:55.540810,0 days 00:02:17.965101,0.032391160332477846,224,4,1,32,0.19155731231991568,112,4,3,96,0.2948407643757671,80,4,1,96,0.011812858971903144,328,200.0,184.0,3,2,0.0006670903775523419,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_284_best_state.pt,"{'learning_rate': 0.0006670903775523419, 'lr_reduce': 0.6}",TPESampler,COMPLETE
285,0.01295921579003334,2025-04-25 16:39:14.077979,2025-04-25 16:40:43.990101,0 days 00:01:29.912122,0.014967920327142645,192,4,3,32,0.0951122112476212,112,4,4,128,0.13911444393266284,64,4,1,96,0.09605804372968808,120,104.0,280.0,3,1,0.0015004872082259738,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_285_best_state.pt,"{'learning_rate': 0.0015004872082259738, 'lr_reduce': 0.6}",TPESampler,COMPLETE
286,0.022371597588062286,2025-04-25 16:40:22.354785,2025-04-25 16:42:36.399947,0 days 00:02:14.045162,0.04787252582539123,256,3,2,80,0.25668354749362127,240,3,4,48,0.1210286091753634,80,3,1,96,0.0025241894981085436,32,248.0,192.0,3,2,0.0017297377010739006,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_286_best_state.pt,"{'learning_rate': 0.0017297377010739006, 'lr_reduce': 0.6}",TPESampler,COMPLETE
287,0.014682475477457047,2025-04-25 16:40:44.199507,2025-04-25 16:42:50.813373,0 days 00:02:06.613866,0.0643664787644211,192,4,4,48,0.06757074731362012,144,4,4,128,0.1165577051193625,64,3,1,96,0.046866262391411784,128,96.0,,2,1,0.0037272359654815,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_287_best_state.pt,"{'learning_rate': 0.0037272359654815, 'lr_reduce': 0.6}",TPESampler,COMPLETE
288,0.03399335592985153,2025-04-25 16:40:55.789312,2025-04-25 16:42:05.440311,0 days 00:01:09.650999,0.0033060794899791995,176,3,2,128,0.05052650476157716,112,4,4,128,0.24223801879261042,32,3,1,64,0.045402077059471926,40,96.0,344.0,3,2,0.004750974404293875,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_288_best_state.pt,"{'learning_rate': 0.004750974404293875, 'lr_reduce': 0.6}",TPESampler,COMPLETE
289,0.017483344301581383,2025-04-25 16:42:05.592472,2025-04-25 16:44:21.757084,0 days 00:02:16.164612,0.016767539918415484,240,2,2,32,0.03936583617539497,128,4,4,96,0.19056652896253265,96,2,1,80,0.03165922841747186,184,120.0,272.0,3,2,0.000279030328700901,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_289_best_state.pt,"{'learning_rate': 0.000279030328700901, 'lr_reduce': 0.6}",TPESampler,COMPLETE
290,0.014511642046272755,2025-04-25 16:42:36.700081,2025-04-25 16:44:41.754428,0 days 00:02:05.054347,0.02346089133847519,224,3,3,48,0.1003878847636703,112,4,3,112,0.18488527114161188,80,4,2,96,0.10543253758702263,96,120.0,272.0,3,1,0.0009016755317746345,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_290_best_state.pt,"{'learning_rate': 0.0009016755317746345, 'lr_reduce': 0.6}",TPESampler,COMPLETE
291,0.02317000925540924,2025-04-25 16:42:51.246609,2025-04-25 16:44:32.411292,0 days 00:01:41.164683,0.09724973057960684,256,4,4,48,0.09531525266753918,192,3,3,128,0.05074287306415416,48,3,2,112,0.11894721209094934,168,104.0,,2,1,0.007007713207014768,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_291_best_state.pt,"{'learning_rate': 0.007007713207014768, 'lr_reduce': 0.6}",TPESampler,COMPLETE
292,0.018440254032611847,2025-04-25 16:44:22.193460,2025-04-25 16:46:01.498364,0 days 00:01:39.304904,0.054561140469123186,144,2,2,48,0.01683060890036345,256,4,1,112,0.28057357074874467,32,4,1,128,0.14258950977744045,456,88.0,312.0,3,2,0.0014915750658773413,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_292_best_state.pt,"{'learning_rate': 0.0014915750658773413, 'lr_reduce': 0.6}",TPESampler,COMPLETE
293,0.0325891450047493,2025-04-25 16:44:32.547532,2025-04-25 16:46:23.727744,0 days 00:01:51.180212,0.1119959038429427,176,4,3,48,0.07849560724250491,144,4,4,128,0.09085832465880578,96,3,2,96,0.022499248319568222,72,,,1,1,0.006114700408161956,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_293_best_state.pt,"{'learning_rate': 0.006114700408161956, 'lr_reduce': 0.6}",TPESampler,COMPLETE
294,0.020695777609944344,2025-04-25 16:44:41.924191,2025-04-25 16:46:35.189768,0 days 00:01:53.265577,0.0452372590394135,208,4,4,80,0.04596819536618378,112,3,3,112,0.2177523230742384,96,4,3,80,0.060878830670629464,48,144.0,,2,1,0.000414332095063526,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_294_best_state.pt,"{'learning_rate': 0.000414332095063526, 'lr_reduce': 0.6}",TPESampler,COMPLETE
295,0.015582649037241936,2025-04-25 16:46:01.693616,2025-04-25 16:48:11.228575,0 days 00:02:09.534959,0.05903631942208875,240,2,3,48,0.058893975773342586,96,4,4,128,0.19595804455674093,64,3,2,48,0.07979060513046621,56,80.0,320.0,3,1,0.0019379756451624968,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_295_best_state.pt,"{'learning_rate': 0.0019379756451624968, 'lr_reduce': 0.6}",TPESampler,COMPLETE
296,0.016353942453861237,2025-04-25 16:46:23.866698,2025-04-25 16:48:21.090383,0 days 00:01:57.223685,0.09412215341956778,256,4,3,32,0.05852828634632964,176,4,4,128,0.08573568672526803,80,3,1,64,0.08997831912345844,32,80.0,280.0,3,1,0.00022618647374026205,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_296_best_state.pt,"{'learning_rate': 0.00022618647374026205, 'lr_reduce': 0.6}",TPESampler,COMPLETE
297,0.02885117195546627,2025-04-25 16:46:35.415630,2025-04-25 16:48:48.755281,0 days 00:02:13.339651,0.033078611159981355,208,4,4,32,0.09093652495863376,80,3,4,112,0.16056935756161606,48,4,3,96,0.03370436546970696,128,88.0,264.0,3,1,0.0013637548037525348,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_297_best_state.pt,"{'learning_rate': 0.0013637548037525348, 'lr_reduce': 0.6}",TPESampler,COMPLETE
298,0.016184920445084572,2025-04-25 16:48:11.408391,2025-04-25 16:50:16.040503,0 days 00:02:04.632112,0.052571943020029724,160,2,4,64,0.034113157955196705,144,3,4,128,0.11731943214852576,80,4,1,96,0.10337402462838766,56,40.0,,2,1,0.0028365170614076114,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_298_best_state.pt,"{'learning_rate': 0.0028365170614076114, 'lr_reduce': 0.6}",TPESampler,COMPLETE
299,0.022408949211239815,2025-04-25 16:48:21.358215,2025-04-25 16:50:11.370455,0 days 00:01:50.012240,0.031684133856198476,208,2,2,112,0.09159787169350256,240,2,2,80,0.02339335139033094,128,4,1,96,0.18546675519374792,128,88.0,,2,1,0.0020745211276328585,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_299_best_state.pt,"{'learning_rate': 0.0020745211276328585, 'lr_reduce': 0.6}",TPESampler,COMPLETE
300,0.02661476470530033,2025-04-25 16:48:48.973109,2025-04-25 16:51:28.000263,0 days 00:02:39.027154,0.020572636612781928,256,2,4,32,0.05281120112905216,128,4,4,112,0.16427038607014371,48,3,2,32,0.023775757144595747,160,88.0,384.0,3,1,0.00827812966499788,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_300_best_state.pt,"{'learning_rate': 0.00827812966499788, 'lr_reduce': 0.6}",TPESampler,COMPLETE
301,0.02468584105372429,2025-04-25 16:50:11.579485,2025-04-25 16:51:43.660903,0 days 00:01:32.081418,0.09206144624647569,208,4,4,48,0.07347923133301439,176,4,4,128,0.168218348477237,48,4,1,96,0.02289293042690124,72,104.0,,2,1,0.0022060551652413967,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_301_best_state.pt,"{'learning_rate': 0.0022060551652413967, 'lr_reduce': 0.6}",TPESampler,COMPLETE
302,0.021493788808584213,2025-04-25 16:50:16.217128,2025-04-25 16:52:24.985555,0 days 00:02:08.768427,0.014122571256469603,176,1,4,96,0.023084052160829226,192,3,4,128,0.17058851675618264,80,4,1,96,0.15886200061062417,112,32.0,,2,1,0.004179514951485374,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_302_best_state.pt,"{'learning_rate': 0.004179514951485374, 'lr_reduce': 0.6}",TPESampler,COMPLETE
303,0.018060801550745964,2025-04-25 16:51:28.345285,2025-04-25 16:53:29.700046,0 days 00:02:01.354761,0.0428810363272288,128,2,2,48,0.012775174628074079,208,4,4,128,0.2640512233073822,128,3,1,128,0.24811806482796864,184,48.0,,2,2,0.0010412351473518052,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_303_best_state.pt,"{'learning_rate': 0.0010412351473518052, 'lr_reduce': 0.6}",TPESampler,COMPLETE
304,0.014951989986002445,2025-04-25 16:51:43.886191,2025-04-25 16:53:47.668794,0 days 00:02:03.782603,0.025838494450497674,160,2,1,96,0.11523417948408965,192,2,2,48,0.15272930746546187,128,4,2,128,0.19658006479501428,232,64.0,344.0,3,1,0.00047702299041549887,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_304_best_state.pt,"{'learning_rate': 0.00047702299041549887, 'lr_reduce': 0.6}",TPESampler,COMPLETE
305,0.017041414976119995,2025-04-25 16:52:25.143359,2025-04-25 16:54:39.121342,0 days 00:02:13.977983,0.017645160516047764,240,3,4,48,0.12516840546966512,96,4,3,112,0.12335930936246897,96,4,2,96,0.16314219279665856,200,64.0,264.0,3,1,0.00033564181643663647,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_305_best_state.pt,"{'learning_rate': 0.00033564181643663647, 'lr_reduce': 0.6}",TPESampler,COMPLETE
306,0.023905353620648384,2025-04-25 16:53:30.029902,2025-04-25 16:54:57.113736,0 days 00:01:27.083834,0.09820934701183519,256,2,2,64,0.0008733541861137492,128,4,3,128,0.23934418678666186,96,4,1,32,0.0041527664934254555,48,88.0,320.0,3,1,0.0014191343078419803,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_306_best_state.pt,"{'learning_rate': 0.0014191343078419803, 'lr_reduce': 0.6}",TPESampler,COMPLETE
307,0.022081397473812103,2025-04-25 16:53:47.836897,2025-04-25 16:55:43.027374,0 days 00:01:55.190477,0.020555548229207583,144,3,1,96,0.13833627366206813,176,2,1,48,0.09172296555468082,128,4,2,112,0.20126658566321234,248,48.0,360.0,3,1,0.00018691474197286509,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_307_best_state.pt,"{'learning_rate': 0.00018691474197286509, 'lr_reduce': 0.6}",TPESampler,COMPLETE
308,0.018107246607542038,2025-04-25 16:54:39.284016,2025-04-25 16:57:26.227320,0 days 00:02:46.943304,0.007468720841549309,144,1,3,48,0.06738785344515158,240,4,4,112,0.24650414586409683,48,4,2,48,0.05605935550013268,96,72.0,328.0,3,2,0.0006405801403073449,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_308_best_state.pt,"{'learning_rate': 0.0006405801403073449, 'lr_reduce': 0.6}",TPESampler,COMPLETE
309,0.020208625122904778,2025-04-25 16:54:57.303899,2025-04-25 16:56:54.654971,0 days 00:01:57.351072,0.03440702934406312,256,1,1,80,0.09491814132694902,176,2,2,80,0.2324043247722565,128,4,1,112,0.2012986775572892,88,80.0,,2,1,0.0007224432079476813,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_309_best_state.pt,"{'learning_rate': 0.0007224432079476813, 'lr_reduce': 0.6}",TPESampler,COMPLETE
310,0.01832892931997776,2025-04-25 16:55:43.215763,2025-04-25 16:57:27.483477,0 days 00:01:44.267714,0.05309147887015537,192,3,3,48,0.2935627091388122,208,2,4,80,0.21663497088282416,32,3,1,112,0.010702958979645433,200,40.0,312.0,3,2,0.0010413678624232548,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_310_best_state.pt,"{'learning_rate': 0.0010413678624232548, 'lr_reduce': 0.6}",TPESampler,COMPLETE
311,0.0173043180257082,2025-04-25 16:56:54.872635,2025-04-25 16:58:47.225654,0 days 00:01:52.353019,0.04318777367550876,240,1,4,48,0.25851261345988263,256,2,4,112,0.17998138603618924,80,3,1,96,0.00451434813024483,128,40.0,352.0,3,1,0.0013222955030700715,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_311_best_state.pt,"{'learning_rate': 0.0013222955030700715, 'lr_reduce': 0.6}",TPESampler,COMPLETE
312,0.02710067853331566,2025-04-25 16:57:26.452302,2025-04-25 16:58:45.602018,0 days 00:01:19.149716,0.0057377314361506445,192,3,3,32,0.11892687515421393,128,3,4,128,0.12266151684531815,48,4,1,80,0.07818658378336538,64,88.0,296.0,3,1,0.0029887301858425733,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_312_best_state.pt,"{'learning_rate': 0.0029887301858425733, 'lr_reduce': 0.6}",TPESampler,COMPLETE
313,0.023259401321411133,2025-04-25 16:57:27.683271,2025-04-25 16:58:57.794048,0 days 00:01:30.110777,0.09935250191594472,192,2,4,64,0.02478154279204219,128,3,3,128,0.13905122447188306,80,3,1,96,0.08042977873624968,120,32.0,,2,1,0.005142383642927697,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_313_best_state.pt,"{'learning_rate': 0.005142383642927697, 'lr_reduce': 0.6}",TPESampler,COMPLETE
314,0.016876915469765663,2025-04-25 16:58:45.824966,2025-04-25 17:00:43.162242,0 days 00:01:57.337276,0.013937774939436142,240,4,2,48,0.17535826427675913,208,3,4,128,0.06659343215262493,48,3,1,32,0.034218891485237504,72,88.0,304.0,3,1,0.001274801848897702,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_314_best_state.pt,"{'learning_rate': 0.001274801848897702, 'lr_reduce': 0.6}",TPESampler,COMPLETE
315,0.21028420329093933,2025-04-25 16:58:47.410381,2025-04-25 16:59:26.981679,0 days 00:00:39.571298,0.09725241918428024,240,2,3,48,0.01029073908094652,64,3,4,96,0.16655576308540315,80,3,2,48,0.12333569660865706,56,288.0,264.0,3,1,0.00309470412654744,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_315_best_state.pt,"{'learning_rate': 0.00309470412654744, 'lr_reduce': 0.6}",TPESampler,COMPLETE
