number,value,datetime_start,datetime_complete,duration,params_C,params_epsilon,params_gamma,params_kernel,system_attrs_auto:sampler,state
50,0.2817645284982845,2025-04-24 21:11:03.246809,2025-04-24 21:11:04.087351,0 days 00:00:00.840542,0.3615118312576002,0.002548587413841419,0.10982446857948544,linear,TPESampler,COMPLETE
51,0.2598309396048255,2025-04-24 21:11:04.258414,2025-04-24 21:11:05.927663,0 days 00:00:01.669249,1.379023931118288,0.0043698769086143495,0.5620922618687281,linear,TPESampler,COMPLETE
52,0.2755227871884625,2025-04-24 21:11:06.256667,2025-04-24 21:11:07.290107,0 days 00:00:01.033440,0.510747642116954,0.0036334100560338595,0.7512981584028687,linear,TPESampler,COMPLETE
53,0.26761183600652094,2025-04-24 21:11:07.485140,2025-04-24 21:11:11.048863,0 days 00:00:03.563723,3.9982485517896187,0.0031305418379123802,0.3717812646905507,linear,TPESampler,COMPLETE
54,0.2603504623166474,2025-04-24 21:11:11.232687,2025-04-24 21:11:13.324692,0 days 00:00:02.092005,1.9574184709921425,0.0019174206498024096,0.9566616204789316,linear,TPESampler,COMPLETE
55,0.25959783218739374,2025-04-24 21:11:13.494585,2025-04-24 21:11:15.458549,0 days 00:00:01.963964,1.4681445585955146,0.0011448700377909408,0.2754950913864689,linear,TPESampler,COMPLETE
56,0.2638232139067426,2025-04-24 21:11:15.631918,2025-04-24 21:11:16.986232,0 days 00:00:01.354314,0.8089833553430152,0.0014100295965585004,0.7335290558225288,linear,TPESampler,COMPLETE
57,0.2628300736094756,2025-04-24 21:11:17.537062,2025-04-24 21:11:20.004678,0 days 00:00:02.467616,2.6182564436207065,0.003624005069497831,0.11783729273601659,linear,TPESampler,COMPLETE
58,0.9245198016712587,2025-04-24 21:11:20.183484,2025-04-24 21:11:20.744595,0 days 00:00:00.561111,26.21977840944058,0.0823496665040949,0.0007202837837516172,sigmoid,TPESampler,COMPLETE
59,32.611084017781906,2025-04-24 21:11:20.907645,2025-04-24 21:11:21.467366,0 days 00:00:00.559721,1.5343670364548034,0.0013117223557016506,0.03797651402963847,sigmoid,TPESampler,COMPLETE
60,0.6500469446849606,2025-04-24 21:11:21.639561,2025-04-24 21:11:29.125006,0 days 00:00:07.485445,0.479643924288647,0.0041092676180274216,0.06240598909124287,poly,TPESampler,COMPLETE
61,2.698798215455633,2025-04-24 21:11:29.307555,2025-04-24 22:59:59.408036,0 days 01:48:30.100481,4.97443840391934,0.001337241432938108,0.44869087547704994,poly,TPESampler,COMPLETE
62,0.27263556627051366,2025-04-24 22:59:59.561944,2025-04-24 23:00:06.124306,0 days 00:00:06.562362,9.181704018764178,0.0019655051875142387,0.9295300711734532,linear,TPESampler,COMPLETE
63,0.637234661616619,2025-04-24 23:00:06.286040,2025-04-24 23:00:07.220433,0 days 00:00:00.934393,0.04578572393513224,0.024787242068351464,0.0029739582850948003,rbf,TPESampler,COMPLETE
64,0.25966522690915167,2025-04-24 23:00:07.384093,2025-04-24 23:00:09.094409,0 days 00:00:01.710316,1.4311200592229951,0.0014281202779192195,0.14932346455510975,linear,TPESampler,COMPLETE
65,0.5160738081197431,2025-04-24 23:00:09.248276,2025-04-24 23:00:09.756526,0 days 00:00:00.508250,0.0036592658477482727,0.015903288872504452,0.0008548803452381802,linear,TPESampler,COMPLETE
66,0.2696934102063743,2025-04-24 23:00:09.910359,2025-04-24 23:00:10.797997,0 days 00:00:00.887638,0.6194990469588978,0.0010218880111995386,0.14163486714373907,linear,TPESampler,COMPLETE
67,0.41906131024631255,2025-04-24 23:00:10.956757,2025-04-24 23:00:11.483762,0 days 00:00:00.527005,0.33045927208202314,0.004352279072274273,0.11112657653280268,rbf,TPESampler,COMPLETE
68,0.264623615441262,2025-04-24 23:00:11.635760,2025-04-24 23:00:14.239003,0 days 00:00:02.603243,2.746198331157081,0.0038900272145308574,0.1893214342964367,linear,TPESampler,COMPLETE
69,0.7430292514173694,2025-04-24 23:00:14.426257,2025-04-24 23:00:14.890415,0 days 00:00:00.464158,0.01207317734968383,0.4160694951447365,0.09798491892453388,rbf,TPESampler,COMPLETE
70,0.26034974194246835,2025-04-24 23:00:15.046174,2025-04-24 23:00:17.115193,0 days 00:00:02.069019,2.0163299225757574,0.0031929103501056643,0.6844219266381233,linear,TPESampler,COMPLETE
71,57.44126605370265,2025-04-24 23:00:17.256980,2025-04-24 23:00:17.825134,0 days 00:00:00.568154,1.7788682866485048,0.0033967564794777343,0.6168541964511924,sigmoid,TPESampler,COMPLETE
72,0.27254541194756077,2025-04-24 23:00:18.082541,2025-04-24 23:00:23.246020,0 days 00:00:05.163479,8.295026535302412,0.0012403413119868253,0.09125463110936842,linear,TPESampler,COMPLETE
73,0.32065678542008635,2025-04-24 23:00:23.393971,2025-04-24 23:00:24.493736,0 days 00:00:01.099765,84.64508767580577,0.003855470551142835,0.10694839265600108,rbf,TPESampler,COMPLETE
74,0.2678528900759071,2025-04-24 23:00:24.648723,2025-04-24 23:00:27.860227,0 days 00:00:03.211504,4.029689795620631,0.003908291754591625,0.5169346206293848,linear,TPESampler,COMPLETE
75,0.26132192613315003,2025-04-24 23:00:28.011253,2025-04-24 23:00:30.316320,0 days 00:00:02.305067,2.2086742952100744,0.004443638992125302,0.8864033766215622,linear,TPESampler,COMPLETE
76,0.9039749554953036,2025-04-24 23:00:30.475867,2025-04-24 23:00:30.987575,0 days 00:00:00.511708,0.0015925301095089822,0.2221033102991416,0.00011502240795342832,rbf,TPESampler,COMPLETE
77,0.26778370226194925,2025-04-24 23:00:31.127858,2025-04-24 23:00:34.185769,0 days 00:00:03.057911,3.9403157800122486,0.0011294367751945962,0.5898910023439234,linear,TPESampler,COMPLETE
78,0.3448671519805411,2025-04-24 23:00:34.341915,2025-04-24 23:00:34.917329,0 days 00:00:00.575414,0.12623919161446678,0.0028468646500109996,0.3932103353954713,linear,TPESampler,COMPLETE
79,0.27378106840071503,2025-04-24 23:00:35.064027,2025-04-24 23:00:35.992380,0 days 00:00:00.928353,0.5601434103222716,0.005230696642959029,0.12759529137979841,linear,TPESampler,COMPLETE
