number,value,datetime_start,datetime_complete,duration,params_depth,params_edge_hidden_dim,params_mlp_dim_00,params_mlp_dim_01,params_mlp_dim_02,params_mlp_dim_03,params_mlp_n_layers,params_node_hidden_dim,params_rep_dropout,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
0,0.8867080211639404,2025-04-26 07:10:24.908223,2025-04-26 07:10:33.692113,0 days 00:00:08.783890,2,116,424,415.0,300.0,,3,47,0.1862368881260281,0.0001555569958937231,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_0_best_state.pt,"{'learning_rate': 0.0001555569958937231, 'lr_reduce': 0.6}",RandomSampler,COMPLETE
1,0.8868734240531921,2025-04-26 07:10:24.913118,2025-04-26 07:10:33.866194,0 days 00:00:08.953076,1,66,371,482.0,329.0,428.0,4,69,0.009551786400850942,0.0003731491536848885,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_1_best_state.pt,"{'learning_rate': 0.0003731491536848885, 'lr_reduce': 0.6}",RandomSampler,COMPLETE
2,0.8863527178764343,2025-04-26 07:10:24.930396,2025-04-26 07:10:36.700341,0 days 00:00:11.769945,2,47,195,362.0,354.0,141.0,4,35,0.1714560230827727,0.00010224470615729455,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_2_best_state.pt,"{'learning_rate': 0.00010224470615729455, 'lr_reduce': 0.6}",RandomSampler,COMPLETE
3,0.16363829374313354,2025-04-26 07:10:33.836625,2025-04-26 07:11:02.200019,0 days 00:00:28.363394,1,125,320,,,,1,102,0.18576260751159213,0.000271463361722098,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_3_best_state.pt,"{'learning_rate': 0.000271463361722098, 'lr_reduce': 0.6}",TPESampler,COMPLETE
4,0.886683464050293,2025-04-26 07:10:33.974123,2025-04-26 07:10:41.753172,0 days 00:00:07.779049,4,99,320,287.0,335.0,,3,35,0.04348970130644236,0.00019308062912037297,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_4_best_state.pt,"{'learning_rate': 0.00019308062912037297, 'lr_reduce': 0.6}",TPESampler,COMPLETE
5,0.18038062751293182,2025-04-26 07:10:36.833440,2025-04-26 07:11:05.056625,0 days 00:00:28.223185,1,128,275,348.0,162.0,,3,83,0.18430570251354936,0.0017775135014380934,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_5_best_state.pt,"{'learning_rate': 0.0017775135014380934, 'lr_reduce': 0.6}",TPESampler,COMPLETE
6,0.8869312405586243,2025-04-26 07:10:41.885994,2025-04-26 07:10:48.144267,0 days 00:00:06.258273,4,38,509,345.0,129.0,345.0,4,99,0.18843185599568185,0.006894303124363826,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_6_best_state.pt,"{'learning_rate': 0.006894303124363826, 'lr_reduce': 0.6}",TPESampler,COMPLETE
7,0.8874245882034302,2025-04-26 07:10:48.311471,2025-04-26 07:10:55.213504,0 days 00:00:06.902033,3,125,374,419.0,,,2,91,0.14119630259932633,0.00032449965629647817,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_7_best_state.pt,"{'learning_rate': 0.00032449965629647817, 'lr_reduce': 0.6}",TPESampler,COMPLETE
8,0.2028689831495285,2025-04-26 07:10:55.377561,2025-04-26 07:11:33.955471,0 days 00:00:38.577910,3,74,282,226.0,119.0,,3,94,0.1864239759141139,0.00414171723255765,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_8_best_state.pt,"{'learning_rate': 0.00414171723255765, 'lr_reduce': 0.6}",TPESampler,COMPLETE
9,0.15587331354618073,2025-04-26 07:11:02.348698,2025-04-26 07:11:27.464486,0 days 00:00:25.115788,2,40,352,,,,1,99,0.16680747845707766,0.0022215383635857287,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_9_best_state.pt,"{'learning_rate': 0.0022215383635857287, 'lr_reduce': 0.6}",TPESampler,COMPLETE
10,0.887261152267456,2025-04-26 07:11:05.186880,2025-04-26 07:11:10.164359,0 days 00:00:04.977479,4,43,300,469.0,,,2,71,0.029366833046795493,0.0006850283493645955,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_10_best_state.pt,"{'learning_rate': 0.0006850283493645955, 'lr_reduce': 0.6}",TPESampler,COMPLETE
11,0.20296497642993927,2025-04-26 07:11:10.309447,2025-04-26 07:11:47.317080,0 days 00:00:37.007633,1,82,367,310.0,,,2,94,0.07572407702093614,0.00031607864551700055,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_11_best_state.pt,"{'learning_rate': 0.00031607864551700055, 'lr_reduce': 0.6}",TPESampler,COMPLETE
12,0.8863794803619385,2025-04-26 07:11:27.627078,2025-04-26 07:11:33.097367,0 days 00:00:05.470289,2,58,299,,,,1,71,0.18680141589858137,0.0009808815491881679,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_12_best_state.pt,"{'learning_rate': 0.0009808815491881679, 'lr_reduce': 0.6}",TPESampler,COMPLETE
13,0.8864584565162659,2025-04-26 07:11:33.251859,2025-04-26 07:11:38.258944,0 days 00:00:05.007085,1,120,422,75.0,,,2,96,0.24819528480859088,0.00019080780247783476,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_13_best_state.pt,"{'learning_rate': 0.00019080780247783476, 'lr_reduce': 0.6}",TPESampler,COMPLETE
14,0.8659158945083618,2025-04-26 07:11:34.146152,2025-04-26 07:11:42.494762,0 days 00:00:08.348610,3,39,344,,,,1,104,0.24375122174783165,0.00415880313440542,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_14_best_state.pt,"{'learning_rate': 0.00415880313440542, 'lr_reduce': 0.6}",TPESampler,COMPLETE
15,0.17774203419685364,2025-04-26 07:11:38.390570,2025-04-26 07:11:54.263844,0 days 00:00:15.873274,1,124,321,,,,1,112,0.19417012861818383,0.0014496920886870215,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_15_best_state.pt,"{'learning_rate': 0.0014496920886870215, 'lr_reduce': 0.6}",TPESampler,COMPLETE
16,0.8862236142158508,2025-04-26 07:11:42.644179,2025-04-26 07:11:46.882368,0 days 00:00:04.238189,1,117,228,,,,1,62,0.14118102065952248,0.0001816625045505296,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_16_best_state.pt,"{'learning_rate': 0.0001816625045505296, 'lr_reduce': 0.6}",TPESampler,COMPLETE
17,0.14754952490329742,2025-04-26 07:11:47.022030,2025-04-26 07:12:06.251899,0 days 00:00:19.229869,2,36,384,103.0,,,2,123,0.13661192153155843,0.001660523093278544,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_17_best_state.pt,"{'learning_rate': 0.001660523093278544, 'lr_reduce': 0.6}",TPESampler,COMPLETE
18,0.13877032697200775,2025-04-26 07:11:47.444359,2025-04-26 07:12:14.828784,0 days 00:00:27.384425,2,32,359,,,,1,93,0.0135784449437229,0.003364912903025786,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_18_best_state.pt,"{'learning_rate': 0.003364912903025786, 'lr_reduce': 0.6}",TPESampler,COMPLETE
19,0.17231112718582153,2025-04-26 07:11:54.413974,2025-04-26 07:12:05.490448,0 days 00:00:11.076474,1,66,302,,,,1,102,0.17405276292331762,0.004316210935359098,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_19_best_state.pt,"{'learning_rate': 0.004316210935359098, 'lr_reduce': 0.6}",TPESampler,COMPLETE
20,0.8865445256233215,2025-04-26 07:12:05.623484,2025-04-26 07:12:10.591659,0 days 00:00:04.968175,2,83,319,,,,1,111,0.1772109229738506,0.00010943786693607232,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_20_best_state.pt,"{'learning_rate': 0.00010943786693607232, 'lr_reduce': 0.6}",TPESampler,COMPLETE
21,0.8872352242469788,2025-04-26 07:12:06.422835,2025-04-26 07:12:11.418075,0 days 00:00:04.995240,3,46,392,,,,1,123,0.109384756817696,0.0012359322757060393,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_21_best_state.pt,"{'learning_rate': 0.0012359322757060393, 'lr_reduce': 0.6}",TPESampler,COMPLETE
22,0.886631429195404,2025-04-26 07:12:10.736412,2025-04-26 07:12:16.025556,0 days 00:00:05.289144,2,45,439,152.0,506.0,,3,105,0.1564473269376204,0.00047251349299002064,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_22_best_state.pt,"{'learning_rate': 0.00047251349299002064, 'lr_reduce': 0.6}",TPESampler,COMPLETE
23,0.12263193726539612,2025-04-26 07:12:11.724624,2025-04-26 07:12:32.469722,0 days 00:00:20.745098,1,38,469,,,,1,111,0.15535995870201383,0.0018676119190792061,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_23_best_state.pt,"{'learning_rate': 0.0018676119190792061, 'lr_reduce': 0.6}",TPESampler,COMPLETE
24,0.19976438581943512,2025-04-26 07:12:14.967274,2025-04-26 07:12:35.256490,0 days 00:00:20.289216,2,40,400,71.0,,,2,94,0.005076284442070155,0.00267298785640986,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_24_best_state.pt,"{'learning_rate': 0.00267298785640986, 'lr_reduce': 0.6}",TPESampler,COMPLETE
25,0.17000937461853027,2025-04-26 07:12:16.157762,2025-04-26 07:12:37.102797,0 days 00:00:20.945035,1,47,407,,,,1,126,0.057563379201601525,0.008369077471233555,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_25_best_state.pt,"{'learning_rate': 0.008369077471233555, 'lr_reduce': 0.6}",TPESampler,COMPLETE
26,0.1670420914888382,2025-04-26 07:12:32.637496,2025-04-26 07:12:54.817936,0 days 00:00:22.180440,1,61,487,,,,1,127,0.15943494138661432,0.0009531373398969221,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_26_best_state.pt,"{'learning_rate': 0.0009531373398969221, 'lr_reduce': 0.6}",TPESampler,COMPLETE
27,0.14035029709339142,2025-04-26 07:12:35.408543,2025-04-26 07:13:06.477029,0 days 00:00:31.068486,1,42,353,192.0,450.0,,3,112,0.14385542915292937,0.003826214221710248,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_27_best_state.pt,"{'learning_rate': 0.003826214221710248, 'lr_reduce': 0.6}",TPESampler,COMPLETE
28,0.17024943232536316,2025-04-26 07:12:37.245678,2025-04-26 07:13:17.424705,0 days 00:00:40.179027,2,32,430,,,,1,71,0.05198273589544962,0.0012870854457477504,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_28_best_state.pt,"{'learning_rate': 0.0012870854457477504, 'lr_reduce': 0.6}",TPESampler,COMPLETE
29,0.49997571110725403,2025-04-26 07:12:54.973501,2025-04-26 07:13:16.584263,0 days 00:00:21.610762,3,62,479,,,,1,67,0.004547268553664404,0.009974377823482589,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_29_best_state.pt,"{'learning_rate': 0.009974377823482589, 'lr_reduce': 0.6}",TPESampler,COMPLETE
30,0.1421992927789688,2025-04-26 07:13:06.629616,2025-04-26 07:13:36.731803,0 days 00:00:30.102187,1,54,438,206.0,463.0,75.0,4,76,0.12844620425113898,0.004521134874746645,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_30_best_state.pt,"{'learning_rate': 0.004521134874746645, 'lr_reduce': 0.6}",TPESampler,COMPLETE
31,0.07913442701101303,2025-04-26 07:13:16.732488,2025-04-26 07:13:43.183918,0 days 00:00:26.451430,1,54,393,210.0,440.0,,3,122,0.192854538769495,0.006500962180490103,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_31_best_state.pt,"{'learning_rate': 0.006500962180490103, 'lr_reduce': 0.6}",TPESampler,COMPLETE
32,0.16471034288406372,2025-04-26 07:13:17.576304,2025-04-26 07:13:38.540760,0 days 00:00:20.964456,1,37,319,201.0,238.0,493.0,4,122,0.07693736350022591,0.002415019305543274,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_32_best_state.pt,"{'learning_rate': 0.002415019305543274, 'lr_reduce': 0.6}",TPESampler,COMPLETE
33,0.12365708500146866,2025-04-26 07:13:36.873833,2025-04-26 07:14:05.965581,0 days 00:00:29.091748,1,37,418,211.0,455.0,67.0,4,42,0.1574328452958625,0.006394287777379051,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_33_best_state.pt,"{'learning_rate': 0.006394287777379051, 'lr_reduce': 0.6}",TPESampler,COMPLETE
34,0.16465318202972412,2025-04-26 07:13:38.675862,2025-04-26 07:14:07.097148,0 days 00:00:28.421286,1,59,431,171.0,508.0,228.0,4,73,0.1941087377560887,0.0009609864666402543,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_34_best_state.pt,"{'learning_rate': 0.0009609864666402543, 'lr_reduce': 0.6}",TPESampler,COMPLETE
35,0.07249455899000168,2025-04-26 07:13:43.319295,2025-04-26 07:14:16.137610,0 days 00:00:32.818315,1,32,358,260.0,402.0,,3,122,0.19155289944987322,0.0070962421411170035,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_35_best_state.pt,"{'learning_rate': 0.0070962421411170035, 'lr_reduce': 0.6}",TPESampler,COMPLETE
36,0.10768060386180878,2025-04-26 07:14:06.110719,2025-04-26 07:14:30.951008,0 days 00:00:24.840289,1,33,510,264.0,414.0,,3,47,0.178458458688373,0.006776597312520656,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_36_best_state.pt,"{'learning_rate': 0.006776597312520656, 'lr_reduce': 0.6}",TPESampler,COMPLETE
37,0.08588946610689163,2025-04-26 07:14:07.253517,2025-04-26 07:14:41.647818,0 days 00:00:34.394301,1,74,465,168.0,415.0,,3,110,0.24429750509786385,0.0034732449722217913,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_37_best_state.pt,"{'learning_rate': 0.0034732449722217913, 'lr_reduce': 0.6}",TPESampler,COMPLETE
38,0.17420363426208496,2025-04-26 07:14:16.278254,2025-04-26 07:14:36.199246,0 days 00:00:19.920992,2,47,312,255.0,404.0,220.0,4,40,0.1506606406677111,0.0033490267747928915,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_38_best_state.pt,"{'learning_rate': 0.0033490267747928915, 'lr_reduce': 0.6}",TPESampler,COMPLETE
39,0.13958124816417694,2025-04-26 07:14:31.108068,2025-04-26 07:15:01.395115,0 days 00:00:30.287047,2,36,496,304.0,,,2,64,0.19184037820346694,0.0013658706289402954,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_39_best_state.pt,"{'learning_rate': 0.0013658706289402954, 'lr_reduce': 0.6}",TPESampler,COMPLETE
40,0.17319972813129425,2025-04-26 07:14:36.354495,2025-04-26 07:14:58.461896,0 days 00:00:22.107401,1,47,486,286.0,393.0,,3,121,0.18494498217197985,0.008131033869129972,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_40_best_state.pt,"{'learning_rate': 0.008131033869129972, 'lr_reduce': 0.6}",TPESampler,COMPLETE
41,0.15210838615894318,2025-04-26 07:14:41.808975,2025-04-26 07:15:08.405244,0 days 00:00:26.596269,1,47,284,238.0,399.0,329.0,4,102,0.23514743344147182,0.008358008080374062,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_41_best_state.pt,"{'learning_rate': 0.008358008080374062, 'lr_reduce': 0.6}",TPESampler,COMPLETE
42,0.17605702579021454,2025-04-26 07:14:58.615736,2025-04-26 07:15:26.340048,0 days 00:00:27.724312,2,87,427,231.0,404.0,,3,111,0.23221056634065096,0.0027873100649806076,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_42_best_state.pt,"{'learning_rate': 0.0027873100649806076, 'lr_reduce': 0.6}",TPESampler,COMPLETE
43,0.12132327258586884,2025-04-26 07:15:01.546138,2025-04-26 07:15:35.178864,0 days 00:00:33.632726,2,40,508,166.0,409.0,,3,38,0.24077817660565665,0.005418929391314248,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_43_best_state.pt,"{'learning_rate': 0.005418929391314248, 'lr_reduce': 0.6}",TPESampler,COMPLETE
44,0.8878188729286194,2025-04-26 07:15:08.549457,2025-04-26 07:15:14.238467,0 days 00:00:05.689010,1,95,491,264.0,406.0,,3,91,0.16895805973134267,0.00955704663499211,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_44_best_state.pt,"{'learning_rate': 0.00955704663499211, 'lr_reduce': 0.6}",TPESampler,COMPLETE
45,0.0894642174243927,2025-04-26 07:15:14.389237,2025-04-26 07:15:43.536308,0 days 00:00:29.147071,1,48,496,173.0,415.0,,3,42,0.13070768210809125,0.005569322677956512,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_45_best_state.pt,"{'learning_rate': 0.005569322677956512, 'lr_reduce': 0.6}",TPESampler,COMPLETE
46,0.12097045034170151,2025-04-26 07:15:26.535332,2025-04-26 07:15:56.529653,0 days 00:00:29.994321,1,67,474,254.0,427.0,,3,96,0.2287154748812416,0.002220031240666222,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_46_best_state.pt,"{'learning_rate': 0.002220031240666222, 'lr_reduce': 0.6}",TPESampler,COMPLETE
47,0.8872538805007935,2025-04-26 07:15:35.327505,2025-04-26 07:15:40.945534,0 days 00:00:05.618029,3,50,489,156.0,391.0,506.0,4,36,0.24743706310607314,0.004719970254557975,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_47_best_state.pt,"{'learning_rate': 0.004719970254557975, 'lr_reduce': 0.6}",TPESampler,COMPLETE
48,0.10690469294786453,2025-04-26 07:15:41.096543,2025-04-26 07:16:08.632429,0 days 00:00:27.535886,1,34,499,156.0,,,2,63,0.1951332256783358,0.0073362173150967715,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_48_best_state.pt,"{'learning_rate': 0.0073362173150967715, 'lr_reduce': 0.6}",TPESampler,COMPLETE
49,0.10143136233091354,2025-04-26 07:15:43.692019,2025-04-26 07:16:19.346633,0 days 00:00:35.654614,1,49,509,192.0,430.0,,3,34,0.16973082924927935,0.00973351018544524,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_49_best_state.pt,"{'learning_rate': 0.00973351018544524, 'lr_reduce': 0.6}",TPESampler,COMPLETE
50,0.1916208416223526,2025-04-26 07:15:56.685394,2025-04-26 07:16:20.919166,0 days 00:00:24.233772,2,91,479,227.0,412.0,284.0,4,44,0.13785123217579906,0.0026735306871816743,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_50_best_state.pt,"{'learning_rate': 0.0026735306871816743, 'lr_reduce': 0.6}",TPESampler,COMPLETE
51,0.08709157258272171,2025-04-26 07:16:08.925682,2025-04-26 07:16:40.679676,0 days 00:00:31.753994,1,37,354,135.0,,,2,118,0.23207637556444527,0.006369307368151884,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_51_best_state.pt,"{'learning_rate': 0.006369307368151884, 'lr_reduce': 0.6}",TPESampler,COMPLETE
52,0.12061960995197296,2025-04-26 07:16:19.490084,2025-04-26 07:16:53.675347,0 days 00:00:34.185263,1,46,447,167.0,,,2,42,0.0896450988380938,0.004469295533809349,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_52_best_state.pt,"{'learning_rate': 0.004469295533809349, 'lr_reduce': 0.6}",TPESampler,COMPLETE
53,0.18001970648765564,2025-04-26 07:16:21.068186,2025-04-26 07:16:39.891370,0 days 00:00:18.823184,1,55,450,149.0,453.0,,3,40,0.16256793025662525,0.003930176490498508,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_53_best_state.pt,"{'learning_rate': 0.003930176490498508, 'lr_reduce': 0.6}",TPESampler,COMPLETE
54,0.11247396469116211,2025-04-26 07:16:40.054314,2025-04-26 07:16:58.091888,0 days 00:00:18.037574,1,66,401,169.0,437.0,382.0,4,128,0.21356682415415446,0.003951368168964941,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_54_best_state.pt,"{'learning_rate': 0.003951368168964941, 'lr_reduce': 0.6}",TPESampler,COMPLETE
55,0.12235407531261444,2025-04-26 07:16:40.816694,2025-04-26 07:17:11.222064,0 days 00:00:30.405370,1,41,378,130.0,,,2,126,0.24015435855955164,0.0020571613912245845,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_55_best_state.pt,"{'learning_rate': 0.0020571613912245845, 'lr_reduce': 0.6}",TPESampler,COMPLETE
56,0.13754083216190338,2025-04-26 07:16:53.841130,2025-04-26 07:17:07.677404,0 days 00:00:13.836274,1,34,297,158.0,,,2,102,0.16304130723475704,0.009779787719447559,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_56_best_state.pt,"{'learning_rate': 0.009779787719447559, 'lr_reduce': 0.6}",TPESampler,COMPLETE
57,0.32952195405960083,2025-04-26 07:16:58.228581,2025-04-26 07:17:09.683042,0 days 00:00:11.454461,1,40,392,177.0,388.0,,3,114,0.20293616570229234,0.009782368782694116,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_57_best_state.pt,"{'learning_rate': 0.009782368782694116, 'lr_reduce': 0.6}",TPESampler,COMPLETE
58,0.15097405016422272,2025-04-26 07:17:07.817025,2025-04-26 07:17:45.379079,0 days 00:00:37.562054,2,68,436,,,,1,40,0.17044276841719513,0.007249548724837641,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_58_best_state.pt,"{'learning_rate': 0.007249548724837641, 'lr_reduce': 0.6}",TPESampler,COMPLETE
59,0.14659346640110016,2025-04-26 07:17:09.831437,2025-04-26 07:17:28.469689,0 days 00:00:18.638252,1,32,199,134.0,,,2,121,0.23530266782200832,0.0071252404112809595,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_59_best_state.pt,"{'learning_rate': 0.0071252404112809595, 'lr_reduce': 0.6}",TPESampler,COMPLETE
60,0.3707422912120819,2025-04-26 07:17:11.429628,2025-04-26 07:17:37.891626,0 days 00:00:26.461998,1,68,392,208.0,,,2,104,0.23795714459967585,0.008622212855175723,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_60_best_state.pt,"{'learning_rate': 0.008622212855175723, 'lr_reduce': 0.6}",TPESampler,COMPLETE
61,0.7607041001319885,2025-04-26 07:17:28.629157,2025-04-26 07:17:35.576831,0 days 00:00:06.947674,2,63,508,108.0,,,2,32,0.14481208024048242,0.009919319148275344,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_61_best_state.pt,"{'learning_rate': 0.009919319148275344, 'lr_reduce': 0.6}",TPESampler,COMPLETE
62,0.14869815111160278,2025-04-26 07:17:35.732439,2025-04-26 07:18:04.932402,0 days 00:00:29.199963,1,40,317,,,,1,124,0.22693158117757212,0.007204210065368616,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_62_best_state.pt,"{'learning_rate': 0.007204210065368616, 'lr_reduce': 0.6}",TPESampler,COMPLETE
63,0.756524920463562,2025-04-26 07:17:38.043180,2025-04-26 07:17:47.700463,0 days 00:00:09.657283,3,63,349,159.0,330.0,,3,127,0.10873170222181622,0.008466334745444492,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_63_best_state.pt,"{'learning_rate': 0.008466334745444492, 'lr_reduce': 0.6}",TPESampler,COMPLETE
64,0.509879469871521,2025-04-26 07:17:45.538146,2025-04-26 07:17:59.167468,0 days 00:00:13.629322,2,47,487,,,,1,82,0.1903476185254494,0.008695250844353622,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_64_best_state.pt,"{'learning_rate': 0.008695250844353622, 'lr_reduce': 0.6}",TPESampler,COMPLETE
65,0.11411875486373901,2025-04-26 07:17:48.040867,2025-04-26 07:18:23.791839,0 days 00:00:35.750972,1,57,491,142.0,458.0,,3,42,0.09341382414122595,0.0012261928135254795,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_65_best_state.pt,"{'learning_rate': 0.0012261928135254795, 'lr_reduce': 0.6}",TPESampler,COMPLETE
66,0.13535262644290924,2025-04-26 07:17:59.354687,2025-04-26 07:18:26.686249,0 days 00:00:27.331562,1,57,472,193.0,,,2,48,0.19536022114160792,0.009862122587946399,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_66_best_state.pt,"{'learning_rate': 0.009862122587946399, 'lr_reduce': 0.6}",TPESampler,COMPLETE
67,0.8869460225105286,2025-04-26 07:18:05.080428,2025-04-26 07:18:10.831053,0 days 00:00:05.750625,4,85,187,105.0,331.0,,3,70,0.17792270539191682,0.0004277127992825284,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_67_best_state.pt,"{'learning_rate': 0.0004277127992825284, 'lr_reduce': 0.6}",TPESampler,COMPLETE
68,0.10197940468788147,2025-04-26 07:18:10.974060,2025-04-26 07:18:39.929373,0 days 00:00:28.955313,1,63,475,511.0,446.0,,3,47,0.1132029211324322,0.008588085447909156,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_68_best_state.pt,"{'learning_rate': 0.008588085447909156, 'lr_reduce': 0.6}",TPESampler,COMPLETE
69,0.3495613932609558,2025-04-26 07:18:23.954697,2025-04-26 07:18:36.238220,0 days 00:00:12.283523,2,32,355,202.0,348.0,184.0,4,126,0.21614531176452378,0.004921040482316036,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_69_best_state.pt,"{'learning_rate': 0.004921040482316036, 'lr_reduce': 0.6}",TPESampler,COMPLETE
70,0.21055595576763153,2025-04-26 07:18:26.823595,2025-04-26 07:18:51.802304,0 days 00:00:24.978709,1,45,489,190.0,,,2,74,0.2373773998425141,0.007202612871811487,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_70_best_state.pt,"{'learning_rate': 0.007202612871811487, 'lr_reduce': 0.6}",TPESampler,COMPLETE
71,0.8868986964225769,2025-04-26 07:18:36.387435,2025-04-26 07:18:41.803073,0 days 00:00:05.415638,4,49,65,,,,1,39,0.20944448667587617,0.00484655874569003,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_71_best_state.pt,"{'learning_rate': 0.00484655874569003, 'lr_reduce': 0.6}",TPESampler,COMPLETE
72,0.42396610975265503,2025-04-26 07:18:40.092482,2025-04-26 07:18:57.554910,0 days 00:00:17.462428,1,73,476,498.0,468.0,,3,53,0.10647711626830032,0.009878450688132529,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_72_best_state.pt,"{'learning_rate': 0.009878450688132529, 'lr_reduce': 0.6}",TPESampler,COMPLETE
73,0.23183222115039825,2025-04-26 07:18:41.952315,2025-04-26 07:19:02.221393,0 days 00:00:20.269078,1,66,483,481.0,444.0,401.0,4,36,0.11535152746152576,0.007933536164190938,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_73_best_state.pt,"{'learning_rate': 0.007933536164190938, 'lr_reduce': 0.6}",TPESampler,COMPLETE
74,0.8860388994216919,2025-04-26 07:18:51.987049,2025-04-26 07:18:57.666833,0 days 00:00:05.679784,2,66,70,,,,1,59,0.01667338545041186,0.00020874678980872184,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_74_best_state.pt,"{'learning_rate': 0.00020874678980872184, 'lr_reduce': 0.6}",TPESampler,COMPLETE
75,0.14085718989372253,2025-04-26 07:18:57.691002,2025-04-26 07:19:22.747705,0 days 00:00:25.056703,1,38,482,488.0,,,2,62,0.11729809819928808,0.005467783144352302,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_75_best_state.pt,"{'learning_rate': 0.005467783144352302, 'lr_reduce': 0.6}",TPESampler,COMPLETE
76,0.17384354770183563,2025-04-26 07:18:57.831397,2025-04-26 07:19:12.548520,0 days 00:00:14.717123,1,75,486,506.0,405.0,,3,118,0.23781218847403537,0.0034084678002742415,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_76_best_state.pt,"{'learning_rate': 0.0034084678002742415, 'lr_reduce': 0.6}",TPESampler,COMPLETE
