number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,system_attrs_auto:sampler,state
889,0.36173001104708824,2025-04-24 21:28:54.805994,2025-04-24 21:28:57.666703,0 days 00:00:02.860709,True,squared_error,44,,1,6,413,TPESampler,COMPLETE
890,0.41665168323723145,2025-04-24 21:28:55.282460,2025-04-24 21:29:17.228822,0 days 00:00:21.946362,True,absolute_error,16,,1,12,518,TPESampler,COMPLETE
891,0.34231989062407747,2025-04-24 21:28:55.291785,2025-04-24 21:28:58.419985,0 days 00:00:03.128200,True,squared_error,44,,1,3,453,TPESampler,COMPLETE
892,0.36352451156241833,2025-04-24 21:28:56.710163,2025-04-24 21:28:58.353993,0 days 00:00:01.643830,True,squared_error,50,,1,6,237,TPESampler,COMPLETE
893,0.34512174611115937,2025-04-24 21:28:57.624663,2025-04-24 21:29:00.229332,0 days 00:00:02.604669,True,squared_error,42,,1,2,395,TPESampler,COMPLETE
894,0.9169997935382266,2025-04-24 21:28:57.874676,2025-04-24 21:28:58.994573,0 days 00:00:01.119897,False,squared_error,15,log2,6,6,414,TPESampler,COMPLETE
895,0.3465796363110672,2025-04-24 21:28:58.499742,2025-04-24 21:29:01.178157,0 days 00:00:02.678415,True,squared_error,50,,1,4,433,TPESampler,COMPLETE
896,0.9500168235846673,2025-04-24 21:28:58.753833,2025-04-24 21:29:00.859527,0 days 00:00:02.105694,False,absolute_error,11,sqrt,10,42,639,TPESampler,COMPLETE
897,0.34728728944668,2025-04-24 21:28:58.809315,2025-04-24 21:29:00.994163,0 days 00:00:02.184848,True,squared_error,50,,1,3,190,TPESampler,COMPLETE
898,0.34674851341068486,2025-04-24 21:28:59.357068,2025-04-24 21:29:02.805012,0 days 00:00:03.447944,True,squared_error,50,,1,4,485,TPESampler,COMPLETE
899,0.3420951769342291,2025-04-24 21:29:00.459988,2025-04-24 21:29:03.004728,0 days 00:00:02.544740,True,squared_error,49,,1,3,411,TPESampler,COMPLETE
900,0.34094851431056533,2025-04-24 21:29:01.090931,2025-04-24 21:29:04.316497,0 days 00:00:03.225566,True,squared_error,50,,1,3,457,TPESampler,COMPLETE
901,0.42745334430601933,2025-04-24 21:29:01.187526,2025-04-24 21:29:05.041651,0 days 00:00:03.854125,True,squared_error,40,,2,2,717,TPESampler,COMPLETE
902,0.3411809401039962,2025-04-24 21:29:01.437117,2025-04-24 21:29:04.232567,0 days 00:00:02.795450,True,squared_error,50,,1,3,423,TPESampler,COMPLETE
903,0.42943071963560675,2025-04-24 21:29:03.028019,2025-04-24 21:29:05.353332,0 days 00:00:02.325313,True,squared_error,50,,2,3,430,TPESampler,COMPLETE
904,0.4289023421823429,2025-04-24 21:29:03.248600,2025-04-24 21:29:05.816780,0 days 00:00:02.568180,True,squared_error,43,,2,2,473,TPESampler,COMPLETE
905,0.3430077383766126,2025-04-24 21:29:04.423765,2025-04-24 21:29:07.485930,0 days 00:00:03.062165,True,squared_error,45,,1,2,451,TPESampler,COMPLETE
906,0.3417880699735418,2025-04-24 21:29:04.520473,2025-04-24 21:29:08.031046,0 days 00:00:03.510573,True,squared_error,50,,1,3,557,TPESampler,COMPLETE
907,0.3439084645448405,2025-04-24 21:29:05.447919,2025-04-24 21:29:08.776206,0 days 00:00:03.328287,True,squared_error,50,,1,2,485,TPESampler,COMPLETE
908,0.34558094137073114,2025-04-24 21:29:05.529944,2025-04-24 21:29:32.257500,0 days 00:00:26.727556,True,absolute_error,49,,1,3,478,TPESampler,COMPLETE
909,0.5510718909453963,2025-04-24 21:29:06.010917,2025-04-24 21:29:13.328762,0 days 00:00:07.317845,False,absolute_error,37,sqrt,2,35,949,TPESampler,COMPLETE
910,0.8820285312960997,2025-04-24 21:29:07.665949,2025-04-24 21:29:09.297755,0 days 00:00:01.631806,True,absolute_error,9,sqrt,4,30,422,TPESampler,COMPLETE
911,0.4270403435609365,2025-04-24 21:29:08.386018,2025-04-24 21:29:11.412555,0 days 00:00:03.026537,True,squared_error,41,,2,4,668,TPESampler,COMPLETE
912,0.741267011242477,2025-04-24 21:29:08.969595,2025-04-24 21:29:12.668935,0 days 00:00:03.699340,False,absolute_error,16,log2,1,43,511,TPESampler,COMPLETE
913,0.6555818083360819,2025-04-24 21:29:09.809763,2025-04-24 21:29:10.916435,0 days 00:00:01.106672,True,squared_error,39,sqrt,2,5,390,TPESampler,COMPLETE
914,0.9380877910921589,2025-04-24 21:29:11.092594,2025-04-24 21:29:12.251632,0 days 00:00:01.159038,True,squared_error,21,log2,13,39,539,TPESampler,COMPLETE
915,0.3849391296392295,2025-04-24 21:29:11.658423,2025-04-24 21:29:14.570039,0 days 00:00:02.911616,True,squared_error,42,,1,9,569,TPESampler,COMPLETE
916,0.4281858267760457,2025-04-24 21:29:12.437303,2025-04-24 21:29:15.392735,0 days 00:00:02.955432,True,squared_error,50,,2,2,643,TPESampler,COMPLETE
917,0.9897415892319584,2025-04-24 21:29:12.889066,2025-04-24 21:29:14.487713,0 days 00:00:01.598647,True,absolute_error,50,log2,14,28,728,TPESampler,COMPLETE
918,0.3609718087408939,2025-04-24 21:29:13.582683,2025-04-24 21:29:16.754197,0 days 00:00:03.171514,True,squared_error,50,,1,6,621,TPESampler,COMPLETE
919,0.4310231574053313,2025-04-24 21:29:14.675749,2025-04-24 21:29:17.063286,0 days 00:00:02.387537,True,squared_error,44,,2,5,504,TPESampler,COMPLETE
920,0.3431785538829584,2025-04-24 21:29:14.743921,2025-04-24 21:29:17.695268,0 days 00:00:02.951347,True,squared_error,50,,1,2,429,TPESampler,COMPLETE
921,0.3426502546440289,2025-04-24 21:29:15.623606,2025-04-24 21:29:19.589683,0 days 00:00:03.966077,True,squared_error,50,,1,2,602,TPESampler,COMPLETE
922,0.47833656443706796,2025-04-24 21:29:16.933497,2025-04-24 21:29:18.272645,0 days 00:00:01.339148,True,squared_error,28,sqrt,1,19,439,TPESampler,COMPLETE
923,0.49819054070337637,2025-04-24 21:29:17.271227,2025-04-24 21:29:19.486646,0 days 00:00:02.215419,False,squared_error,12,,4,3,422,TPESampler,COMPLETE
924,0.3468213784670319,2025-04-24 21:29:17.438778,2025-04-24 21:29:20.617172,0 days 00:00:03.178394,True,squared_error,41,,1,4,413,TPESampler,COMPLETE
925,0.353285901955846,2025-04-24 21:29:17.968263,2025-04-24 21:29:21.087495,0 days 00:00:03.119232,True,squared_error,42,,1,5,551,TPESampler,COMPLETE
926,0.3463774344361371,2025-04-24 21:29:18.544756,2025-04-24 21:29:22.244822,0 days 00:00:03.700066,True,squared_error,50,,1,4,567,TPESampler,COMPLETE
927,0.3431849653554565,2025-04-24 21:29:19.701713,2025-04-24 21:29:22.540187,0 days 00:00:02.838474,True,squared_error,42,,1,3,480,TPESampler,COMPLETE
928,0.3423181673612798,2025-04-24 21:29:19.826209,2025-04-24 21:29:21.985230,0 days 00:00:02.159021,True,squared_error,45,,1,3,268,TPESampler,COMPLETE
929,0.8806069275484963,2025-04-24 21:29:20.803654,2025-04-24 21:29:22.252577,0 days 00:00:01.448923,True,squared_error,49,log2,2,3,554,TPESampler,COMPLETE
930,0.3721890929249717,2025-04-24 21:29:21.322038,2025-04-24 21:29:22.764507,0 days 00:00:01.442469,True,squared_error,50,sqrt,1,3,439,TPESampler,COMPLETE
931,0.9235180022163229,2025-04-24 21:29:22.210490,2025-04-24 21:29:24.789692,0 days 00:00:02.579202,True,absolute_error,44,log2,2,3,678,TPESampler,COMPLETE
932,0.8957718714953824,2025-04-24 21:29:22.457098,2025-04-24 21:29:24.686793,0 days 00:00:02.229695,False,squared_error,25,sqrt,10,47,953,TPESampler,COMPLETE
933,0.35318704132695267,2025-04-24 21:29:22.581528,2025-04-24 21:29:26.891929,0 days 00:00:04.310401,True,squared_error,50,,1,5,519,TPESampler,COMPLETE
934,0.8243304483531281,2025-04-24 21:29:22.819987,2025-04-24 21:29:24.380625,0 days 00:00:01.560638,False,squared_error,37,sqrt,6,26,928,TPESampler,COMPLETE
935,0.8119658747500138,2025-04-24 21:29:22.999782,2025-04-24 21:29:24.628945,0 days 00:00:01.629163,False,absolute_error,5,sqrt,2,34,195,TPESampler,COMPLETE
936,0.34179280361366254,2025-04-24 21:29:24.572698,2025-04-24 21:29:27.886308,0 days 00:00:03.313610,True,squared_error,42,,1,3,605,TPESampler,COMPLETE
937,0.9116752420811757,2025-04-24 21:29:24.869691,2025-04-24 21:29:26.869339,0 days 00:00:01.999648,True,squared_error,42,sqrt,10,3,669,TPESampler,COMPLETE
938,0.49155463347517514,2025-04-24 21:29:24.905311,2025-04-24 21:29:28.589760,0 days 00:00:03.684449,False,squared_error,50,,2,8,723,TPESampler,COMPLETE
939,0.6250616913129374,2025-04-24 21:29:25.040955,2025-04-24 21:29:32.046881,0 days 00:00:07.005926,False,absolute_error,13,,11,5,663,TPESampler,COMPLETE
940,0.5594714255258609,2025-04-24 21:29:27.015731,2025-04-24 21:29:28.852485,0 days 00:00:01.836754,True,squared_error,37,log2,1,33,629,TPESampler,COMPLETE
941,0.3419936265817964,2025-04-24 21:29:27.091435,2025-04-24 21:29:30.471517,0 days 00:00:03.380082,True,squared_error,50,,1,3,510,TPESampler,COMPLETE
942,0.4394271875955149,2025-04-24 21:29:28.164012,2025-04-24 21:29:29.422132,0 days 00:00:01.258120,True,squared_error,49,log2,1,4,356,TPESampler,COMPLETE
943,0.9004215096184442,2025-04-24 21:29:28.885701,2025-04-24 21:29:29.806997,0 days 00:00:00.921296,True,absolute_error,22,sqrt,4,3,167,TPESampler,COMPLETE
944,0.4288991425610744,2025-04-24 21:29:29.049667,2025-04-24 21:29:31.468159,0 days 00:00:02.418492,True,squared_error,50,,2,2,473,TPESampler,COMPLETE
945,0.3436091514808317,2025-04-24 21:29:29.767827,2025-04-24 21:29:33.037835,0 days 00:00:03.270008,True,squared_error,41,,1,3,568,TPESampler,COMPLETE
946,0.34247515454341976,2025-04-24 21:29:30.031244,2025-04-24 21:29:34.020865,0 days 00:00:03.989621,True,squared_error,50,,1,3,676,TPESampler,COMPLETE
947,0.34347764314195905,2025-04-24 21:29:30.748572,2025-04-24 21:29:32.890280,0 days 00:00:02.141708,True,squared_error,40,,1,3,307,TPESampler,COMPLETE
948,0.3533636503050426,2025-04-24 21:29:31.650249,2025-04-24 21:29:34.303241,0 days 00:00:02.652992,True,squared_error,50,,1,5,414,TPESampler,COMPLETE
949,0.346618958799399,2025-04-24 21:29:32.335529,2025-04-24 21:29:35.731384,0 days 00:00:03.395855,True,squared_error,50,,1,4,626,TPESampler,COMPLETE
950,0.6191312470239314,2025-04-24 21:29:32.500232,2025-04-24 21:29:36.136577,0 days 00:00:03.636345,False,absolute_error,27,log2,1,9,373,TPESampler,COMPLETE
951,0.37429172304440644,2025-04-24 21:29:33.308543,2025-04-24 21:29:45.036460,0 days 00:00:11.727917,True,absolute_error,30,,1,7,232,TPESampler,COMPLETE
952,0.3477699768597974,2025-04-24 21:29:33.510777,2025-04-24 21:30:13.475387,0 days 00:00:39.964610,True,absolute_error,48,,1,2,732,TPESampler,COMPLETE
953,0.4272165660997354,2025-04-24 21:29:34.400229,2025-04-24 21:29:36.806190,0 days 00:00:02.405961,True,squared_error,43,,2,4,543,TPESampler,COMPLETE
954,0.34219854878599165,2025-04-24 21:29:34.502124,2025-04-24 21:29:36.651948,0 days 00:00:02.149824,True,squared_error,48,,1,3,315,TPESampler,COMPLETE
955,0.4285398687077245,2025-04-24 21:29:35.908010,2025-04-24 21:29:38.495532,0 days 00:00:02.587522,True,squared_error,50,,2,4,555,TPESampler,COMPLETE
956,0.3437237041423906,2025-04-24 21:29:36.350885,2025-04-24 21:29:39.411607,0 days 00:00:03.060722,True,squared_error,50,,1,2,466,TPESampler,COMPLETE
957,0.3430785058788164,2025-04-24 21:29:36.879757,2025-04-24 21:29:40.282179,0 days 00:00:03.402422,True,squared_error,50,,1,2,550,TPESampler,COMPLETE
958,0.43250564047691653,2025-04-24 21:29:37.142530,2025-04-24 21:29:38.896458,0 days 00:00:01.753928,True,squared_error,41,,2,5,366,TPESampler,COMPLETE
959,0.4459106265229448,2025-04-24 21:29:38.682928,2025-04-24 21:29:40.520008,0 days 00:00:01.837080,False,squared_error,48,log2,1,3,744,TPESampler,COMPLETE
960,0.3475226899967711,2025-04-24 21:29:39.086869,2025-04-24 21:29:42.888904,0 days 00:00:03.802035,True,squared_error,42,,1,4,627,TPESampler,COMPLETE
961,0.9403945476221564,2025-04-24 21:29:39.610106,2025-04-24 21:29:41.705781,0 days 00:00:02.095675,True,absolute_error,50,sqrt,7,16,980,TPESampler,COMPLETE
962,0.3468353898539676,2025-04-24 21:29:40.478779,2025-04-24 21:29:42.264992,0 days 00:00:01.786213,True,squared_error,50,,1,4,296,TPESampler,COMPLETE
963,0.3585594058126129,2025-04-24 21:29:40.763311,2025-04-24 21:29:42.187646,0 days 00:00:01.424335,True,squared_error,29,,1,5,222,TPESampler,COMPLETE
964,0.3438235351692781,2025-04-24 21:29:41.890528,2025-04-24 21:29:46.334803,0 days 00:00:04.444275,True,squared_error,40,,1,2,799,TPESampler,COMPLETE
965,0.3426302099519837,2025-04-24 21:29:42.349343,2025-04-24 21:29:44.994456,0 days 00:00:02.645113,True,squared_error,40,,1,3,462,TPESampler,COMPLETE
966,0.6527871663533247,2025-04-24 21:29:42.467989,2025-04-24 21:29:45.649596,0 days 00:00:03.181607,False,absolute_error,50,,11,42,270,TPESampler,COMPLETE
967,0.3449677583018987,2025-04-24 21:29:43.145820,2025-04-24 21:29:45.575857,0 days 00:00:02.430037,True,squared_error,50,,1,2,331,TPESampler,COMPLETE
968,0.3483231799427895,2025-04-24 21:29:45.128723,2025-04-24 21:29:48.475735,0 days 00:00:03.347012,True,squared_error,42,,1,4,507,TPESampler,COMPLETE
969,0.35258616826518147,2025-04-24 21:29:45.181437,2025-04-24 21:29:48.706098,0 days 00:00:03.524661,True,squared_error,50,,1,5,580,TPESampler,COMPLETE
970,0.342330471543802,2025-04-24 21:29:45.973975,2025-04-24 21:29:49.958389,0 days 00:00:03.984414,True,squared_error,43,,1,3,625,TPESampler,COMPLETE
971,0.3409540567591623,2025-04-24 21:29:45.970442,2025-04-24 21:29:48.772768,0 days 00:00:02.802326,True,squared_error,50,,1,3,443,TPESampler,COMPLETE
972,0.342594268610845,2025-04-24 21:29:46.595078,2025-04-24 21:29:49.707720,0 days 00:00:03.112642,True,squared_error,42,,1,3,560,TPESampler,COMPLETE
973,0.34282737511966044,2025-04-24 21:29:48.664329,2025-04-24 21:29:51.515014,0 days 00:00:02.850685,True,squared_error,43,,1,3,369,TPESampler,COMPLETE
974,0.4281122880333227,2025-04-24 21:29:48.944105,2025-04-24 21:29:50.659583,0 days 00:00:01.715478,True,squared_error,49,,2,2,237,TPESampler,COMPLETE
975,0.4354188747241881,2025-04-24 21:29:49.010923,2025-04-24 21:29:50.341377,0 days 00:00:01.330454,True,squared_error,47,,2,2,131,TPESampler,COMPLETE
976,0.34445158403175774,2025-04-24 21:29:49.957056,2025-04-24 21:29:52.722650,0 days 00:00:02.765594,True,squared_error,41,,1,2,430,TPESampler,COMPLETE
977,0.9167643377160781,2025-04-24 21:29:50.169202,2025-04-24 21:29:51.836983,0 days 00:00:01.667781,False,squared_error,11,log2,6,7,958,TPESampler,COMPLETE
978,0.3462578499743068,2025-04-24 21:29:50.615889,2025-04-24 21:29:53.411069,0 days 00:00:02.795180,True,squared_error,50,,1,4,439,TPESampler,COMPLETE
979,0.39679783056639395,2025-04-24 21:29:50.890277,2025-04-24 21:29:54.751149,0 days 00:00:03.860872,False,squared_error,50,,1,7,482,TPESampler,COMPLETE
980,0.4320340907629377,2025-04-24 21:29:51.793668,2025-04-24 21:29:54.678820,0 days 00:00:02.885152,True,squared_error,50,,2,5,471,TPESampler,COMPLETE
981,0.6893028935818772,2025-04-24 21:29:52.166679,2025-04-24 21:29:54.039831,0 days 00:00:01.873152,False,squared_error,8,sqrt,1,3,989,TPESampler,COMPLETE
982,0.3532903258297491,2025-04-24 21:29:52.984816,2025-04-24 21:29:55.281024,0 days 00:00:02.296208,True,squared_error,50,,1,5,358,TPESampler,COMPLETE
983,0.9510724903025062,2025-04-24 21:29:53.697524,2025-04-24 21:29:55.146884,0 days 00:00:01.449360,False,absolute_error,5,sqrt,12,8,835,TPESampler,COMPLETE
984,0.34203555312732054,2025-04-24 21:29:54.315482,2025-04-24 21:29:57.010149,0 days 00:00:02.694667,True,squared_error,50,,1,3,400,TPESampler,COMPLETE
985,0.4300576526359658,2025-04-24 21:29:55.027117,2025-04-24 21:29:59.599262,0 days 00:00:04.572145,False,squared_error,44,,1,2,542,TPESampler,COMPLETE
986,0.4290042564155554,2025-04-24 21:29:55.085005,2025-04-24 21:29:57.224822,0 days 00:00:02.139817,True,squared_error,50,log2,1,2,383,TPESampler,COMPLETE
987,0.42939024048323643,2025-04-24 21:29:55.302111,2025-04-24 21:29:59.944010,0 days 00:00:04.641899,False,squared_error,44,,1,3,587,TPESampler,COMPLETE
988,0.9875092899382127,2025-04-24 21:29:55.513621,2025-04-24 21:29:57.462707,0 days 00:00:01.949086,True,absolute_error,35,log2,10,10,591,TPESampler,COMPLETE
989,0.34572657225151826,2025-04-24 21:29:57.186886,2025-04-24 21:29:59.276974,0 days 00:00:02.090088,True,squared_error,42,,1,2,303,TPESampler,COMPLETE
990,0.3435766455115825,2025-04-24 21:29:57.465986,2025-04-24 21:29:59.937518,0 days 00:00:02.471532,True,squared_error,44,,1,3,396,TPESampler,COMPLETE
991,0.3413838036371043,2025-04-24 21:29:57.720471,2025-04-24 21:30:00.078777,0 days 00:00:02.358306,True,squared_error,50,,1,3,430,TPESampler,COMPLETE
992,0.3425341007494609,2025-04-24 21:29:59.465531,2025-04-24 21:30:03.825288,0 days 00:00:04.359757,True,squared_error,50,,1,3,695,TPESampler,COMPLETE
993,0.4302759225117505,2025-04-24 21:29:59.797086,2025-04-24 21:30:02.159367,0 days 00:00:02.362281,True,squared_error,45,,2,3,349,TPESampler,COMPLETE
994,0.4273471257958545,2025-04-24 21:30:00.484628,2025-04-24 21:30:03.399287,0 days 00:00:02.914659,True,squared_error,50,,2,3,513,TPESampler,COMPLETE
995,0.34383838797228816,2025-04-24 21:30:00.504307,2025-04-24 21:30:04.219655,0 days 00:00:03.715348,True,squared_error,43,,1,2,616,TPESampler,COMPLETE
996,0.34311781230074695,2025-04-24 21:30:00.558095,2025-04-24 21:30:03.691860,0 days 00:00:03.133765,True,squared_error,43,,1,3,508,TPESampler,COMPLETE
997,0.3428783543432791,2025-04-24 21:30:02.345247,2025-04-24 21:30:05.833301,0 days 00:00:03.488054,True,squared_error,50,,1,2,544,TPESampler,COMPLETE
998,0.34204281611995957,2025-04-24 21:30:03.583070,2025-04-24 21:30:05.899828,0 days 00:00:02.316758,True,squared_error,50,,1,3,344,TPESampler,COMPLETE
999,0.3530147207204251,2025-04-24 21:30:03.914559,2025-04-24 21:30:07.065764,0 days 00:00:03.151205,True,squared_error,50,,1,5,562,TPESampler,COMPLETE
1000,0.9951919450833431,2025-04-24 21:30:04.063751,2025-04-24 21:30:05.119932,0 days 00:00:01.056181,True,absolute_error,13,log2,15,48,116,TPESampler,COMPLETE
1001,0.344275108403983,2025-04-24 21:30:04.441197,2025-04-24 21:30:08.618775,0 days 00:00:04.177578,True,squared_error,50,,1,2,684,TPESampler,COMPLETE
1002,0.34674693267014595,2025-04-24 21:30:05.356340,2025-04-24 21:30:08.166500,0 days 00:00:02.810160,True,squared_error,43,,1,4,459,TPESampler,COMPLETE
1003,0.3566406245754766,2025-04-24 21:30:06.088497,2025-04-24 21:30:43.972973,0 days 00:00:37.884476,True,absolute_error,43,,1,5,672,TPESampler,COMPLETE
1004,0.6682840677735921,2025-04-24 21:30:06.166848,2025-04-24 21:30:08.257179,0 days 00:00:02.090331,True,absolute_error,48,sqrt,2,4,306,TPESampler,COMPLETE
1005,0.6040823442756906,2025-04-24 21:30:07.312166,2025-04-24 21:30:10.436925,0 days 00:00:03.124759,True,absolute_error,7,,11,3,540,TPESampler,COMPLETE
1006,0.3453952053631555,2025-04-24 21:30:08.339298,2025-04-24 21:30:11.495306,0 days 00:00:03.156008,True,squared_error,49,,1,2,400,TPESampler,COMPLETE
1007,0.7267077168412713,2025-04-24 21:30:08.632733,2025-04-24 21:30:10.267749,0 days 00:00:01.635016,False,squared_error,43,sqrt,4,5,678,TPESampler,COMPLETE
1008,0.34589768247315145,2025-04-24 21:30:08.899564,2025-04-24 21:30:12.312560,0 days 00:00:03.412996,True,squared_error,50,,1,4,533,TPESampler,COMPLETE
1009,0.3417731078955099,2025-04-24 21:30:10.435112,2025-04-24 21:30:13.614406,0 days 00:00:03.179294,True,squared_error,49,,1,3,558,TPESampler,COMPLETE
1010,0.7851208535733676,2025-04-24 21:30:10.666227,2025-04-24 21:30:12.310352,0 days 00:00:01.644125,True,squared_error,9,sqrt,3,26,624,TPESampler,COMPLETE
1011,0.41373642127679133,2025-04-24 21:30:11.686811,2025-04-24 21:30:13.295588,0 days 00:00:01.608777,True,squared_error,50,sqrt,1,9,594,TPESampler,COMPLETE
1012,0.5440886631128885,2025-04-24 21:30:12.485082,2025-04-24 21:30:21.126483,0 days 00:00:08.641401,True,absolute_error,18,,5,2,817,TPESampler,COMPLETE
1013,0.42707871187242996,2025-04-24 21:30:12.558145,2025-04-24 21:30:15.894320,0 days 00:00:03.336175,True,squared_error,42,,2,4,655,TPESampler,COMPLETE
1014,0.5064932160125536,2025-04-24 21:30:13.657815,2025-04-24 21:30:15.423681,0 days 00:00:01.765866,False,squared_error,36,log2,1,2,470,TPESampler,COMPLETE
1015,0.3542560736156967,2025-04-24 21:30:13.850371,2025-04-24 21:30:17.836904,0 days 00:00:03.986533,True,squared_error,50,,1,5,700,TPESampler,COMPLETE
1016,0.4298049942338747,2025-04-24 21:30:13.894655,2025-04-24 21:30:15.808694,0 days 00:00:01.914039,True,squared_error,49,,2,3,362,TPESampler,COMPLETE
1017,0.646660603200724,2025-04-24 21:30:15.618097,2025-04-24 21:30:17.070744,0 days 00:00:01.452647,True,squared_error,45,sqrt,2,2,611,TPESampler,COMPLETE
1018,0.4280302384827214,2025-04-24 21:30:15.977964,2025-04-24 21:30:18.758268,0 days 00:00:02.780304,True,squared_error,42,,2,2,582,TPESampler,COMPLETE
1019,0.3864876165621498,2025-04-24 21:30:16.094077,2025-04-24 21:30:55.485416,0 days 00:00:39.391339,False,absolute_error,49,,1,2,416,TPESampler,COMPLETE
1020,0.3410926111195977,2025-04-24 21:30:17.258242,2025-04-24 21:30:20.881252,0 days 00:00:03.623010,True,squared_error,50,,1,3,548,TPESampler,COMPLETE
1021,0.43194229854384686,2025-04-24 21:30:18.092680,2025-04-24 21:30:19.854395,0 days 00:00:01.761715,True,squared_error,50,log2,1,4,591,TPESampler,COMPLETE
1022,0.43023778917867594,2025-04-24 21:30:18.975068,2025-04-24 21:30:21.148891,0 days 00:00:02.173823,False,squared_error,50,,1,3,304,TPESampler,COMPLETE
1023,0.348412687785497,2025-04-24 21:30:20.031739,2025-04-24 21:30:21.509425,0 days 00:00:01.477686,True,squared_error,41,,1,4,217,TPESampler,COMPLETE
1024,0.37865888197093134,2025-04-24 21:30:21.066027,2025-04-24 21:30:22.844463,0 days 00:00:01.778436,False,squared_error,49,sqrt,1,6,535,TPESampler,COMPLETE
1025,0.5117754051710233,2025-04-24 21:30:21.264422,2025-04-24 21:30:22.852241,0 days 00:00:01.587819,False,squared_error,41,log2,1,27,547,TPESampler,COMPLETE
1026,0.8966135617401723,2025-04-24 21:30:21.319012,2025-04-24 21:30:22.611982,0 days 00:00:01.292970,False,absolute_error,50,sqrt,6,21,147,TPESampler,COMPLETE
1027,0.3409568000255312,2025-04-24 21:30:21.927074,2025-04-24 21:30:25.045734,0 days 00:00:03.118660,True,squared_error,50,,1,3,544,TPESampler,COMPLETE
1028,0.3442399829554631,2025-04-24 21:30:22.797996,2025-04-24 21:30:25.873075,0 days 00:00:03.075079,True,squared_error,41,,1,3,484,TPESampler,COMPLETE
1029,0.3573651427294181,2025-04-24 21:30:23.085550,2025-04-24 21:30:52.331162,0 days 00:00:29.245612,True,absolute_error,47,,1,5,499,TPESampler,COMPLETE
1030,0.361690485101023,2025-04-24 21:30:23.087584,2025-04-24 21:30:25.387053,0 days 00:00:02.299469,True,squared_error,42,,1,6,317,TPESampler,COMPLETE
1031,0.36197253478519126,2025-04-24 21:30:25.223408,2025-04-24 21:30:27.638174,0 days 00:00:02.414766,True,squared_error,41,,1,6,506,TPESampler,COMPLETE
1032,0.3442573740187665,2025-04-24 21:30:25.577193,2025-04-24 21:30:28.638097,0 days 00:00:03.060904,True,squared_error,50,,1,2,481,TPESampler,COMPLETE
1033,0.42777524426576446,2025-04-24 21:30:26.072618,2025-04-24 21:30:28.643416,0 days 00:00:02.570798,True,squared_error,43,,2,3,603,TPESampler,COMPLETE
1034,0.9783046763096522,2025-04-24 21:30:27.816285,2025-04-24 21:30:28.533825,0 days 00:00:00.717540,True,absolute_error,26,sqrt,15,5,136,TPESampler,COMPLETE
1035,0.3465061171893211,2025-04-24 21:30:28.791855,2025-04-24 21:30:31.229218,0 days 00:00:02.437363,True,squared_error,50,,1,4,415,TPESampler,COMPLETE
1036,0.34697436299511625,2025-04-24 21:30:28.801714,2025-04-24 21:30:31.488195,0 days 00:00:02.686481,True,squared_error,43,,1,4,463,TPESampler,COMPLETE
1037,0.3432595736641481,2025-04-24 21:30:28.859760,2025-04-24 21:30:32.240406,0 days 00:00:03.380646,True,squared_error,50,,1,2,527,TPESampler,COMPLETE
1038,0.42673337755510815,2025-04-24 21:30:31.400967,2025-04-24 21:30:34.381316,0 days 00:00:02.980349,True,squared_error,50,,2,3,774,TPESampler,COMPLETE
1039,0.5805618403664438,2025-04-24 21:30:31.681594,2025-04-24 21:30:38.164175,0 days 00:00:06.482581,False,absolute_error,7,,3,3,238,TPESampler,COMPLETE
1040,0.3681527564123876,2025-04-24 21:30:32.502501,2025-04-24 21:30:34.972034,0 days 00:00:02.469533,True,squared_error,50,,1,7,548,TPESampler,COMPLETE
1041,0.42846121358155315,2025-04-24 21:30:34.842840,2025-04-24 21:30:36.979425,0 days 00:00:02.136585,True,squared_error,50,,2,2,481,TPESampler,COMPLETE
1042,0.6348656087537933,2025-04-24 21:30:35.164858,2025-04-24 21:30:37.199264,0 days 00:00:02.034406,False,squared_error,20,,15,7,722,TPESampler,COMPLETE
1043,0.3686982959126569,2025-04-24 21:30:37.149001,2025-04-24 21:30:39.438013,0 days 00:00:02.289012,True,squared_error,50,,1,7,456,TPESampler,COMPLETE
1044,0.3409540567591623,2025-04-24 21:30:37.386809,2025-04-24 21:30:40.094562,0 days 00:00:02.707753,True,squared_error,50,,1,3,443,TPESampler,COMPLETE
1045,0.3748817276217763,2025-04-24 21:30:38.366408,2025-04-24 21:30:40.004322,0 days 00:00:01.637914,True,squared_error,44,sqrt,1,3,607,TPESampler,COMPLETE
1046,0.3442555236336917,2025-04-24 21:30:39.665919,2025-04-24 21:30:43.285620,0 days 00:00:03.619701,True,squared_error,50,,1,2,666,TPESampler,COMPLETE
1047,0.3433872221699684,2025-04-24 21:30:40.234742,2025-04-24 21:30:42.996622,0 days 00:00:02.761880,True,squared_error,50,,1,2,415,TPESampler,COMPLETE
1048,0.4275258212458562,2025-04-24 21:30:40.305870,2025-04-24 21:30:43.038924,0 days 00:00:02.733054,True,squared_error,50,,2,2,601,TPESampler,COMPLETE
1049,0.4285127053663268,2025-04-24 21:30:43.135607,2025-04-24 21:30:45.506576,0 days 00:00:02.370969,True,squared_error,43,,2,4,480,TPESampler,COMPLETE
