number,value,datetime_start,datetime_complete,duration,params_learning_rate,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,params_subsample,system_attrs_auto:sampler,state
553,0.2910302296572099,2025-04-24 21:45:08.078157,2025-04-24 21:45:10.325923,0 days 00:00:02.247766,0.037411671636493324,6,,1,10,805,0.6145946036169319,TPESampler,COMPLETE
554,0.2757383187712747,2025-04-24 21:45:09.681396,2025-04-24 21:45:13.237289,0 days 00:00:03.555893,0.08832034584357779,11,,1,17,1102,0.6948605871325275,TPESampler,COMPLETE
555,0.2692105975804253,2025-04-24 21:45:10.480364,2025-04-24 21:45:14.286570,0 days 00:00:03.806206,0.07441261836879458,8,,1,12,1240,0.6763374294047082,TPESampler,COMPLETE
556,0.8401923640244933,2025-04-24 21:45:10.534398,2025-04-24 21:45:11.907315,0 days 00:00:01.372917,0.024188688334981827,6,log2,10,12,380,0.6517782584654712,TPESampler,COMPLETE
557,0.3649183303405847,2025-04-24 21:45:12.102633,2025-04-24 21:45:15.994381,0 days 00:00:03.891748,0.0957737468885676,10,,3,10,1213,0.6615909487457656,TPESampler,COMPLETE
558,0.6665298003808064,2025-04-24 21:45:13.432666,2025-04-24 21:45:15.710471,0 days 00:00:02.277805,0.010584945498025692,12,sqrt,10,5,1388,0.8573182001113843,TPESampler,COMPLETE
559,0.33951453065528286,2025-04-24 21:45:14.516282,2025-04-24 21:45:17.178667,0 days 00:00:02.662385,0.08299248463028511,5,sqrt,1,19,1355,0.6847983206068181,TPESampler,COMPLETE
560,0.2751229112064321,2025-04-24 21:45:15.914500,2025-04-24 21:45:19.116930,0 days 00:00:03.202430,0.07011974267895106,8,,1,9,1157,0.7140839946124824,TPESampler,COMPLETE
561,0.28020243333510375,2025-04-24 21:45:16.208365,2025-04-24 21:45:19.702474,0 days 00:00:03.494109,0.08550315593935227,8,,1,14,1253,0.7203368558572902,TPESampler,COMPLETE
562,0.28063005416018233,2025-04-24 21:45:17.368635,2025-04-24 21:45:20.191680,0 days 00:00:02.823045,0.07646431183552839,6,,1,13,1082,0.6682061909629727,TPESampler,COMPLETE
563,0.35728086821297994,2025-04-24 21:45:19.322019,2025-04-24 21:45:23.056367,0 days 00:00:03.734348,0.04146760967176078,12,,3,5,1464,0.6115365075139546,TPESampler,COMPLETE
564,0.26071095803012684,2025-04-24 21:45:19.900759,2025-04-24 21:45:23.148027,0 days 00:00:03.247268,0.06977182672431294,8,,1,14,1334,0.6928277288593278,TPESampler,COMPLETE
565,0.27098935280162545,2025-04-24 21:45:20.382320,2025-04-24 21:45:23.057725,0 days 00:00:02.675405,0.05379837320986922,8,,1,12,1080,0.6169434345664668,TPESampler,COMPLETE
566,0.6945534528791582,2025-04-24 21:45:23.194896,2025-04-24 21:45:25.137505,0 days 00:00:01.942609,0.03996196009922231,6,log2,9,4,1378,0.9640513742573015,TPESampler,COMPLETE
567,0.35009462825313165,2025-04-24 21:45:23.240910,2025-04-24 21:45:26.662467,0 days 00:00:03.421557,0.05237008291640102,7,,4,12,969,0.6151447550262563,TPESampler,COMPLETE
568,0.32963364968000314,2025-04-24 21:45:23.394904,2025-04-24 21:45:26.952423,0 days 00:00:03.557519,0.06269904463812734,8,,3,11,989,0.6199369415383338,TPESampler,COMPLETE
569,0.42476533079090534,2025-04-24 21:45:25.334518,2025-04-24 21:45:26.283888,0 days 00:00:00.949370,0.025275495043772682,5,,6,16,176,0.7351237391787617,TPESampler,COMPLETE
570,0.35319230594874873,2025-04-24 21:45:26.459029,2025-04-24 21:45:30.044583,0 days 00:00:03.585554,0.09355030542152082,9,,2,13,1321,0.689537111292865,TPESampler,COMPLETE
571,0.2822375795169508,2025-04-24 21:45:26.898342,2025-04-24 21:45:30.879722,0 days 00:00:03.981380,0.07321739865330772,9,,1,12,1346,0.7044837484386111,TPESampler,COMPLETE
572,0.28456041220170813,2025-04-24 21:45:27.179631,2025-04-24 21:45:30.630406,0 days 00:00:03.450775,0.0861999042175846,12,,1,14,973,0.7822001991441335,TPESampler,COMPLETE
573,0.28575113910205896,2025-04-24 21:45:30.235269,2025-04-24 21:45:32.551980,0 days 00:00:02.316711,0.04976882579953155,7,,1,13,793,0.6225455457968404,TPESampler,COMPLETE
574,0.31714576316587234,2025-04-24 21:45:30.828163,2025-04-24 21:45:33.741171,0 days 00:00:02.913008,0.07076725862424174,7,,2,14,1083,0.6713434782804724,TPESampler,COMPLETE
575,0.3310403699233486,2025-04-24 21:45:31.105738,2025-04-24 21:45:34.492556,0 days 00:00:03.386818,0.08305509466873905,8,,2,16,1153,0.6679516783905715,TPESampler,COMPLETE
576,0.4447563425365916,2025-04-24 21:45:32.747160,2025-04-24 21:45:34.494112,0 days 00:00:01.746952,0.07755253831111523,9,log2,5,9,1011,0.7390071393673436,TPESampler,COMPLETE
577,0.3731058393076446,2025-04-24 21:45:33.977332,2025-04-24 21:45:38.246260,0 days 00:00:04.268928,0.0738201911132546,10,,3,3,1342,0.6025969437070074,TPESampler,COMPLETE
578,0.3918124051347803,2025-04-24 21:45:34.708346,2025-04-24 21:45:36.624480,0 days 00:00:01.916134,0.06795365094406536,9,log2,3,17,993,0.7379074562691637,TPESampler,COMPLETE
579,0.3508582964082897,2025-04-24 21:45:34.767520,2025-04-24 21:45:37.916792,0 days 00:00:03.149272,0.08793333571128634,7,,3,8,932,0.8203325838917706,TPESampler,COMPLETE
580,0.6972205897316059,2025-04-24 21:45:36.828402,2025-04-24 21:45:39.079652,0 days 00:00:02.251250,0.09183314612720543,6,,10,16,761,0.7118789467498113,TPESampler,COMPLETE
581,0.2814892817011251,2025-04-24 21:45:38.109416,2025-04-24 21:45:41.072121,0 days 00:00:02.962705,0.04951383115119044,7,,1,14,1162,0.6584913416512166,TPESampler,COMPLETE
582,0.2701880369084004,2025-04-24 21:45:38.431538,2025-04-24 21:45:42.085368,0 days 00:00:03.653830,0.06874156796651261,9,,1,13,1364,0.649800217725568,TPESampler,COMPLETE
583,0.28641241177789634,2025-04-24 21:45:39.277386,2025-04-24 21:45:42.403668,0 days 00:00:03.126282,0.05944258404235866,9,,1,14,1101,0.659850366846751,TPESampler,COMPLETE
584,0.8720762455159777,2025-04-24 21:45:41.278883,2025-04-24 21:45:42.176010,0 days 00:00:00.897127,0.015953677882453922,4,log2,8,17,297,0.8560608380287366,TPESampler,COMPLETE
585,0.5900020939014359,2025-04-24 21:45:42.243466,2025-04-24 21:45:43.432264,0 days 00:00:01.188798,0.028733206394066426,4,log2,2,2,394,0.6347884633455472,TPESampler,COMPLETE
586,0.3466368709967338,2025-04-24 21:45:42.313982,2025-04-24 21:45:45.976095,0 days 00:00:03.662113,0.058185142552031756,9,,3,13,1273,0.6146423768963727,TPESampler,COMPLETE
587,0.26818421178050234,2025-04-24 21:45:42.808077,2025-04-24 21:45:46.911322,0 days 00:00:04.103245,0.057566550151424076,9,,1,10,1423,0.6797110966197283,TPESampler,COMPLETE
588,0.27405521467629496,2025-04-24 21:45:43.635487,2025-04-24 21:45:46.743679,0 days 00:00:03.108192,0.0638756774756268,8,,1,12,1114,0.7213357309055377,TPESampler,COMPLETE
589,0.275671387267346,2025-04-24 21:45:46.176920,2025-04-24 21:45:49.413467,0 days 00:00:03.236547,0.08371760858514232,7,,1,15,1264,0.6708564739861417,TPESampler,COMPLETE
590,0.3460201480319927,2025-04-24 21:45:46.931349,2025-04-24 21:45:50.208528,0 days 00:00:03.277179,0.06804265925217456,9,,3,13,1306,0.7021899216085088,TPESampler,COMPLETE
591,0.26290211430422883,2025-04-24 21:45:47.096066,2025-04-24 21:45:50.448192,0 days 00:00:03.352126,0.06974445329601252,9,,1,14,1242,0.6772460599642395,TPESampler,COMPLETE
592,0.2769857315643258,2025-04-24 21:45:49.603308,2025-04-24 21:45:52.647563,0 days 00:00:03.044255,0.05450794348554226,8,,1,7,1137,0.6208670011649993,TPESampler,COMPLETE
593,0.34124180558301975,2025-04-24 21:45:50.396875,2025-04-24 21:45:53.897557,0 days 00:00:03.500682,0.05771614245586783,9,,2,14,1345,0.6940734435111583,TPESampler,COMPLETE
594,0.3221419084113941,2025-04-24 21:45:50.690674,2025-04-24 21:45:54.687139,0 days 00:00:03.996465,0.01500552778774725,9,,1,20,1021,0.996026649068902,TPESampler,COMPLETE
595,0.2744870507633323,2025-04-24 21:45:52.839322,2025-04-24 21:45:56.588400,0 days 00:00:03.749078,0.062494806597463745,8,,1,10,1389,0.686866904504598,TPESampler,COMPLETE
596,0.27088212267771933,2025-04-24 21:45:54.082866,2025-04-24 21:45:57.750794,0 days 00:00:03.667928,0.04216994872784709,8,,1,9,1382,0.6314449336551627,TPESampler,COMPLETE
597,0.3758264795406484,2025-04-24 21:45:54.886108,2025-04-24 21:45:59.226203,0 days 00:00:04.340095,0.01854867647869766,9,,4,3,1270,0.9685681556275151,TPESampler,COMPLETE
598,0.2871239520712357,2025-04-24 21:45:56.808539,2025-04-24 21:45:59.554291,0 days 00:00:02.745752,0.042875641702122935,9,,1,14,919,0.6324202405461115,TPESampler,COMPLETE
599,0.2869498673175564,2025-04-24 21:45:57.934442,2025-04-24 21:46:00.932071,0 days 00:00:02.997629,0.07160248713532641,8,,1,13,1001,0.6866899297638853,TPESampler,COMPLETE
600,0.3883384477819414,2025-04-24 21:45:59.417412,2025-04-24 21:46:00.247128,0 days 00:00:00.829716,0.0719251284177061,8,sqrt,1,10,122,0.6532343165482619,TPESampler,COMPLETE
601,0.3610601972874436,2025-04-24 21:45:59.753999,2025-04-24 21:46:03.932740,0 days 00:00:04.178741,0.06172741296317525,12,,2,12,1414,0.7355379380972564,TPESampler,COMPLETE
602,0.2903301878157829,2025-04-24 21:46:00.464531,2025-04-24 21:46:04.368032,0 days 00:00:03.903501,0.07819377890432445,11,,1,8,1324,0.6624556305407944,TPESampler,COMPLETE
603,0.6751417555175111,2025-04-24 21:46:01.203078,2025-04-24 21:46:04.369562,0 days 00:00:03.166484,0.03580289846005351,11,,9,11,1289,0.6803294373524666,TPESampler,COMPLETE
604,0.28005601519966566,2025-04-24 21:46:04.139996,2025-04-24 21:46:08.243030,0 days 00:00:04.103034,0.07321893611675825,11,,1,12,1428,0.6814515870301734,TPESampler,COMPLETE
605,0.28055317955519415,2025-04-24 21:46:04.551595,2025-04-24 21:46:08.694324,0 days 00:00:04.142729,0.04496286525732889,9,,1,13,1442,0.6577625778053424,TPESampler,COMPLETE
606,0.3189167705585719,2025-04-24 21:46:04.608127,2025-04-24 21:46:07.728281,0 days 00:00:03.120154,0.054952303647351534,8,,2,13,1113,0.6261834000702566,TPESampler,COMPLETE
607,0.3156013812941347,2025-04-24 21:46:07.933514,2025-04-24 21:46:10.296075,0 days 00:00:02.362561,0.08879881749589935,9,sqrt,1,16,1338,0.6781652621234966,TPESampler,COMPLETE
608,0.2814291152459665,2025-04-24 21:46:08.443253,2025-04-24 21:46:12.251403,0 days 00:00:03.808150,0.027453410872881882,9,,1,7,1240,0.6417361809309086,TPESampler,COMPLETE
609,0.27907471699869457,2025-04-24 21:46:08.948065,2025-04-24 21:46:12.494000,0 days 00:00:03.545935,0.09638719576842997,10,,1,9,1145,0.7295989594421295,TPESampler,COMPLETE
610,0.4188865275328485,2025-04-24 21:46:10.505799,2025-04-24 21:46:13.217678,0 days 00:00:02.711879,0.06609753565952374,6,,7,17,920,0.9263920357578685,TPESampler,COMPLETE
611,0.2805861249648606,2025-04-24 21:46:12.482202,2025-04-24 21:46:15.370240,0 days 00:00:02.888038,0.09561245210790716,11,,1,13,899,0.6548954852672539,TPESampler,COMPLETE
612,0.2791675403836424,2025-04-24 21:46:12.680449,2025-04-24 21:46:16.678155,0 days 00:00:03.997706,0.0678636125762381,8,,1,14,1406,0.6409227124796338,TPESampler,COMPLETE
613,0.3267102566215409,2025-04-24 21:46:13.399366,2025-04-24 21:46:16.001079,0 days 00:00:02.601713,0.044823334965780746,5,,2,10,1017,0.7091385905186168,TPESampler,COMPLETE
614,0.623526789281985,2025-04-24 21:46:15.718579,2025-04-24 21:46:18.300115,0 days 00:00:02.581536,0.01693172275618678,5,,10,2,930,0.9305675781612148,TPESampler,COMPLETE
615,0.2697084468257786,2025-04-24 21:46:16.196089,2025-04-24 21:46:19.902772,0 days 00:00:03.706683,0.09016197128804898,9,,1,11,1411,0.6740254043688161,TPESampler,COMPLETE
616,0.2726707805966061,2025-04-24 21:46:16.899607,2025-04-24 21:46:19.988944,0 days 00:00:03.089337,0.05684511517810079,8,,1,10,1231,0.6639258807444669,TPESampler,COMPLETE
617,0.325925862088899,2025-04-24 21:46:18.508167,2025-04-24 21:46:21.838124,0 days 00:00:03.329957,0.033179550083741856,7,,2,11,1182,0.6392905761115149,TPESampler,COMPLETE
618,0.3451967257986832,2025-04-24 21:46:20.074087,2025-04-24 21:46:24.185923,0 days 00:00:04.111836,0.0797325837391389,9,,2,10,1235,0.6100653239573205,TPESampler,COMPLETE
619,0.7491606137112112,2025-04-24 21:46:20.148612,2025-04-24 21:46:22.550555,0 days 00:00:02.401943,0.017149120949721968,5,log2,10,12,1493,0.6542856718440557,TPESampler,COMPLETE
620,0.7027155451002514,2025-04-24 21:46:22.073574,2025-04-24 21:46:24.189274,0 days 00:00:02.115700,0.02217300668483637,10,log2,9,17,1249,0.7828065368345972,TPESampler,COMPLETE
621,0.38505651231559695,2025-04-24 21:46:22.731945,2025-04-24 21:46:26.534300,0 days 00:00:03.802355,0.09615202946467805,9,,3,10,1310,0.6986648752669383,TPESampler,COMPLETE
622,0.29074591974390257,2025-04-24 21:46:24.329795,2025-04-24 21:46:27.661660,0 days 00:00:03.331865,0.06935379771341563,9,,1,12,1248,0.6492835107243892,TPESampler,COMPLETE
623,0.3260229092238806,2025-04-24 21:46:24.387391,2025-04-24 21:46:28.158939,0 days 00:00:03.771548,0.056468113394274544,8,,2,11,1435,0.6129046754081681,TPESampler,COMPLETE
624,0.27143018844354205,2025-04-24 21:46:26.726552,2025-04-24 21:46:30.451026,0 days 00:00:03.724474,0.07809362100828302,10,,1,15,1401,0.6675585842904261,TPESampler,COMPLETE
625,0.2858109227522484,2025-04-24 21:46:27.848056,2025-04-24 21:46:30.945922,0 days 00:00:03.097866,0.09770658824296666,10,,1,12,1114,0.6663468790925132,TPESampler,COMPLETE
626,0.36896282858658735,2025-04-24 21:46:28.334667,2025-04-24 21:46:32.008393,0 days 00:00:03.673726,0.0915287638218249,9,,2,10,1425,0.6409744534898307,TPESampler,COMPLETE
627,0.3540834553666891,2025-04-24 21:46:30.640802,2025-04-24 21:46:33.793042,0 days 00:00:03.152240,0.049484474742696016,8,,4,12,1216,0.7082122901925841,TPESampler,COMPLETE
628,0.35264716709339067,2025-04-24 21:46:31.122978,2025-04-24 21:46:34.954302,0 days 00:00:03.831324,0.08553206214480163,7,,2,8,1480,0.6994223417162263,TPESampler,COMPLETE
629,0.35165462078050636,2025-04-24 21:46:32.214504,2025-04-24 21:46:36.229800,0 days 00:00:04.015296,0.04859313254078939,9,,2,8,1448,0.6051009899970972,TPESampler,COMPLETE
630,0.3796382233099291,2025-04-24 21:46:33.983139,2025-04-24 21:46:36.150143,0 days 00:00:02.167004,0.09376206485833918,6,log2,2,15,1341,0.6338477372281316,TPESampler,COMPLETE
631,0.2695424105648331,2025-04-24 21:46:35.161585,2025-04-24 21:46:39.035196,0 days 00:00:03.873611,0.07827841488240793,8,,1,12,1263,0.6761491630189322,TPESampler,COMPLETE
632,0.7260299358087512,2025-04-24 21:46:36.296482,2025-04-24 21:46:37.677708,0 days 00:00:01.381226,0.012404155209091732,3,log2,2,14,552,0.7999383579881982,TPESampler,COMPLETE
633,0.28676389395128377,2025-04-24 21:46:36.426510,2025-04-24 21:46:40.153406,0 days 00:00:03.726896,0.09314470961462958,10,,1,15,1255,0.6129532772613252,TPESampler,COMPLETE
634,0.31272232365251745,2025-04-24 21:46:37.867959,2025-04-24 21:46:41.543307,0 days 00:00:03.675348,0.0604272810586038,6,,3,15,1302,0.7389823214259926,TPESampler,COMPLETE
635,0.2887668781337011,2025-04-24 21:46:39.229312,2025-04-24 21:46:41.797289,0 days 00:00:02.567977,0.08654163745897464,12,sqrt,1,14,1216,0.919564382549992,TPESampler,COMPLETE
636,0.2814764571780465,2025-04-24 21:46:40.353019,2025-04-24 21:46:44.031294,0 days 00:00:03.678275,0.06322309718712481,9,,1,16,1040,0.6911747530588659,TPESampler,COMPLETE
637,0.38523282875408243,2025-04-24 21:46:41.737946,2025-04-24 21:46:43.902111,0 days 00:00:02.164165,0.0544703873301381,8,log2,2,15,1340,0.6542537108322818,TPESampler,COMPLETE
638,0.26423531688370205,2025-04-24 21:46:42.100152,2025-04-24 21:46:46.139037,0 days 00:00:04.038885,0.08329271475469245,8,,1,11,1366,0.6727554352175055,TPESampler,COMPLETE
639,0.27815320013916717,2025-04-24 21:46:44.079033,2025-04-24 21:46:47.903647,0 days 00:00:03.824614,0.09271523768611822,8,,1,11,1379,0.6665549225881799,TPESampler,COMPLETE
640,0.6170796470857847,2025-04-24 21:46:44.281260,2025-04-24 21:46:47.829083,0 days 00:00:03.547823,0.024454918628791372,12,,9,17,1130,0.880520024711095,TPESampler,COMPLETE
641,0.39270355453120387,2025-04-24 21:46:46.323457,2025-04-24 21:46:47.830470,0 days 00:00:01.507013,0.08561177582755779,5,log2,2,13,761,0.7426694654705581,TPESampler,COMPLETE
642,0.399428708931368,2025-04-24 21:46:47.985736,2025-04-24 21:46:50.675806,0 days 00:00:02.690070,0.02009216646206487,6,,5,3,836,0.8808980632096107,TPESampler,COMPLETE
643,0.35018076827571576,2025-04-24 21:46:47.995025,2025-04-24 21:46:52.553675,0 days 00:00:04.558650,0.09583546652324491,8,,2,13,1403,0.7279365206147272,TPESampler,COMPLETE
644,0.3447264385718843,2025-04-24 21:46:48.073355,2025-04-24 21:46:49.762887,0 days 00:00:01.689532,0.055892541540196926,12,log2,1,7,435,0.9261492151677999,TPESampler,COMPLETE
645,0.6470446266200607,2025-04-24 21:46:49.959537,2025-04-24 21:46:51.729590,0 days 00:00:01.770053,0.03725112492970844,11,sqrt,10,5,1049,0.6290211703413302,TPESampler,COMPLETE
646,0.27469548644495706,2025-04-24 21:46:50.897075,2025-04-24 21:46:54.561670,0 days 00:00:03.664595,0.0930860992080439,8,,1,11,1266,0.6689454673802889,TPESampler,COMPLETE
647,0.35178813516031887,2025-04-24 21:46:51.948547,2025-04-24 21:46:55.958345,0 days 00:00:04.009798,0.06268035976606375,9,,3,11,1485,0.6672524854842038,TPESampler,COMPLETE
648,0.3286152630872094,2025-04-24 21:46:52.763906,2025-04-24 21:46:56.760587,0 days 00:00:03.996681,0.0581313052358942,7,,2,14,1488,0.691623580211786,TPESampler,COMPLETE
649,0.5697385102335584,2025-04-24 21:46:54.751966,2025-04-24 21:46:56.514733,0 days 00:00:01.762767,0.036395966768887164,8,log2,6,4,946,0.6877483673949336,TPESampler,COMPLETE
650,0.2736122741413702,2025-04-24 21:46:56.181727,2025-04-24 21:46:59.020566,0 days 00:00:02.838839,0.09459895802471406,6,,1,18,971,0.7091066385235117,TPESampler,COMPLETE
651,0.2782169113695837,2025-04-24 21:46:56.705262,2025-04-24 21:47:01.000752,0 days 00:00:04.295490,0.09188647239296809,10,,1,10,1490,0.6327211105195399,TPESampler,COMPLETE
652,0.7094078267699039,2025-04-24 21:46:56.967458,2025-04-24 21:46:57.937087,0 days 00:00:00.969629,0.0763140643666123,10,log2,8,20,245,0.8024662388994067,TPESampler,COMPLETE
653,0.2833044130654059,2025-04-24 21:46:58.136432,2025-04-24 21:47:01.972302,0 days 00:00:03.835870,0.031919573018227454,12,,1,19,1076,0.7906313569352287,TPESampler,COMPLETE
654,0.270896697820233,2025-04-24 21:46:59.239880,2025-04-24 21:47:02.688692,0 days 00:00:03.448812,0.07973737409687719,8,,1,14,1199,0.7070444376361836,TPESampler,COMPLETE
655,0.27528252686943655,2025-04-24 21:47:01.186106,2025-04-24 21:47:05.532749,0 days 00:00:04.346643,0.06658613151276119,9,,1,14,1317,0.7339893976781341,TPESampler,COMPLETE
656,0.7043168836449245,2025-04-24 21:47:02.156348,2025-04-24 21:47:03.429615,0 days 00:00:01.273267,0.011196933444223936,11,sqrt,8,3,535,0.8278262684078994,TPESampler,COMPLETE
657,0.3460082331514212,2025-04-24 21:47:02.929229,2025-04-24 21:47:04.953142,0 days 00:00:02.023913,0.04778080114327304,9,log2,1,8,1023,0.7201642192150377,TPESampler,COMPLETE
658,0.2648798335905819,2025-04-24 21:47:03.668847,2025-04-24 21:47:07.365230,0 days 00:00:03.696383,0.09133918176343299,6,,1,13,1333,0.708800464513887,TPESampler,COMPLETE
659,0.2773413081146929,2025-04-24 21:47:05.146548,2025-04-24 21:47:08.309846,0 days 00:00:03.163298,0.0815156760932723,7,,1,15,1162,0.6999343611464389,TPESampler,COMPLETE
660,0.3608163812674534,2025-04-24 21:47:05.743590,2025-04-24 21:47:08.381800,0 days 00:00:02.638210,0.010824219705901469,9,,2,3,627,0.9630799797410722,TPESampler,COMPLETE
661,0.36600979059838606,2025-04-24 21:47:07.572280,2025-04-24 21:47:09.645336,0 days 00:00:02.073056,0.06734160273976196,4,sqrt,2,4,1192,0.6975647865146046,TPESampler,COMPLETE
662,0.4276948749406663,2025-04-24 21:47:08.475945,2025-04-24 21:47:10.493771,0 days 00:00:02.017826,0.024998284317156214,11,,6,14,319,0.9697428525959322,TPESampler,COMPLETE
663,0.2769455526018941,2025-04-24 21:47:08.546121,2025-04-24 21:47:12.440618,0 days 00:00:03.894497,0.06941689975926099,7,,1,15,1374,0.7367594257213416,TPESampler,COMPLETE
664,0.3413690186927091,2025-04-24 21:47:09.855628,2025-04-24 21:47:14.264627,0 days 00:00:04.408999,0.09675824598049751,7,,2,14,1483,0.6840173585854074,TPESampler,COMPLETE
665,0.3811056157791856,2025-04-24 21:47:10.908278,2025-04-24 21:47:15.719380,0 days 00:00:04.811102,0.0718603247439848,10,,3,9,1485,0.7446908361797405,TPESampler,COMPLETE
666,0.8515106438466719,2025-04-24 21:47:12.824016,2025-04-24 21:47:13.982387,0 days 00:00:01.158371,0.015991757668058246,10,log2,10,15,460,0.8304475904228877,TPESampler,COMPLETE
667,0.3491529379622438,2025-04-24 21:47:14.186299,2025-04-24 21:47:17.124578,0 days 00:00:02.938279,0.08691107894727766,9,,3,14,782,0.7925204072219713,TPESampler,COMPLETE
668,0.6495224127254132,2025-04-24 21:47:14.509523,2025-04-24 21:47:16.546556,0 days 00:00:02.037033,0.021076282762928458,7,sqrt,10,20,1257,0.7483606880128453,TPESampler,COMPLETE
669,0.27166825932174654,2025-04-24 21:47:15.936824,2025-04-24 21:47:18.551292,0 days 00:00:02.614468,0.09806771257802807,7,,1,12,810,0.6389294257584317,TPESampler,COMPLETE
670,0.31460942401421127,2025-04-24 21:47:16.743116,2025-04-24 21:47:19.880931,0 days 00:00:03.137815,0.05996485768578437,7,,2,19,1192,0.6795021684257754,TPESampler,COMPLETE
671,0.27027351236136593,2025-04-24 21:47:17.329824,2025-04-24 21:47:21.219279,0 days 00:00:03.889455,0.08905670989231163,8,,1,14,1500,0.6921372215783677,TPESampler,COMPLETE
672,0.2804259858326923,2025-04-24 21:47:18.755964,2025-04-24 21:47:21.720458,0 days 00:00:02.964494,0.06813311677839755,7,,1,10,1060,0.6671050895525462,TPESampler,COMPLETE
673,0.276689998276327,2025-04-24 21:47:20.092228,2025-04-24 21:47:23.042462,0 days 00:00:02.950234,0.08733022893240877,8,,1,9,1018,0.7131995833840908,TPESampler,COMPLETE
674,0.2735628786212182,2025-04-24 21:47:21.411418,2025-04-24 21:47:24.658114,0 days 00:00:03.246696,0.06526450875409312,6,,1,11,1211,0.7744423051624648,TPESampler,COMPLETE
675,0.4025400904527077,2025-04-24 21:47:21.915122,2025-04-24 21:47:23.012311,0 days 00:00:01.097189,0.016395882242904485,6,,3,17,236,0.6098918384382868,TPESampler,COMPLETE
676,0.2687383284697834,2025-04-24 21:47:23.163096,2025-04-24 21:47:27.415841,0 days 00:00:04.252745,0.07269092235910544,8,,1,12,1475,0.7223847097386283,TPESampler,COMPLETE
677,0.2863462638606523,2025-04-24 21:47:23.207842,2025-04-24 21:47:26.971242,0 days 00:00:03.763400,0.09384870164536019,4,,1,14,1476,0.7121779792842597,TPESampler,COMPLETE
678,0.6831937710064264,2025-04-24 21:47:24.851352,2025-04-24 21:47:25.772588,0 days 00:00:00.921236,0.0936133526864829,6,sqrt,9,4,112,0.7979069541666294,TPESampler,COMPLETE
679,0.27684757622013345,2025-04-24 21:47:25.979029,2025-04-24 21:47:30.236799,0 days 00:00:04.257770,0.07292667332207992,10,,1,15,1235,0.7121865526396026,TPESampler,COMPLETE
680,0.32969105926478115,2025-04-24 21:47:27.284892,2025-04-24 21:47:30.844874,0 days 00:00:03.559982,0.07768916448259876,8,,2,12,1189,0.6546805783091711,TPESampler,COMPLETE
681,0.2930012172676316,2025-04-24 21:47:27.686973,2025-04-24 21:47:30.207781,0 days 00:00:02.520808,0.09880131251881889,4,,1,10,1127,0.6979897658604324,TPESampler,COMPLETE
682,0.2705214144737554,2025-04-24 21:47:30.371082,2025-04-24 21:47:34.271191,0 days 00:00:03.900109,0.09138925543152851,6,,1,11,1389,0.6920759024297956,TPESampler,COMPLETE
683,0.2911096238481762,2025-04-24 21:47:30.414500,2025-04-24 21:47:35.020665,0 days 00:00:04.606165,0.0917850385321297,7,,1,9,1465,0.7159033098819314,TPESampler,COMPLETE
684,0.7406251180386998,2025-04-24 21:47:31.117293,2025-04-24 21:47:32.901123,0 days 00:00:01.783830,0.011213507543430866,10,log2,6,12,995,0.8354888449177676,TPESampler,COMPLETE
685,0.42595151451134405,2025-04-24 21:47:33.096550,2025-04-24 21:47:36.079916,0 days 00:00:02.983366,0.09013565281713694,8,,7,8,856,0.9707633338196163,TPESampler,COMPLETE
686,0.3408577564121724,2025-04-24 21:47:34.463559,2025-04-24 21:47:38.302335,0 days 00:00:03.838776,0.08758402501123785,9,,3,16,1464,0.6465911702849907,TPESampler,COMPLETE
687,0.3920994068307762,2025-04-24 21:47:35.210913,2025-04-24 21:47:38.546775,0 days 00:00:03.335862,0.06404169915163696,4,,5,11,1466,0.761232849778731,TPESampler,COMPLETE
688,0.29001653663053567,2025-04-24 21:47:36.267966,2025-04-24 21:47:39.647418,0 days 00:00:03.379452,0.05829798232412916,6,,1,12,1321,0.72190498050736,TPESampler,COMPLETE
689,0.28414269496258343,2025-04-24 21:47:38.498566,2025-04-24 21:47:42.457487,0 days 00:00:03.958921,0.05805466784321401,9,,1,8,1450,0.7512717127249425,TPESampler,COMPLETE
690,0.2675218460194355,2025-04-24 21:47:38.780243,2025-04-24 21:47:42.073969,0 days 00:00:03.293726,0.08152356631027861,9,,1,10,1208,0.6642012609298688,TPESampler,COMPLETE
691,0.2747723094125798,2025-04-24 21:47:39.836214,2025-04-24 21:47:43.516265,0 days 00:00:03.680051,0.05032247412610483,10,,1,14,1222,0.7540663624275193,TPESampler,COMPLETE
692,0.3228573270444687,2025-04-24 21:47:42.315981,2025-04-24 21:47:44.563344,0 days 00:00:02.247363,0.04879742563834753,10,log2,1,12,1265,0.7545195329700628,TPESampler,COMPLETE
693,0.3837612675503003,2025-04-24 21:47:42.668565,2025-04-24 21:47:46.390676,0 days 00:00:03.722111,0.09384473492480078,8,,3,7,1304,0.6786268623277923,TPESampler,COMPLETE
694,0.2668868429426667,2025-04-24 21:47:43.724835,2025-04-24 21:47:47.053156,0 days 00:00:03.328321,0.07508852617823963,8,,1,9,1181,0.6609590991277668,TPESampler,COMPLETE
695,0.36510722282815555,2025-04-24 21:47:44.756141,2025-04-24 21:47:47.772603,0 days 00:00:03.016462,0.07666408558830548,10,,4,14,1013,0.6787775349406309,TPESampler,COMPLETE
